S1 OFFICE BACK:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE BACK:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Air Change Rate [ach](Hourly)
0.642532099,0.620991814,0.642625242,0.642583867,0.642591227,0.785261536,0.786219849,0.786254655,0.785885254,0.785908707
1.138341545,0.956235111,1.138307534,1.138262212,1.138292611,0.786298163,0.787167859,0.787327928,0.786883672,0.786969097
1.765048984,1.271625048,1.764930639,1.764905103,1.764907168,0.786899019,0.787749541,0.787987595,0.78746042,0.787555051
0.058871163,0.124675843,0.058991731,0.058930497,0.058931012,0.787211549,0.788220951,0.788338466,0.787749985,0.787810382
1.18865824,1.13007992,1.188661286,1.188668216,1.18863319,0.789506411,0.790726518,0.790609344,0.789999423,0.790006774
1.078502522,0.991003451,1.078474151,1.078510344,1.078483576,0.7890748,0.790123161,0.790161432,0.789600708,0.789541073
0.514652343,0.485339502,0.514721337,0.514688186,0.51468094,0.788153903,0.789099713,0.789210454,0.788726642,0.7885925
1.618535001,1.458990968,1.618434464,1.618583655,1.618544884,0.788918712,0.790001416,0.78988987,0.789515765,0.789321241
1.660068324,1.468423006,1.659647961,1.659910157,1.659956297,0.785212864,0.785945327,0.786113164,0.785847288,0.785643997
3.799610703,3.73964454,3.797051112,3.798021842,3.798550412,0.782136051,0.782633159,0.782948771,0.782775699,0.782581767
1.994749883,1.760389675,1.993350054,1.993582609,1.993884458,2.584045672,2.583094662,2.586208447,2.585951501,2.585551173
1.613013665,2.055131754,1.612815159,1.612894413,1.612909508,2.578360008,2.577279415,2.580288717,2.580021863,2.579780391
3.82710328,4.936581732,3.827340387,3.827415024,3.827397079,2.574348078,2.573548461,2.576155033,2.575888524,2.575664811
0,0,0,0,0,2.570344028,2.569525896,2.572054044,2.571813551,2.571589711
0.735286159,0.263427681,0.736359654,0.735908443,0.73523871,2.571652002,2.570758639,2.573263432,2.573068565,2.572856415
1.06768455,1.063390765,1.066884305,1.067000173,1.067098685,2.568049913,2.567076127,2.56961416,2.569461988,2.56924696
2.904192719,1.666666667,2.903722398,2.903899933,2.904124555,2.566597483,2.565778467,2.568066241,2.567936679,2.567723447
0.65488394,2.250674492,0.654751921,0.654809437,0.654815202,2.570301526,2.569410736,2.571658082,2.571598655,2.571387659
0,0,0,0,0,2.574936861,2.573832567,2.576181262,2.576213719,2.576007758
1.900774717,0.224480474,1.900914171,1.900935329,1.900921756,2.574615227,2.573451524,2.575765393,2.575853753,2.575655341
1.040945352,0.868471064,1.040933189,1.041002583,1.040927728,2.575543564,2.574754147,2.57657109,2.576651406,2.576471623
1.182152132,1.666666667,1.181464126,1.181496963,1.181582087,2.573849461,2.573262808,2.57479947,2.57486827,2.574700735
0.012877931,0.006624941,0.012908464,0.012906142,0.012907177,0.775691622,0.776225301,0.775974554,0.775940123,0.775923086
0.231666449,0.221654802,0.231830984,0.231763562,0.231804011,0.77811696,0.779107766,0.778402709,0.778310541,0.778403577
0.915467741,0.820965141,0.915615025,0.915502399,0.915578516,0.780451808,0.781651338,0.780816529,0.780625101,0.780770468
0.953790795,0.812562007,0.953822106,0.953760428,0.953779206,0.780637488,0.781865981,0.781086937,0.780791908,0.780965813
1.67303374,1.236692467,1.672968325,1.672948974,1.672911995,0.778606186,0.779874073,0.779143804,0.778733057,0.77890718
0.049463695,0.120677669,0.049518543,0.049476178,0.049480478,0.777783867,0.779270396,0.778330814,0.77787845,0.777998384
0.626373973,0.740369638,0.626440898,0.626392251,0.626394018,0.780280181,0.78183609,0.780729713,0.780358982,0.780421037
0.673862121,0.696102171,0.67392072,0.67388578,0.673877206,0.783772148,0.785159722,0.784164715,0.783881749,0.783913063
0.887576147,0.776427432,0.887565379,0.887594178,0.887571229,0.785362711,0.786618333,0.785819734,0.785543586,0.785503082
1.393061562,1.28921384,1.393016088,1.393110473,1.393066881,0.784643683,0.785976647,0.785083096,0.784880636,0.78477804
1.206304833,1.13264891,1.20610508,1.206219448,1.206254358,0.780995796,0.782050897,0.7813845,0.781282927,0.781146431
2.876826295,3.126149314,2.875756528,2.876015491,2.8763833,0.777264499,0.77808904,0.777592027,0.777545804,0.777435603
0.036923547,0.171991918,0.036796838,0.036792131,0.036826379,2.570113375,2.570557679,2.570944236,2.570942709,2.570784152
0.504241604,0.981937154,0.504363496,0.504352923,0.504351457,2.566525122,2.566812848,2.567262608,2.567216968,2.567183611
3.768785307,3.365933592,3.768851259,3.768864942,3.768791542,2.561187803,2.561715387,2.561881766,2.561805846,2.561779566
0,0.039611113,0,0,0,2.55500741,2.555578884,2.555664898,2.555578573,2.55554546
0.877971702,1.511427288,0.877898054,0.877908783,0.877900097,2.551687225,2.552324436,2.55230296,2.552219642,2.552178366
1.047162275,1.077118478,1.046790851,1.046845848,1.046875019,2.549531747,2.550143367,2.550128891,2.550063011,2.550014543
1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,2.550372586,2.550987628,2.550921792,2.550879015,2.550826944
0,0,0,0,0,2.543436954,2.54422346,2.543949088,2.543895816,2.543841266
0.106590116,0.370483648,0.106534949,0.106444427,0.106359783,2.53848848,2.539556297,2.538965936,2.538877779,2.53882378
0,0,0,0,0,2.541175899,2.542194974,2.541607111,2.541535444,2.541483917
0,0,0,0,0,2.543291696,2.544367894,2.543655242,2.543599497,2.543553051
0,0,0,0,0,2.541159057,2.542348299,2.541486969,2.541427113,2.541382489
0,0,0,0,0,0.76290631,0.763780729,0.763016452,0.76296134,0.76295112
0.018170581,0.038866617,0.01820384,0.018171598,0.018170222,0.762834018,0.764215776,0.762955238,0.762837208,0.762828388
0.507112819,0.499756209,0.507235601,0.507102344,0.507106306,0.763031152,0.764616505,0.763165259,0.763003633,0.763011495
0.076727927,0.093624282,0.07674999,0.076725948,0.076723273,0.764276108,0.765900519,0.764444643,0.764227442,0.764261395
0.620040557,0.523315466,0.620109608,0.620018687,0.620041177,0.763855123,0.765528958,0.764143289,0.763777303,0.763871356
0.006591717,0.055202143,0.006603375,0.006582404,0.006588247,0.764461173,0.766358956,0.764742558,0.764364649,0.764426925
0.08287131,0.269944733,0.083062527,0.082803527,0.082814465,0.760262088,0.762133789,0.760688203,0.760137171,0.760171284
1.108417536,1.043971958,1.10852911,1.108437152,1.108394708,0.762669326,0.76473109,0.763136873,0.762551852,0.762523556
1.380673412,1.079494491,1.380717775,1.380709727,1.38066188,0.763457911,0.765374722,0.7639216,0.763416669,0.763309996
1.497495578,1.336507267,1.497521429,1.49755319,1.497510593,0.763883338,0.765784041,0.764286745,0.763884414,0.763731074
4.044468617,5.9192469,4.045073807,4.044913584,4.044513572,0.760341892,0.761832423,0.760667061,0.760387751,0.760225909
0,0,0,0,0,0.758823363,0.759860497,0.759081969,0.758941342,0.758781293
2.148538779,0.652562204,2.148579368,2.148580543,2.148559689,2.519605207,2.521294115,2.520235318,2.519964498,2.519629304
0,1.75083708,0,0,0,2.520497406,2.521890097,2.521074093,2.520758537,2.520572305
0,0,0,0,0,2.521215625,2.52259702,2.521787934,2.521472976,2.521305795
0,0,0,0,0,2.519041594,2.520258586,2.519611103,2.519321581,2.519150519
0.207756782,0.916560352,0.207747127,0.207757122,0.207756663,2.51797083,2.519122815,2.518522295,2.518260186,2.518080895
1.157283937,1.15882998,1.156989773,1.157131081,1.157222644,2.5144428,2.515846083,2.514981074,2.514705307,2.514520459
1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
5.82E-15,0,0,0,6.52E-15,0,0,0,0,0
1.732092583,1.032403428,1.732182672,1.73215145,1.732082425,0,0,0,0,0
1.539835026,0.70828221,1.541318099,1.540831952,1.540091621,0,0,0,0,0
0.64218778,0.417278498,0.642251889,0.642229619,0.642198212,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.000389598,0.00302718,0.000388994,0.000392109,0.000392215,0,0,0,0,0
0,0.005080372,0,0,0,0,0,0,0,0
0.192355496,0.162720419,0.192407779,0.192364025,0.192374399,0,0,0,0,0
1.510405476,1.014178109,1.510527758,1.51039542,1.510392787,0,0,0,0,0
1.420068201,2.963131243,1.4215663,1.420061759,1.420207121,0,0,0,0,0
2.394678981,1.464625912,2.395219105,2.394695822,2.394719105,0,0,0,0,0
1.19935848,0.710676987,1.199997195,1.199452531,1.199445708,0,0,0,0,0
1.378404723,0.674119116,1.379309761,1.378531925,1.378521505,0,0,0,0,0
4.160310494,1.23864318,4.164339457,4.160852603,4.160767655,0,0,0,0,0
0,4.04299057,0,0,0,0,0,0,0,0
0.34036875,0.10815047,0.340957867,0.340468624,0.340456568,0,0,0,0,0
3.12E-14,0,4.75E-14,2.19E-14,0,0,0,0,0,0
4.67E-14,0,3.58E-14,6.40E-15,2.52E-14,0,0,0,0,0
6.18E-14,0.006790573,6.34E-14,0,7.49E-15,0,0,0,0,0
1.16E-14,0,1.96E-14,0,0,0,0,0,0,0
9.50E-15,0,1.55E-14,0,0,0,0,0,0,0
0.935144547,0.530999095,0.935101495,0.935057847,0.935054172,0,0,0,0,0
3.333333333,1.947610758,3.333333333,3.333333333,3.333333333,0,0,0,0,0
1.88E-14,0,3.79E-14,0,0,0,0,0,0,0
9.08E-15,0,8.19E-15,0,1.32E-15,0,0,0,0,0
0.085397261,0.190483217,0.085366298,0.085389807,0.08539105,0,0,0,0,0
0.055231396,0.150655967,0.055209347,0.055225605,0.055225766,0,0,0,0,0
0.105749026,0.164057204,0.105734175,0.105743124,0.105743625,0,0,0,0,0
0.120473863,0.160355318,0.120466085,0.12046771,0.120469989,0,0,0,0,0
0.115656658,0.141094401,0.115661889,0.115649571,0.115668535,0,0,0,0,0
0.208333585,0.231160442,0.208445785,0.208320287,0.208453813,0,0,0,0,0
0.244174798,0.240486085,0.244515532,0.244160638,0.244301572,0,0,0,0,0
0.371382181,0.348449533,0.371855217,0.371361572,0.371172292,0,0,0,0,0
0.41270406,0.338754192,0.41291199,0.412700245,0.412506583,0,0,0,0,0
0.166039313,0.186745984,0.165858259,0.166090247,0.165980608,0,0,0,0,0
0.195739532,0.223821529,0.195262421,0.195863337,0.195690938,0,0,0,0,0
0.286559699,0.303313439,0.285808904,0.286634858,0.286512632,0,0,0,0,0
0.281841149,0.289256062,0.281299019,0.281781993,0.281809288,0,0,0,0,0
0.061475519,0.011959269,0.061477281,0.061472515,0.061474659,0,0,0,0,0
0,0,0,7.53E-15,6.68E-15,0,0,0,0,0
0,0,0,8.78E-15,7.05E-15,0,0,0,0,0
0,0,3.68E-15,1.02E-14,1.22E-14,0,0,0,0,0
0,0.005942981,1.36E-15,1.21E-14,1.21E-14,0,0,0,0,0
0,0,1.18E-15,6.88E-15,5.93E-15,0,0,0,0,0
0,0,0,7.35E-15,6.43E-15,0,0,0,0,0
0.625097017,0.570573693,0.62441001,0.624855517,0.62480227,0,0,0,0,0
1.050599846,0.539680615,1.036658288,1.04478305,1.044389433,2.572448142,2.572419443,2.576107902,2.573902332,2.574052759
0.427116457,0.376627443,0.426931012,0.427304548,0.427282665,2.570574813,2.569600658,2.573872085,2.5719698,2.57208765
1.867887755,1.252123967,1.873048312,1.870575908,1.870484917,2.567490978,2.566697399,2.57057985,2.568809047,2.568907062
1.666666667,0.831770453,1.666666667,1.666666667,1.666666667,2.566999686,2.566338235,2.569908544,2.568250239,2.56833299
0,0.256959548,0,0,0,2.566963001,2.566501339,2.569569721,2.56808496,2.568155873
0.094712299,0.060403144,0.094819206,0.094763265,0.094764457,2.565091748,2.564700395,2.567520801,2.566146799,2.566206657
0,0,0,0,0,0.773031118,0.773548115,0.77379046,0.773306847,0.773327633
0.936245935,0.80471051,0.936368882,0.936281561,0.936297624,0.776841884,0.777884118,0.777532981,0.777061834,0.777100341
0.39444571,0.411506788,0.394791317,0.39454528,0.394570357,0.77921879,0.780342575,0.779900431,0.779418083,0.7794873
1.164721187,0.991851707,1.164653807,1.164702814,1.16470573,0.782342784,0.783658237,0.782982677,0.782529454,0.782582225
1.38876314,1.069653603,1.388696279,1.388736903,1.388733266,0.781483403,0.782679568,0.782146874,0.781657593,0.781716694
0,0.016705804,0,0,0,0.780996637,0.782112567,0.781743455,0.781158878,0.78121468
1.289949399,1.258205,1.2900068,1.290011373,1.289964631,0.783188331,0.78459234,0.783972191,0.783328984,0.783351732
1.288186723,1.147466956,1.288135029,1.288227205,1.288211884,0.78447424,0.785825553,0.785222609,0.784637796,0.784611595
0.485148029,0.442110576,0.485166653,0.485142619,0.485146674,0.783561348,0.784696253,0.784209617,0.783721838,0.783692975
2.111691109,1.86588387,2.111749553,2.111947523,2.111799701,0.786417146,0.787613892,0.786997209,0.786589231,0.786559557
1.846340271,1.537818132,1.846597296,1.846628192,1.846465916,0.784416374,0.785325623,0.785025071,0.784701659,0.784600751
7.46370253,6.107800723,7.464956655,7.464702413,7.464509124,0.780700179,0.781398906,0.781263373,0.78102999,0.780891543
5,8.214511822,5,5,5,2.580255114,2.580090877,2.581751263,2.581279293,2.580994423
1.160496038,2.566787029,1.161315321,1.160987926,1.16092235,2.575726856,2.575425279,2.577058513,2.576573446,2.576444693
1.823229474,1.971884483,1.823095465,1.823135601,1.823157414,2.574048809,2.573867097,2.575290804,2.574829924,2.574715695
0,0.06760012,0,0,0,2.571746136,2.571440075,2.572907709,2.572503512,2.572383124
1.059079511,1.628626249,1.059105468,1.059062832,1.059182197,2.568464952,2.568219553,2.56955013,2.56918608,2.569057614
2.235416636,2.287403002,2.235192601,2.235296581,2.235332378,2.564967803,2.564678952,2.566023202,2.56569189,2.565553027
3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,2.562780245,2.562574953,2.563765795,2.563466896,2.563334028
0.823783745,2.315403284,0.823758153,0.823979412,0.823911133,2.565369409,2.565112262,2.566278683,2.566028193,2.565899905
0.425896435,1.475813067,0.425847344,0.42670025,0.42656155,2.566492353,2.566154331,2.567325008,2.567134163,2.56699461
0,0,0,0,0,2.564328248,2.564071244,2.565094458,2.564931575,2.564786829
0,0.075514632,0,0,0,2.561817126,2.561968688,2.562491978,2.562324726,2.562186803
0.183545953,0.077057217,0.183642055,0.183605547,0.183602498,2.560071218,2.560404593,2.560686399,2.560518854,2.560395091
0.021442279,0.014216796,0.021458211,0.021455233,0.021457852,0.771759107,0.772437524,0.771929593,0.771842085,0.771843554
1.16897597,0.966035709,1.16902625,1.168959043,1.169019007,0.776830577,0.778015756,0.777037867,0.776875574,0.776969349
0.387655068,0.403587896,0.387749038,0.387664492,0.387688178,0.778044069,0.779335924,0.778306371,0.778065577,0.778204202
1.225897629,1.015046149,1.225954303,1.2258689,1.225893618,0.779019262,0.780477747,0.77936258,0.778996891,0.779163063
1.591154023,1.175358416,1.591173614,1.591185506,1.591159158,0.78153966,0.78308022,0.781936207,0.781490398,0.781642695
0.014908588,0.136271388,0.014959114,0.014896444,0.014902821,0.782104128,0.78364482,0.782569054,0.782059673,0.782173305
1.168388222,1.146355095,1.168486014,1.168462906,1.168410869,0.784061389,0.785837955,0.784587165,0.783985988,0.784040439
1.024484512,0.955240985,1.024473779,1.024542689,1.024512869,0.784668213,0.786271836,0.785220713,0.784661593,0.784633034
0.692970746,0.622659718,0.692993546,0.692987036,0.692968886,0.785203684,0.786605816,0.785710023,0.785278418,0.785179547
1.61147534,1.451806653,1.611489657,1.611683804,1.611581299,0.785081469,0.786573175,0.785549801,0.785228675,0.785055536
1.75038918,1.520444442,1.750264867,1.750939812,1.750483599,0.779556521,0.780693328,0.779966335,0.779804655,0.779573878
9.03115392,6.568805312,9.032155154,9.032959724,9.03172337,0.776759486,0.777667234,0.777118705,0.777305235,0.776799536
4.347039652,2.61865476,4.346759473,4.346561353,4.347025607,2.570882711,2.571392036,2.571723059,2.572077184,2.571217083
1.416221455,2.040954765,1.416127774,1.416115981,1.416185133,2.5685642,2.56865683,2.569319921,2.569354102,2.568984773
3.313715338,3.081541676,3.313643488,3.313758591,3.313722166,2.566876235,2.567054611,2.567620068,2.567603765,2.567307361
1.972883075,1.842754229,1.972810899,1.972851642,1.972871149,2.568848755,2.568766808,2.569562075,2.569611738,2.569307259
1.666666667,3.022052506,1.666666667,1.666666667,1.666666667,2.568719943,2.568437021,2.569396233,2.569524943,2.569200805
1.351399639,1.30695919,1.351044241,1.350979994,1.351142014,2.570488501,2.569908722,2.571155946,2.571376331,2.571022659
1.666666667,3.333333333,1.666666667,1.666666667,1.666666667,2.575641642,2.574789141,2.576267612,2.576573347,2.576208813
0.758424983,2.303760744,0.758465524,0.758547808,0.758544363,2.569663822,2.568897359,2.570256408,2.570572076,2.570209432
0,0,0,0,0,2.5662319,2.565648854,2.566791731,2.567097725,2.566740963
0.224661333,0.619013773,0.225003716,0.224663923,0.225007544,2.570256862,2.569545134,2.570769966,2.571116435,2.570764831
0,0,0,0,0,2.573102722,2.572699467,2.573547322,2.573875363,2.573547125
0,0,0,0,0,2.571705605,2.57146236,2.572098992,2.572419732,2.572110771
0,0,0,0,0,0.775186742,0.775763017,0.775294327,0.775342785,0.775405213
0.601678654,0.512458928,0.601918495,0.601753005,0.602722239,0.776887745,0.778010802,0.777138091,0.776970784,0.77836526
0.132098504,0.191576593,0.132202458,0.132124645,0.133153251,0.774394604,0.775794013,0.775233333,0.774406694,0.776969539
0.905155928,0.771263335,0.905793683,0.905136228,0.905478373,0.771086286,0.77289021,0.772680891,0.771030582,0.773633905
1.735785118,1.244854737,1.737136869,1.735782946,1.735581754,0.769777469,0.771763583,0.771827545,0.769690469,0.771629985
0.004040753,0.062920746,0.004221051,0.004025622,0.004074994,0.768454381,0.770634937,0.771216909,0.768336842,0.769665294
1.128952552,1.139185808,1.130017714,1.129092244,1.129024205,0.767295286,0.769879139,0.770461396,0.767110961,0.768064224
0.933340678,0.904468125,0.933075097,0.933477352,0.933328068,0.765730326,0.768366405,0.769368094,0.765776045,0.766416491
0.044517148,0.085671987,0.044998716,0.044524562,0.044656766,0.762032032,0.764250109,0.764631123,0.762357839,0.762758711
1.832868387,1.662345961,1.832810512,1.832992309,1.833038113,0.760247747,0.762300966,0.76204962,0.760393897,0.761043425
1.310568857,1.212222437,1.30989571,1.3105959,1.310257079,0.758333294,0.759993552,0.759853656,0.758480808,0.759160027
1.216036617,2.026223527,1.212651062,1.215727578,1.214076328,0.756401957,0.757617562,0.757756521,0.756563458,0.757205095
0,0.142655578,0,0,0,2.516527511,2.519101171,2.520493817,2.517010889,2.518978313
1.517132578,1.855175707,1.517878488,1.517269467,1.517558901,2.518518071,2.520822682,2.522352238,2.519030625,2.520907723
9.920439569,5.770349385,9.922173099,9.920668039,9.921499997,2.518720008,2.520914995,2.522430684,2.519257801,2.521024772
0,0,0,0,0,2.520949922,2.522841476,2.524585572,2.521532997,2.523236332
0,0,0,0,0,2.525479743,2.527042866,2.529025492,2.526108667,2.527761235
1.16467752,1.170473262,1.162943272,1.164364727,1.163539997,2.529708344,2.531276285,2.533247043,2.530373911,2.532014507
1.718696475,1.84266791,1.719509305,1.719007085,1.719316445,2.529854348,2.531387733,2.533247147,2.530514497,2.532081232
0,0,0,0,0,2.527115329,2.528692444,2.530331039,2.527742647,2.529224927
0.721986214,0.795856548,0.721778672,0.721937497,0.721836629,2.519144719,2.520878155,2.522134397,2.519695776,2.5210668
0,0,0,0,0,2.502581645,2.5047026,2.505232962,2.503037129,2.504228583
0,0,0,0,0,2.491264684,2.49377052,2.493793227,2.49164441,2.492799775
0.034818431,0.015104301,0.034792835,0.034815951,0.034802595,2.491205827,2.493791935,2.493664476,2.491523446,2.492639555
0,0.009417409,0,0,0,0.751886687,0.752925471,0.752720444,0.751987718,0.752373779
0.383464021,0.364282412,0.383928594,0.383501895,0.383717497,0.757057623,0.758467392,0.757905726,0.757136986,0.757538785
3.771081493,2.454575823,3.775918865,3.771124617,3.774535068,0.757416082,0.75896689,0.758300726,0.757473331,0.757924296
5.012183426,3.189041169,5.024583452,5.012236288,5.020483851,0.7576371,0.759195665,0.758697218,0.757673878,0.758307002
3.506578557,2.358323031,3.513290641,3.50658517,3.5087162,0.756886903,0.758494775,0.758779684,0.756904123,0.7580349
0.053510112,0.055820905,0.052893452,0.053507841,0.053223371,0.755848233,0.75746836,0.758282311,0.755858117,0.756746546
0.672950219,0.757508424,0.673213508,0.672974208,0.67294327,0.762812173,0.764720779,0.76586213,0.762828011,0.763418039
1.622698166,1.362638517,1.62340608,1.623292393,1.622921538,0.764932905,0.766662282,0.768018098,0.765181657,0.765474797
2.184145716,1.654320502,2.18490872,2.184881352,2.184531539,0.763814151,0.765257521,0.76632744,0.764390188,0.764342145
3.861325181,3.01414541,3.864466794,3.862501799,3.862860219,0.764317883,0.765572251,0.766216031,0.764913476,0.764839523
3.481306904,2.688994833,3.484787893,3.48262469,3.482983157,0.76405446,0.764918714,0.765594826,0.764506496,0.764607466
7.538709599,6.001047535,7.542332564,7.540443066,7.541164252,0.766987227,0.767535857,0.768452902,0.767440114,0.767611554
1.666666667,3.191263814,1.666666667,1.666666667,1.666666667,2.560272588,2.559847997,2.564329955,2.561669179,2.562312098
0,1.666666667,0,0,0,2.565061051,2.564082749,2.568822811,2.566388384,2.56705696
0,0,0,0,0,2.568345849,2.567447024,2.571899467,2.569632121,2.570247074
0,0,0,0,0,2.572463018,2.571199593,2.575829374,2.573765336,2.574326846
0.702990064,0,0.702706181,0.702972184,0.702844495,2.573744763,2.572424511,2.576902923,2.575026738,2.57554409
1.029162288,1.023091268,1.027716059,1.02859694,1.028348724,2.577312785,2.575828802,2.580405325,2.578626762,2.579125017
1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,2.580580511,2.57892007,2.583494892,2.581885043,2.582346268
2.009164906,0.315115623,2.009408889,2.009309102,2.009343055,2.580255924,2.578621767,2.582989385,2.581518353,2.581954652
2.106141146,1.234868083,2.106350016,2.106438828,2.106496968,2.58028878,2.578665467,2.582848009,2.581505726,2.581917864
0,0,0,0,0,2.578948939,2.577360017,2.581336712,2.580112491,2.580493445
0.112061868,1.767669824,0.112086155,0.112099372,0.112091316,2.582080133,2.580776202,2.58421857,2.583136549,2.583480446
0,0,0,0,0,2.585497284,2.584180449,2.587469355,2.586510988,2.586834641
0.23115389,0.194527293,0.231219167,0.231166589,0.231200534,0.779305769,0.779623671,0.779913567,0.779559106,0.779667667
0.650890784,0.569403651,0.651095483,0.650967968,0.650994284,0.785253684,0.786116949,0.785839985,0.785453043,0.785638987
1.029875464,0.900526926,1.030388747,1.029902848,1.030347406,0.788892891,0.789802088,0.789669296,0.78907154,0.789725394
1.018203314,0.851287578,1.018473882,1.018196899,1.018203592,0.790166259,0.791160707,0.79136805,0.790320298,0.791397306
1.438456163,1.141078628,1.439050567,1.438452955,1.438428104,0.794168076,0.795412707,0.795552386,0.794306329,0.795183002
0.256399666,0.353671154,0.256883407,0.256413565,0.256311775,0.793954018,0.795034689,0.795974602,0.79410605,0.794770523
0.81107399,0.889907453,0.811242205,0.811189941,0.811086729,0.798362136,0.799803217,0.801540169,0.798516545,0.79891608
1.596013663,1.4209133,1.59658064,1.597146311,1.596059838,0.801880193,0.803251541,0.804398036,0.802218452,0.802377867
1.007274917,0.862999571,1.007052006,1.00744107,1.007260674,0.802696957,0.803947907,0.805566117,0.803838568,0.803210667
1.391687371,1.326520245,1.391326076,1.39193053,1.391696992,0.801119832,0.802309924,0.803408161,0.802422564,0.801626928
1.807767679,1.609085361,1.807331069,1.807475252,1.807748448,0.798801973,0.799728098,0.800646574,0.80026261,0.799337822
3.405234291,3.456065331,3.401075109,3.401593718,3.404017824,0.798736713,0.799385603,0.800252975,0.800014177,0.799298741
3.589355694,2.282381148,3.588595376,3.588614764,3.589134032,2.641209631,2.639578241,2.645279098,2.644122218,2.643259177
2.956347151,2.81975618,2.956245802,2.95638035,2.956278142,2.631625113,2.629873462,2.635384102,2.634009866,2.633613507
4.237151761,3.578256793,4.237714374,4.237702338,4.237349985,2.629556312,2.628220239,2.633159887,2.631815365,2.631426203
2.880188556,4.926416778,2.881040391,2.880762783,2.880833815,2.631292147,2.629822686,2.634748967,2.633550291,2.633096399
1.666666667,3.57771499,1.666666667,1.666666667,1.666666667,2.631513023,2.630057225,2.634801687,2.633750665,2.633240869
1.197394217,1.194287967,1.195795667,1.196317943,1.19655202,2.627403122,2.625615487,2.630639577,2.629714686,2.629155032
8.20E-14,1.666666667,0,0,4.28E-14,0,0,0,0,0
1.89E-14,0,2.03E-14,4.73E-14,4.07E-14,0,0,0,0,0
0,0,1.95E-14,2.03E-14,0,0,0,0,0,0
1.262983873,0.044935518,1.26305671,1.263041518,1.263023936,0,0,0,0,0
1.666666667,0,1.666666667,1.666666667,1.666666667,0,0,0,0,0
0.007500677,0.012215023,0.007523009,0.007518088,0.007498336,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.013770431,0.012920472,0.013800183,0.013799843,0.013777382,0,0,0,0,0
0.063362331,0.068929559,0.063713234,0.063578889,0.063775641,0,0,0,0,0
0.134237787,0.10123195,0.134713638,0.134357726,0.134753578,0,0,0,0,0
0.124740172,0.14001984,0.124715203,0.124798132,0.124917731,0,0,0,0,0
0,0.028861565,0,0,0,0,0,0,0,0
0.020431459,0.099983553,0.02057093,0.020434084,0.020466528,0,0,0,0,0
0.051515994,0.11101298,0.051672146,0.05151495,0.05154898,0,0,0,0,0
0.043592958,0.085264715,0.043871136,0.043656074,0.043648095,0,0,0,0,0
0.016104517,0.110901744,0.016261167,0.016097078,0.016135503,0,0,0,0,0
0.000956557,0.06999493,0.001019352,0.001001511,0.000971682,0,0,0,0,0
0.03576087,0.001663954,0.03574263,0.035742257,0.035756126,0,0,0,0,0
8.17E-16,0,4.10E-16,1.95E-15,2.59E-15,0,0,0,0,0
8.41E-16,0,0,1.01E-15,3.17E-15,0,0,0,0,0
4.41E-16,0.002545011,0,1.80E-15,3.59E-15,0,0,0,0,0
9.20E-16,0,0,2.58E-15,2.56E-15,0,0,0,0,0
1.90E-15,0,0,2.66E-15,2.28E-15,0,0,0,0,0
1.666666667,1.706129122,1.666666667,1.666666667,1.666666667,0,0,0,0,0
1.437218039,1.264182118,1.432729884,1.434623771,1.435651015,0,0,0,0,0
4.61E-16,0,0,1.47E-15,2.21E-15,0,0,0,0,0
4.57E-16,0,4.57E-16,2.92E-15,3.64E-15,0,0,0,0,0
0,0.048790876,0,0,0,0,0,0,0,0
0,0.063017031,0,0,0,0,0,0,0,0
0.006455544,0.069871317,0.006561793,0.006521388,0.0064831,0,0,0,0,0
0.012038643,0.0625687,0.012105412,0.012080779,0.012050154,0,0,0,0,0
0.001496734,0.063545383,0.001637682,0.00158927,0.001586194,0,0,0,0,0
0.010053766,0.057369592,0.010175532,0.010128983,0.010198429,0,0,0,0,0
0.014028241,0.033289028,0.014141284,0.0140839,0.014160505,0,0,0,0,0
0.02306021,0.041445362,0.023193934,0.023102105,0.023151532,0,0,0,0,0
0.02685915,0.020068818,0.02697109,0.026884288,0.02690875,0,0,0,0,0
0.025254882,0.056632242,0.025352264,0.025280692,0.025290545,0,0,0,0,0
0.031167653,0.062941686,0.031189401,0.031186159,0.03117491,0,0,0,0,0
0.027873054,0.052551179,0.02788997,0.02790229,0.027881435,0,0,0,0,0
