Date/Time,S1 OFFICE BACK:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly)
 03/23  13:00:00,0.469954105,0.78237001,0.352132127,0.421192875,0.840531204
 03/23  14:00:00,1.037488628,1.305220796,1.494053078,1.055880746,1.358315421
 03/23  15:00:00,1.622509114,1.726494568,1.721165483,1.421961747,1.829638716
 03/23  16:00:00,3.015422276,2.909470415,2.90786146,1.952208825,3.128249131
 03/23  17:00:00,2.411442593,2.350980143,2.637964874,1.873910731,2.678268642
 03/23  18:00:00,5.906308159,5.697227094,5.982446662,6.324518962,6.078388411
 03/23  19:00:00,7.451416619,7.00660915,7.178429998,7.531896931,7.29343836
 03/23  20:00:00,4.502594651,4.353808987,4.651616406,4.714166483,4.643759433
 03/23  21:00:00,4.099031238,4.001338263,4.26200888,4.367162691,4.239937365
 03/23  22:00:00,3.322353336,3.26191316,3.519592342,3.623427401,3.487703945
 03/23  23:00:00,3.085208527,3.031306769,3.218439545,3.317254421,3.198443553
 03/23  24:00:00,9.721186304,8.194234411,7.536683162,8.39616621,8.983256585
 03/24  01:00:00,1.043415478,1.229415444,1.275632908,1.27877703,1.171928137
 03/24  02:00:00,2.322613758,2.408431563,2.506545194,2.558745063,2.435102965
 03/24  03:00:00,3.812655049,3.801509297,3.849958593,3.918981965,3.811877
 03/24  04:00:00,3.232583347,3.23766992,3.320969564,3.365518496,3.281990654
 03/24  05:00:00,2.839364247,2.861027584,2.913228602,2.946698967,2.883576596
 03/24  06:00:00,0.240839261,0.274299437,0.290505689,0.312112798,0.263340683
 03/24  07:00:00,0,0,0,0,0
 03/24  08:00:00,0.418287666,0.518080775,0.361809279,0.482998391,0.05675008
 03/24  09:00:00,0.162733118,0.261080149,0.003766647,0.209486094,0.039020798
 03/24  10:00:00,0.241258183,0.376945574,0.022311508,0.274341396,0.296915771
 03/24  11:00:00,0.186518047,0.357693605,0.046077547,0.209500351,0.40670382
 03/24  12:00:00,0.040729179,0.198497006,0.031310595,0.055251663,0.169223634
 03/24  13:00:00,0.531741573,0.715883919,0.507316651,0.429631921,0.671189379
 03/24  14:00:00,0.602901496,0.77926093,0.707222002,0.299243742,0.764171284
 03/24  15:00:00,0.99876952,1.148289618,1.162271193,0.695469018,1.136227933
 03/24  16:00:00,2.106049802,2.214715944,2.32469779,1.858064351,2.217918847
 03/24  17:00:00,2.260616713,2.332499448,2.559503978,2.251168544,2.397335898
 03/24  18:00:00,4.898028514,4.976067728,5.307283413,5.315432322,5.04165142
 03/24  19:00:00,4.796993828,4.826336341,5.208983829,5.236562171,4.915890741
 03/24  20:00:00,3.990341718,3.988187973,4.425827519,4.395121651,4.132437693
 03/24  21:00:00,3.879251126,3.898638481,4.279649398,4.29160644,4.006173982
 03/24  22:00:00,3.318363072,3.3548049,3.696492476,3.710077739,3.449785923
 03/24  23:00:00,3.084531297,3.116290989,3.37967071,3.397275167,3.178411265
 03/24  24:00:00,1.161675887,1.24554514,1.731253743,1.663588618,1.269028163
 03/25  01:00:00,3.665121858,3.664670894,3.800350677,3.836358572,3.72665626
 03/25  02:00:00,2.524359606,2.567607839,2.736364452,2.744556198,2.601962984
 03/25  03:00:00,2.250632862,2.324142896,2.463269646,2.466884622,2.325946933
 03/25  04:00:00,2.206122964,2.286050207,2.464004969,2.462726098,2.30277431
 03/25  05:00:00,2.135285423,2.232923483,2.370948778,2.366716863,2.220820146
 03/25  06:00:00,0.12028522,0.196300204,0.220689853,0.219940531,0.02265916
 03/25  07:00:00,0,0,0,0,0
 03/25  08:00:00,0,0,0,0,0
 03/25  09:00:00,0,0,0,0,0
 03/25  10:00:00,0,0,0,0,0
 03/25  11:00:00,0,0,0,0,0
 03/25  12:00:00,0,0.004360063,0,0,0
 03/25  13:00:00,0.8001407,2.000593097,0.582458474,0.28885664,2.362434564
 03/25  14:00:00,3.369127528,3.223351249,2.233940059,0.190610848,4.320812036
 03/25  15:00:00,6.165385162,4.684235015,4.091734954,1.600691982,6.03321213
 03/25  16:00:00,1.666666667,5,10,9.611757271,5
 03/25  17:00:00,0,0,0,1.666666667,0
 03/25  18:00:00,0,0,0,0,0
 03/25  19:00:00,0,0,3.333333333,1.666666667,1.666666667
 03/25  20:00:00,3.333333333,6.666666667,10,10,10
 03/25  21:00:00,0,5,10,10,10
 03/25  22:00:00,7.290694488,8.598397859,8.733948318,8.928714164,8.748889503
 03/25  23:00:00,4.089353953,3.786256807,4.435246002,4.563968274,4.235222789
 03/25  24:00:00,0,0,0,0,0
 03/26  01:00:00,0.045740821,0.252914873,0.341923171,0.275282992,0.13300649
 03/26  02:00:00,1.329296706,1.600435396,2.032525961,1.989427957,1.636174129
 03/26  03:00:00,3.328298282,3.295774555,3.632524743,3.683633964,3.412447465
 03/26  04:00:00,2.324151432,2.309556718,2.732116086,2.748568171,2.513952573
 03/26  05:00:00,2.155971917,2.154637292,2.555808393,2.575721001,2.344225862
 03/26  06:00:00,0.008991363,0.027684693,0.134984294,0.142942917,0
 03/26  07:00:00,0,0,0,0,0
 03/26  08:00:00,0,0,0,0,0
 03/26  09:00:00,0,0,0,0,0
 03/26  10:00:00,0,0.005408075,0,0,0.090468571
 03/26  11:00:00,0.33658939,1.075645602,0.113230575,0.617199301,1.518810858
 03/26  12:00:00,0.196620706,0.716085012,0.450863145,0.266389004,0.966591367
 03/26  13:00:00,4.669964104,4.36321337,3.126095369,3.451223509,4.54233667
 03/26  14:00:00,3.956399103,3.739056884,2.941548493,2.437130117,4.031686061
 03/26  15:00:00,4.242541997,3.866877373,3.662306663,2.898070962,4.281750585
 03/26  16:00:00,9.816429949,9.186832629,7.968893192,7.373858721,8.919754152
 03/26  17:00:00,8.333333333,10,9.773630742,9.375737677,10
 03/26  18:00:00,0,0,10,6.666666667,8.333333333
 03/26  19:00:00,0,0,1.666666667,0,0
 03/26  20:00:00,6.313446266,6.218123046,9.421839165,7.834236049,7.795014019
 03/26  21:00:00,6.083812281,5.858036207,5.986817176,6.06579303,5.996686292
 03/26  22:00:00,4.79455721,4.560933514,4.856398048,4.889221355,4.837690996
 03/26  23:00:00,3.637777337,3.45230961,3.726752774,3.738986476,3.703077903
 03/26  24:00:00,2.880270305,2.260042707,2.675423455,2.669090665,2.986506781
 03/27  01:00:00,3.354492674,3.353026138,3.515133432,3.516588231,3.395789898
 03/27  02:00:00,3.204824446,3.101914527,3.276769401,3.27815678,3.243034208
 03/27  03:00:00,2.658402264,2.579317808,2.738862707,2.736150486,2.709701806
 03/27  04:00:00,2.73495553,2.658640418,2.834242443,2.825087514,2.797988864
 03/27  05:00:00,3.324468635,3.258451009,3.382079223,3.377515124,3.346638717
 03/27  06:00:00,0.71642624,0.646266936,0.779128379,0.775259478,0.657930412
 03/27  07:00:00,0.166244268,0.176851088,0.210305091,0.218095585,0.082954302
 03/27  08:00:00,0.79196856,0.855194147,0.758726651,0.799467694,0.770306706
 03/27  09:00:00,0.793565668,0.849747746,0.76071533,0.793100228,0.807662066
 03/27  10:00:00,0.832090081,0.89657619,0.775339476,0.826885586,0.824210197
 03/27  11:00:00,0.863295442,0.933884053,0.756768737,0.855933295,0.879683411
 03/27  12:00:00,0.392088722,0.463048028,0.270462225,0.406259458,0.461830784
 03/27  13:00:00,0.727356137,0.854596653,0.772637318,0.676644454,0.783202956
 03/27  14:00:00,1.056880364,1.134230213,1.027060791,0.935943635,1.074333998
 03/27  15:00:00,1.320207877,1.384343503,1.396731642,1.294896869,1.340250291
 03/27  16:00:00,2.020415488,2.113604443,2.070610734,1.923987913,2.033734921
 03/27  17:00:00,1.934928274,1.951635647,2.044297621,1.970306669,1.954230248
 03/27  18:00:00,4.049208922,4.112888256,4.174465008,4.090794643,4.05594374
 03/27  19:00:00,3.754237432,3.759146085,3.869923737,3.822303532,3.765882711
 03/27  20:00:00,3.332074642,3.325035574,3.447869494,3.401777692,3.350719293
 03/27  21:00:00,3.292120097,3.308400407,3.39382808,3.357065021,3.302311699
 03/27  22:00:00,2.94927355,2.966667383,3.047083656,3.01537313,2.962277813
 03/27  23:00:00,3.576474677,3.631013003,3.62065102,3.596651096,3.546854876
 03/27  24:00:00,0,0,0,0,0
 03/28  01:00:00,1.177660733,1.003712789,1.179002272,1.188136873,1.186319904
 03/28  02:00:00,0.277593885,0.269228131,0.299390613,0.293648158,0.275523033
 03/28  03:00:00,0.148463637,0.176251577,0.166390909,0.158213861,0.141601762
 03/28  04:00:00,0.050048177,0.097198684,0.076211856,0.065751431,0.049532059
 03/28  05:00:00,0,0.004209664,0,0,0
 03/28  06:00:00,0,0.019857173,0.000165289,0,0
 03/28  07:00:00,0,0,0,0,0
 03/28  08:00:00,0,0,0,0,0
 03/28  09:00:00,0,0,0,0,0
 03/28  10:00:00,0,0,0,0,0
 03/28  11:00:00,0,0,0,0,0
 03/28  12:00:00,0,0,0,0,0
 03/28  13:00:00,0,0.028305346,0,0,0.019358461
 03/28  14:00:00,0.057821981,0.333593102,0.167556543,0,0.317414614
 03/28  15:00:00,0.619662159,0.915992453,0.87986575,0.113588396,0.92376946
 03/28  16:00:00,1.960112801,2.09822159,2.208558048,1.368385234,2.165586634
 03/28  17:00:00,3.057723521,3.060944559,3.320069209,2.622808804,3.241459515
 03/28  18:00:00,1.773539597,1.500163752,2.145408622,2.108551186,1.905696701
 03/28  19:00:00,1.716346128,1.588235902,2.185391605,2.197100899,1.921799709
 03/28  20:00:00,1.029570237,1.015587064,1.492420821,1.449284625,1.248182262
 03/28  21:00:00,0.540332446,0.558637917,0.979392221,0.955761644,0.750524177
 03/28  22:00:00,0.224794575,0.26510396,0.61104135,0.589561864,0.409984831
 03/28  23:00:00,0.016397082,0.052414468,0.362460669,0.33508474,0.170994408
 03/28  24:00:00,0,0,6.666666667,6.666666667,5
 03/29  01:00:00,0,0,0,0,0
 03/29  02:00:00,0,0,0,0,0
 03/29  03:00:00,0,0,0.009357957,0.003590756,0
 03/29  04:00:00,0.254156962,0.343656172,0.463364406,0.433890932,0.327969102
 03/29  05:00:00,0.164239927,0.236914058,0.329796918,0.307874806,0.224110069
 03/29  06:00:00,0.041742192,0.104926725,0.136712636,0.12668607,0.032120249
 03/29  07:00:00,0,0,0,0,0
 03/29  08:00:00,0,0,0,0,0
 03/29  09:00:00,0,0,0,0,0
 03/29  10:00:00,0,0,0,0,0
 03/29  11:00:00,8.131119824,0,0,0,0
 03/29  12:00:00,6.906142394,0,0,2.162077119,0
 03/29  13:00:00,1.063808348,0,0.757817032,2.977405305,0
 03/29  14:00:00,0,0,0,0.606665221,0
 03/29  15:00:00,0,0,0,0,0
 03/29  16:00:00,0,0,0,0,0
 03/29  17:00:00,0,0,0,0,0
 03/29  18:00:00,0,0,0,0,0
 03/29  19:00:00,0,0,0,0,0
 03/29  20:00:00,0,0,3.796781708,3.063228175,1.291468381
 03/29  21:00:00,2.799946061,3.402950536,3.457902212,4.475308094,3.844006224
 03/29  22:00:00,1.889784764,1.220652701,1.939615965,2.317987583,1.857545064
 03/29  23:00:00,1.639042374,1.221247896,1.756244119,2.006313748,1.655826899
 03/29  24:00:00,0,8.333333333,10,10,10
 03/30  01:00:00,2.150598783,2.237021911,2.611223356,2.627627205,2.34687769
 03/30  02:00:00,4.275866573,4.147107446,4.410759253,4.550307699,4.258917492
 03/30  03:00:00,2.86543904,2.70792729,3.184158315,3.264572655,3.007881285
 03/30  04:00:00,2.787551207,2.64668875,3.186969589,3.251192215,2.988127394
 03/30  05:00:00,2.946894269,2.81926411,3.329448244,3.408506821,3.130021996
 03/30  06:00:00,0.353457626,0.338332653,0.695820881,0.750660708,0.131624116
 03/30  07:00:00,0,0,0,0,0
 03/30  08:00:00,0,0,0,0,0
 03/30  09:00:00,0,0,0,0,0
 03/30  10:00:00,0,0,0,0,0.22980293
 03/30  11:00:00,0,0.783208986,0,0.0873492,2.021964296
 03/30  12:00:00,0,0.064349312,0,0,0.265926571
 03/30  13:00:00,0,7.954360612,2.895389078,4.719675689,8.209178188
 03/30  14:00:00,0,0,7.45297306,3.333647316,1.666666667
 03/30  15:00:00,0,0,10,6.666666667,0
 03/30  16:00:00,0,0,0,0,0
 03/30  17:00:00,0,0,0,0,0
 03/30  18:00:00,0,0,0,0,0
 03/30  19:00:00,0,0,0,0,0
 03/30  20:00:00,0,0,0,0,0
 03/30  21:00:00,0,0,8.333333333,6.666666667,5
 03/30  22:00:00,0,0,10,10,8.333333333
 03/30  23:00:00,0,0,7.67667932,6.205052898,4.348366211
 03/30  24:00:00,0,0,0,0,0
 03/31  01:00:00,5.16730753,5.866455063,4.789968258,4.915392581,4.646799755
 03/31  02:00:00,4.532455028,4.45164505,4.561906323,4.651766928,4.436876882
 03/31  03:00:00,4.262158398,4.116803556,4.306017375,4.383625877,4.212184354
 03/31  04:00:00,5.160678086,5.038920834,5.13504097,5.209020092,5.062213515
 03/31  05:00:00,4.224260615,4.101912129,4.27431913,4.323055184,4.202385348
 03/31  06:00:00,0.762369546,0.654784453,0.869618782,0.906456251,0.390600579
 03/31  07:00:00,0,0,0,0,0
 03/31  08:00:00,0.339805687,0.385662065,0.248413666,0.41023334,0.025649546
 03/31  09:00:00,0,0,0,0.001677774,0
 03/31  10:00:00,0,0.054835453,0,0,0.24326377
 03/31  11:00:00,0.042518453,0.30070423,0,0.132506375,0.706306421
 03/31  12:00:00,0,0.003000624,0,0,0.042658913
 03/31  13:00:00,0.83956816,1.125336153,0.78263937,0.556941406,1.286834032
 03/31  14:00:00,1.852307425,2.036269925,1.787570627,1.036109623,2.224843963
 03/31  15:00:00,2.379449914,2.490011676,2.485293136,1.267716184,2.739656788
 03/31  16:00:00,7.439382,7.133571562,6.716387845,4.299285059,7.153814519
 03/31  17:00:00,9.291672279,8.866399367,8.036573014,5.402026621,8.427932807
 03/31  18:00:00,6.666666667,6.666666667,10,9.846866593,8.333333333
 03/31  19:00:00,0,0,10,3.333333333,0
 03/31  20:00:00,6.666666667,5,9.928965144,10,9.91659508
 03/31  21:00:00,10,10,9.85474558,10,9.854554327
 03/31  22:00:00,9.527301682,9.573600162,8.57359396,9.296057276,8.483325352
 03/31  23:00:00,3.800850405,3.615790953,4.6417025,5.065829907,4.220020787
 03/31  24:00:00,3.617413782,4.128037446,4.98239039,5.765295927,4.416335517
 04/01  01:00:00,2.405551415,2.316529501,3.313922396,3.533335918,2.902535543
 04/01  02:00:00,3.029159345,2.978490234,3.776365992,4.048261146,3.416439138
 04/01  03:00:00,3.034081734,3.027784214,3.686914285,3.948868364,3.360809152
 04/01  04:00:00,5.897443135,6.050565046,5.679897312,6.019792992,5.524374255
 04/01  05:00:00,6.862413074,7.15797774,6.157446819,6.498538185,6.097524217
 04/01  06:00:00,0.940872287,1.012486946,1.356422232,1.52778746,0.936489726
 04/01  07:00:00,0,0,0,0,0
 04/01  08:00:00,0.760265003,1.039951664,0.690157839,1.129906339,0.016450671
 04/01  09:00:00,0.31195789,0.761290108,0.312620908,0.688693678,0.870912484
 04/01  10:00:00,3.128466515,3.520430122,2.965325416,3.050742811,3.475131966
 04/01  11:00:00,7.282089169,7.363608245,4.980944495,5.986404528,5.955049045
 04/01  12:00:00,0.830574326,1.130000668,0.192609449,1.014047134,1.250330433
 04/01  13:00:00,1.583796643,1.933887747,0.959592737,1.057323098,1.978751761
 04/01  14:00:00,7.179658341,7.063562003,4.584266234,4.008564601,6.1088884
 04/01  15:00:00,7.04605983,6.732979217,5.007829772,4.415938386,6.001847731
 04/01  16:00:00,3.333333333,3.333333333,9.994251625,8.281281783,6.666666667
 04/01  17:00:00,0,0,1.666666667,3.333333333,0
 04/01  18:00:00,0,0,0,0,0
 04/01  19:00:00,0,0,6.666666667,5,5
 04/01  20:00:00,9.922526123,9.968587099,9.805452369,9.831114384,9.81543837
 04/01  21:00:00,7.074133961,7.125222814,6.838577325,6.895096002,6.810356241
 04/01  22:00:00,4.839477935,4.716042715,4.831646745,4.871928912,4.793493248
 04/01  23:00:00,3.789517917,3.669404649,3.801862049,3.831963778,3.771074595
 04/01  24:00:00,0,0,0,0,0
 04/02  01:00:00,5.656577448,5.373092814,5.672166498,5.71203812,5.666066561
 04/02  02:00:00,3.767372629,3.658893029,3.775471181,3.794014749,3.754282083
 04/02  03:00:00,3.350753453,3.321775109,3.356179397,3.36699553,3.333201642
 04/02  04:00:00,3.059588579,3.023412933,3.084965273,3.093977368,3.060649925
 04/02  05:00:00,2.811359638,2.797858648,2.83444097,2.841499448,2.812319556
 04/02  06:00:00,0.511895707,0.512741791,0.529482269,0.539626216,0.473818455
 04/02  07:00:00,0.078784626,0.120810193,0.08212054,0.104970976,0.007536321
 04/02  08:00:00,0.39011051,0.45638333,0.335826801,0.400952759,0.21953553
 04/02  09:00:00,0.570037098,0.675062457,0.582680623,0.578509048,0.73501291
 04/02  10:00:00,0.744034492,0.863084254,0.73391057,0.745075692,0.78380763
 04/02  11:00:00,0.593926901,0.716874232,0.490803899,0.599371347,0.625861393
 04/02  12:00:00,0.179921917,0.337032237,0.18340581,0.191174202,0.27970769
 04/02  13:00:00,0.854590688,1.037603636,0.949726145,0.837844865,0.915532447
 04/02  14:00:00,1.080068049,1.222476086,1.11807632,1.052586,1.125161377
 04/02  15:00:00,1.155300492,1.244007046,1.174247282,1.12889456,1.185503952
 04/02  16:00:00,2.003300478,2.103491817,2.020486822,1.961775178,2.012817849
 04/02  17:00:00,1.937189676,2.031310877,1.966883527,1.891048767,1.963079703
 04/02  18:00:00,3.732513535,3.861195853,3.775735508,3.694039731,3.763592908
 04/02  19:00:00,3.401435611,3.478307302,3.437754071,3.370235133,3.434230981
 04/02  20:00:00,3.012043787,3.059066017,3.050013627,2.991003764,3.05096259
 04/02  21:00:00,2.875220581,2.933689709,2.907550911,2.855072491,2.910027675
 04/02  22:00:00,2.493920772,2.558613332,2.528042326,2.4779825,2.531854026
 04/02  23:00:00,2.289571927,2.378020131,2.314946198,2.26647103,2.316715118
 04/02  24:00:00,0,0.008226855,0,0,0
 04/03  01:00:00,4.239496193,4.037292743,4.332176676,4.376408757,4.311467858
 04/03  02:00:00,2.963111498,3.027485114,2.980295907,2.946316608,2.976586733
 04/03  03:00:00,2.572598471,2.685920073,2.585875195,2.549948098,2.580453882
 04/03  04:00:00,2.280185972,2.39688443,2.304914534,2.266297242,2.3001978
 04/03  05:00:00,2.249602767,2.384334837,2.26941031,2.231623464,2.262615429
 04/03  06:00:00,0.171925567,0.237424753,0.184711526,0.16976816,0.18268704
 04/03  07:00:00,0,0,0,0,0
 04/03  08:00:00,0.500404919,0.680210289,0.501033983,0.479704779,0.492326122
 04/03  09:00:00,0.493567894,0.671751118,0.494358048,0.473100482,0.489228997
 04/03  10:00:00,0.509295474,0.701915464,0.499522821,0.486080021,0.496656299
 04/03  11:00:00,0.81073055,0.991224333,0.800639031,0.787368772,0.802068125
 04/03  12:00:00,0.358647013,0.568995112,0.345748068,0.330815326,0.347868751
 04/03  13:00:00,0.600469679,0.813298905,0.5721843,0.557211688,0.584237151
 04/03  14:00:00,0.77033528,0.979262822,0.678667201,0.647822014,0.753350118
 04/03  15:00:00,0.53661394,0.735094493,0.496011972,0.351034226,0.519798108
 04/03  16:00:00,1.661192912,1.839690701,1.685745225,1.662139944,1.634295546
 04/03  17:00:00,2.402304167,2.490937262,2.409745767,2.477220912,2.362864581
 04/03  18:00:00,4.690337437,4.895814478,4.674858035,4.706696016,4.591543619
 04/03  19:00:00,5.041256387,5.155408728,5.026506249,5.081569265,4.931908737
 04/03  20:00:00,4.074133885,4.166417467,4.090843278,4.159408928,3.994380363
 04/03  21:00:00,4.239081037,4.312219176,4.248174729,4.312981131,4.158393127
 04/03  22:00:00,3.546336517,3.616683378,3.570624458,3.627256341,3.487182988
 04/03  23:00:00,2.346387325,2.459049813,2.374394788,2.43054672,2.305592346
 04/03  24:00:00,0,0,0,0,0
 04/04  01:00:00,0,0,0,0,0
 04/04  02:00:00,0,0,0,0,0
 04/04  03:00:00,0,0,0,0,0
 04/04  04:00:00,0.010935935,0.092813617,0.016583687,0.024314551,0.00763271
 04/04  05:00:00,0,0.003259223,0,0,0
 04/04  06:00:00,0.003204454,0.122404051,0.010178468,0.015349196,0
 04/04  07:00:00,0,0,0,0,0
 04/04  08:00:00,0,0,0,0,0
 04/04  09:00:00,0,0,0,0,0
 04/04  10:00:00,5.065517089,3.263569928,4.728002823,5.120907424,5.045028306
 04/04  11:00:00,0.049811081,0,0.227644014,0.052608023,0
 04/04  12:00:00,0,0,0,0,0
 04/04  13:00:00,0,0,0,0,0
 04/04  14:00:00,2.122209379,1.852064804,1.751702103,1.944492116,2.007822795
 04/04  15:00:00,2.973135211,2.646066502,2.840285971,2.788339563,3.169906628
 04/04  16:00:00,2.654278367,2.402772618,2.628547067,2.55123868,2.81319657
 04/04  17:00:00,3.12295331,2.564648295,3.040095507,2.946487457,3.211553495
 04/04  18:00:00,0.818604358,0.436408112,0.933722697,0.835804945,1.030770378
 04/04  19:00:00,0.670182587,0.364145185,0.788626475,0.693401887,0.85640654
 04/04  20:00:00,0.489758389,0.203225259,0.593456478,0.521161156,0.654891169
 04/04  21:00:00,0.287698106,0.119383795,0.358087136,0.312795111,0.40897254
 04/04  22:00:00,0.080272812,0,0.151620295,0.106567369,0.201470739
 04/04  23:00:00,0.097131523,0,0.166233184,0.120575079,0.210079596
 04/04  24:00:00,0,0,0,0,0
 04/05  01:00:00,0,0,0,0,0
 04/05  02:00:00,0.089493059,0.070870338,0.109844585,0.085187284,0.102016294
 04/05  03:00:00,0.198198667,0.154677603,0.215911016,0.195139402,0.212237891
 04/05  04:00:00,0.452875046,0.416452455,0.468213834,0.451483851,0.469279487
 04/05  05:00:00,0.321298155,0.294783722,0.33352831,0.320493687,0.334579252
 04/05  06:00:00,0.212417506,0.223600923,0.219054025,0.210937884,0.205140262
 04/05  07:00:00,0.031800775,0.054890911,0.031257742,0.029797828,0.030108334
 04/05  08:00:00,0,0,0,0,0
 04/05  09:00:00,0,0,0,0,0
 04/05  10:00:00,0,0.010280972,0,0,0
 04/05  11:00:00,0,0.014589751,0,0,0
 04/05  12:00:00,0,0,0,0,0
 04/05  13:00:00,0,0,0,0,0
 04/05  14:00:00,0.071006998,0.16263833,0.113561811,0,0.078396374
 04/05  15:00:00,0.490375544,0.620359623,0.627292583,0.362046549,0.501835286
 04/05  16:00:00,0.719426793,0.790076996,0.833325907,0.339562692,0.733259831
 04/05  17:00:00,0.250819089,0.239623763,0.401050404,0.158881018,0.271421572
 04/05  18:00:00,0.631532123,0.619130009,0.841445544,1.06457714,0.638526303
 04/05  19:00:00,0.984339668,0.945765039,1.201838356,1.313981394,0.972995427
 04/05  20:00:00,0.743089051,0.699733857,0.944457201,1.004903254,0.73853731
 04/05  21:00:00,0.377298686,0.356523738,0.552530702,0.636257937,0.378537688
 04/05  22:00:00,0.217079332,0.210847856,0.368897614,0.451065025,0.218504666
 04/05  23:00:00,0.103769033,0.119243755,0.228128586,0.299606154,0.103871298
 04/05  24:00:00,0,0,0,0,0
 04/06  01:00:00,4.686652213,4.504352404,4.777834505,4.859272554,4.715668392
 04/06  02:00:00,2.828254709,2.824631106,2.958167469,3.036176563,2.836147514
 04/06  03:00:00,2.686485482,2.742557671,2.812207074,2.880358088,2.685010422
 04/06  04:00:00,2.566227584,2.628308824,2.702628616,2.772196783,2.568898085
 04/06  05:00:00,2.516747543,2.601457996,2.640142405,2.70264909,2.51452712
 04/06  06:00:00,0.239332496,0.304346159,0.298387754,0.34507191,0.237226128
 04/06  07:00:00,0,0,0,0,0
 04/06  08:00:00,0.789319003,0.922907445,0.853482965,0.882855762,0.774122372
 04/06  09:00:00,0.7740261,0.891855287,0.824426948,0.851265624,0.76360571
 04/06  10:00:00,1.040949623,1.147427082,1.063174166,1.09573524,1.021586159
 04/06  11:00:00,1.037046505,1.16167361,1.061313427,1.081421295,1.034265238
 04/06  12:00:00,0.398517094,0.549773882,0.424752821,0.453422621,0.395521436
 04/06  13:00:00,0.672484758,0.855811496,0.685810709,0.701541746,0.66398848
 04/06  14:00:00,0.964866414,1.101055271,1.00291786,0.991310075,0.955654838
 04/06  15:00:00,1.059368715,1.184152243,1.07100843,1.061954805,1.046033109
 04/06  16:00:00,2.257325398,2.329009086,2.252403182,2.205398234,2.243807042
 04/06  17:00:00,1.724431484,1.822208623,1.721549989,1.485414291,1.715146043
 04/06  18:00:00,3.750785609,3.887936604,3.782758977,3.899889535,3.730307123
 04/06  19:00:00,4.701412238,4.826835797,4.67289688,4.733928537,4.650122539
 04/06  20:00:00,3.344916684,3.420190425,3.350548941,3.389466062,3.319429137
 04/06  21:00:00,2.961833676,3.056578665,2.979198346,3.03394275,2.944810121
 04/06  22:00:00,3.103675711,3.199854411,3.117526558,3.178791046,3.084882769
 04/06  23:00:00,2.710487606,2.809549359,2.715645973,2.768497317,2.688745005
 04/06  24:00:00,4.723853683,5.534163229,3.746076631,3.604519957,4.262903457
 04/07  01:00:00,0.286906091,0.501770435,0.387103581,0.436778462,0.300322167
 04/07  02:00:00,1.296993472,1.626401917,1.403601585,1.464128146,1.296603849
 04/07  03:00:00,4.912742713,5.067262553,4.790202196,4.74182142,4.834966167
 04/07  04:00:00,5.273018756,5.439762815,5.211191996,5.170075921,5.21314485
 04/07  05:00:00,3.416849384,3.529454655,3.417488506,3.426557771,3.395669175
 04/07  06:00:00,0.309563129,0.365985921,0.310051812,0.32767358,0.229728837
 04/07  07:00:00,0,0,0,0,0
 04/07  08:00:00,0.38097141,0.531960717,0.1943247,0.397415589,0
 04/07  09:00:00,0,0.096000803,0,0,0.02437022
 04/07  10:00:00,0.294398307,0.580314205,0.094029331,0.284718456,0.626577603
 04/07  11:00:00,0.570218677,0.784948108,0.071669099,0.557955823,0.89940375
 04/07  12:00:00,0,0.085618018,0,0,0.081592596
 04/07  13:00:00,1.169139506,1.483267488,0.924333043,0.756862412,1.568912673
 04/07  14:00:00,1.81833276,1.995679671,1.642897472,0.700980537,2.235265216
 04/07  15:00:00,2.409173275,2.490462345,2.459223442,1.077707216,2.786431299
 04/07  16:00:00,8.616087724,8.017604209,7.771497278,4.771215272,8.5492511
 04/07  17:00:00,5,8.333333333,10,7.8020418,10
 04/07  18:00:00,0,0,10,10,0
 04/07  19:00:00,1.666666667,1.666666667,10,10,5
 04/07  20:00:00,9.848827687,9.716030035,9.807027074,9.886344447,9.780392554
 04/07  21:00:00,8.0108786,7.670715607,8.08852768,8.411632071,7.91400411
 04/07  22:00:00,6.687744905,6.371205262,6.954429077,7.236250109,6.731198664
 04/07  23:00:00,5.7409222,5.472322152,5.976760141,6.174303037,5.781244622
 04/07  24:00:00,8.951848612,8.476807741,9.581796698,9.57504617,9.377131842
 04/08  01:00:00,3.407448407,3.553553194,3.393053448,3.471935586,3.290302815
 04/08  02:00:00,3.259779134,3.23159009,3.441404036,3.496361587,3.316448978
 04/08  03:00:00,3.022581532,2.989240191,3.191344937,3.236720426,3.082208045
 04/08  04:00:00,2.899114067,2.858160787,3.076334363,3.116929706,2.969892483
 04/08  05:00:00,2.708060728,2.691092521,2.865045076,2.902049939,2.769791736
 04/08  06:00:00,0.391683617,0.393786508,0.508933881,0.539693572,0.433027768
 04/08  07:00:00,0,0,0,0.000922114,0
 04/08  08:00:00,0.710255397,0.796831094,0.719702066,0.769949645,0.638735086
 04/08  09:00:00,0.331403279,0.459306594,0.351894367,0.43382933,0.340541191
 04/08  10:00:00,0.586255074,0.704312625,0.425312236,0.671535864,0.50334561
