Date/Time,S1 OFFICE BACK:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly)
 02/11  07:00:00,2.368700463,2.059460799,2.368079714,2.368423773,2.368617076
 02/11  08:00:00,0.471680816,0.341960582,0.4720859,0.47184005,0.471724077
 02/11  09:00:00,0.494178146,0.387001353,0.495957057,0.494877315,0.494557409
 02/11  10:00:00,1.439276923,1.17271521,1.4398615,1.439403591,1.439628125
 02/11  11:00:00,0.706508558,0.657308237,0.707889876,0.706786571,0.706924671
 02/11  12:00:00,1.593602546,1.311320019,1.594269842,1.593542107,1.593841153
 02/11  13:00:00,1.432993033,1.081406384,1.432807703,1.432847791,1.432663347
 02/11  14:00:00,0.921827022,0.81488524,0.921698474,0.921854226,0.921890165
 02/11  15:00:00,1.491520787,1.295502581,1.4912279,1.491615418,1.49128918
 02/11  16:00:00,1.593572551,1.409393176,1.593189526,1.593843681,1.59330655
 02/11  17:00:00,0.940510407,0.831233518,0.940644449,0.940665191,0.940601665
 02/11  18:00:00,1.4593421,1.320150595,1.457135432,1.458892378,1.458782729
 02/11  19:00:00,1.330467456,1.218627526,1.326118473,1.328664838,1.329514159
 02/11  20:00:00,3.698552781,3.479272056,3.691143894,3.695423398,3.697012587
 02/11  21:00:00,2.373694518,1.983591919,2.371660087,2.372794089,2.373280229
 02/11  22:00:00,2.418612147,2.226424459,2.417588101,2.418136608,2.418407803
 02/11  23:00:00,2.426187379,2.201407426,2.4244404,2.425361909,2.425829344
 02/11  24:00:00,2.69878684,2.392688496,2.696878014,2.697879867,2.698430778
 02/12  01:00:00,3.829652725,1.477847545,3.826483101,3.827648997,3.827546419
 02/12  02:00:00,3.388140331,0,3.386268913,3.38722986,3.388051298
 02/12  03:00:00,2.440748014,0.831556307,2.439053174,2.438799018,2.441083177
 02/12  04:00:00,3.502609459,2.685849563,3.501011926,3.501731068,3.502573047
 02/12  05:00:00,5.039758822,1.266524561,5.04781155,5.043255123,5.042269363
 02/12  06:00:00,4.372205322,2.349404906,4.370902117,4.37156288,4.3721973
 02/12  07:00:00,1.892165888,1.650967871,1.893004487,1.892571379,1.89233982
 02/12  08:00:00,0.175927175,0.093899934,0.175949271,0.175918665,0.175825372
 02/12  09:00:00,1.795054118,1.14433811,1.796072275,1.795528572,1.794980581
 02/12  10:00:00,0.394484881,0.362015547,0.396395858,0.395105215,0.395062137
 02/12  11:00:00,0.998007522,0.886325727,0.999146044,0.998243776,0.99843404
 02/12  12:00:00,1.323079875,1.109151887,1.323565401,1.323117327,1.323209375
 02/12  13:00:00,1.348335365,1.010632327,1.347913825,1.348229128,1.348132169
 02/12  14:00:00,0.962006626,0.843319183,0.962210505,0.962054159,0.962066433
 02/12  15:00:00,1.343584113,1.183231801,1.34343473,1.343604336,1.343476916
 02/12  16:00:00,1.08626692,1.023235903,1.086527044,1.086426275,1.086291003
 02/12  17:00:00,1.459421089,1.239319225,1.459100161,1.459446444,1.459277994
 02/12  18:00:00,1.150712138,1.091034611,1.149445928,1.150349279,1.150388682
 02/12  19:00:00,1.118298106,1.046001521,1.116474647,1.117619408,1.11779659
 02/12  20:00:00,3.003216351,2.823649421,3.00043632,3.0021187,3.002448522
 02/12  21:00:00,2.624237007,2.197788767,2.6228975,2.623701656,2.62388657
 02/12  22:00:00,2.388700423,2.21722556,2.387892089,2.388402685,2.388495381
 02/12  23:00:00,2.294276329,2.10095244,2.293525486,2.293952994,2.294091174
 02/12  24:00:00,2.754706677,2.436148092,2.753778697,2.754343418,2.75445065
 02/13  01:00:00,3.088860637,1.911114195,3.088915271,3.08929341,3.088621339
 02/13  02:00:00,3.57044669,2.212153617,3.570958639,3.570409462,3.570690678
 02/13  03:00:00,3.202044033,0.07038835,3.199089688,3.200588369,3.20144291
 02/13  04:00:00,3.396977627,4.917027856,3.397036931,3.396986609,3.39707232
 02/13  05:00:00,2.416709669,1.92828462,2.415660495,2.416445862,2.416513142
 02/13  06:00:00,3.430716622,2.390971386,3.429566621,3.430358428,3.430560219
 02/13  07:00:00,2.196497412,1.925680669,2.196411617,2.196462559,2.196477467
 02/13  08:00:00,0.627193539,0.508838258,0.627210713,0.627196419,0.627174432
 02/13  09:00:00,1.595858217,1.196886117,1.596036131,1.595899244,1.595859354
 02/13  10:00:00,1.084085941,0.91649884,1.084582308,1.084201235,1.084255963
 02/13  11:00:00,1.246526117,1.084915394,1.246778448,1.246568337,1.246643756
 02/13  12:00:00,1.032617822,0.895138166,1.032911609,1.032644136,1.032659403
 02/13  13:00:00,1.555914832,1.205995477,1.556398047,1.555972649,1.555912588
 02/13  14:00:00,0.99875951,0.86526581,0.998564562,0.998719818,0.998762542
 02/13  15:00:00,0.912029415,0.896847052,0.912716877,0.912220601,0.912061012
 02/13  16:00:00,1.631551178,1.4264459,1.63170554,1.631995452,1.631508088
 02/13  17:00:00,1.522895076,1.273333618,1.522403643,1.522851775,1.522857514
 02/13  18:00:00,0.83042427,0.845969535,0.8294598,0.830020849,0.830354819
 02/13  19:00:00,1.338665018,1.233452998,1.336483642,1.337530561,1.338433173
 02/13  20:00:00,4.009898093,3.74086311,4.004728148,4.00699719,4.00952352
 02/13  21:00:00,2.605173461,2.176455117,2.603639037,2.604215003,2.605063299
 02/13  22:00:00,2.187763338,2.066697863,2.187424725,2.187562559,2.18771016
 02/13  23:00:00,2.137675761,1.976909741,2.137516854,2.137562603,2.137610529
 02/13  24:00:00,5.176242743,3.333333333,5.178987958,5.17719131,5.1777173
 02/14  01:00:00,5.48E-14,1.679673971,4.40E-14,2.69E-14,5.10E-14
 02/14  02:00:00,1.66E-13,0,1.43E-13,0,0
 02/14  03:00:00,3.35E-14,0,1.18E-13,0,0
 02/14  04:00:00,1.69E-14,0,3.62E-14,0,0
 02/14  05:00:00,7.83E-15,0,7.94E-15,0,0
 02/14  06:00:00,0.55702312,0.179902419,0.556787298,0.556846268,0.55703261
 02/14  07:00:00,1.03511058,0.124703141,1.03690157,1.035872353,1.035687164
 02/14  08:00:00,0.610905793,0.089623882,0.61707784,0.613998463,0.611402903
 02/14  09:00:00,0,0,0,0,0
 02/14  10:00:00,0.026227493,0.010337133,0.026803553,0.026453217,0.026273982
 02/14  11:00:00,0.104825202,0.09572986,0.105848679,0.105245492,0.10494201
 02/14  12:00:00,0.220041611,0.170420851,0.220755449,0.22028991,0.220124192
 02/14  13:00:00,0,0.023135747,0,0,0
 02/14  14:00:00,0.02590456,0.057307274,0.025962396,0.025917474,0.025910192
 02/14  15:00:00,0.071263657,0.133263312,0.071478456,0.071301263,0.071275858
 02/14  16:00:00,0.009602236,0.109909088,0.009930506,0.009672313,0.009609591
 02/14  17:00:00,0.017830137,0.090112684,0.018336254,0.017989365,0.017843371
 02/14  18:00:00,0,0.070566951,0,0,0
 02/14  19:00:00,0,0.071070512,0,0,0
 02/14  20:00:00,0.010845229,0,0.010799641,0.01082611,0.010843282
 02/14  21:00:00,0,0,0,0,1.49E-15
 02/14  22:00:00,2.67E-15,0,0,0,7.28E-16
 02/14  23:00:00,0,0.000726675,0,0,1.38E-15
 02/14  24:00:00,1.66E-15,0,8.17E-16,0,6.73E-16
 02/15  01:00:00,0,0,8.72E-16,0,1.36E-15
 02/15  02:00:00,1.63E-15,0,0,0,0
 02/15  03:00:00,1.63E-15,0,1.62E-15,0,0
 02/15  04:00:00,1.63E-15,0,1.63E-15,6.51E-16,1.30E-15
 02/15  05:00:00,0,0,1.11E-15,0,0
 02/15  06:00:00,0,0.068429424,0,0,0
 02/15  07:00:00,0.000850765,0.110049479,0.000893876,0.000868163,0.000849786
 02/15  08:00:00,0.016959445,0.09809588,0.017038439,0.016991439,0.016957273
 02/15  09:00:00,0.009210375,0.103631047,0.009307856,0.009247934,0.00921792
 02/15  10:00:00,0.017794559,0.089837567,0.017930416,0.017842338,0.017813446
 02/15  11:00:00,0.039417678,0.100176229,0.039574871,0.039458395,0.039455534
 02/15  12:00:00,0.076583246,0.1076113,0.07674472,0.076615802,0.076619117
 02/15  13:00:00,0.167609173,0.249350821,0.167650932,0.167642695,0.167656094
 02/15  14:00:00,0.054182584,1.056473448,0.0538165,0.054157235,0.054071767
 02/15  15:00:00,0,1.520083372,0,0,0
 02/15  16:00:00,0.014737295,0.576792833,0.014481332,0.014697578,0.014674377
 02/15  17:00:00,0.03247871,0,0.031643839,0.032316877,0.032289498
 02/15  18:00:00,0.014183145,0,0.013192668,0.013960701,0.013965135
 02/15  19:00:00,0.01516272,0.26200384,0.015119254,0.015154424,0.015151483
 02/15  20:00:00,4.97E-15,0.328107833,0,3.86E-15,8.34E-15
 02/15  21:00:00,0,0.190834736,0,9.49E-15,2.86E-15
 02/15  22:00:00,0,0.231545992,0,2.38E-15,4.78E-15
 02/15  23:00:00,0,0.07748734,0,1.29E-15,6.00E-15
 02/15  24:00:00,0,0.05047034,0,1.29E-15,1.29E-15
 02/16  01:00:00,3.22E-15,0.055976472,0,2.57E-15,1.29E-15
 02/16  02:00:00,1.61E-15,0.063222361,0,3.86E-15,1.29E-15
 02/16  03:00:00,2.08E-15,0.13199222,0,3.00E-15,7.36E-15
 02/16  04:00:00,1.81E-15,0.128050919,0,3.03E-15,5.56E-15
 02/16  05:00:00,1.73E-15,0.523369394,0,7.43E-15,1.38E-15
 02/16  06:00:00,0.07598035,0,0.075825187,0.075937789,0.075945155
 02/16  07:00:00,0.184051711,0.111390347,0.183813375,0.183995459,0.18398852
 02/16  08:00:00,0.149209635,0.526092442,0.1488659,0.149092964,0.14910037
 02/16  09:00:00,0.467653955,0.282493915,0.470411463,0.468530703,0.468407609
 02/16  10:00:00,0.907579317,0.233221929,0.922528541,0.911740194,0.911196603
 02/16  11:00:00,0.216194565,0.360100555,0.217608511,0.216549557,0.216573709
 02/16  12:00:00,2.025911725,0.903025384,2.025782417,2.025864012,2.025889211
 02/16  13:00:00,0,1.768198223,0,0,0
 02/16  14:00:00,1.573219702,0.690916753,1.572247177,1.572806278,1.572708649
 02/16  15:00:00,0.688692548,1.107359759,0.688930182,0.688731452,0.688655036
 02/16  16:00:00,2.551867463,0.982384365,2.552502965,2.552006007,2.551892835
 02/16  17:00:00,1.110285851,0.689828151,1.110663106,1.110402827,1.110317802
 02/16  18:00:00,0.503367723,0.429845211,0.503365473,0.503368689,0.50336916
 02/16  19:00:00,0,0.002176079,9.32E-15,3.69E-15,7.58E-15
 02/16  20:00:00,0,0,6.49E-15,3.06E-15,1.13E-14
 02/16  21:00:00,0,0,4.83E-15,4.93E-15,6.05E-15
 02/16  22:00:00,2.83E-15,0,4.37E-15,3.43E-15,0
 02/16  23:00:00,0,0.000686883,3.01E-15,3.42E-15,2.31E-15
 02/16  24:00:00,1.30E-15,0,5.67E-15,4.37E-15,2.16E-15
 02/17  01:00:00,3.544275623,3.419754098,3.544899853,3.544565759,3.544488875
 02/17  02:00:00,2.952413941,2.527860277,2.952912471,2.952732947,2.952736048
 02/17  03:00:00,3.412728511,3.111207503,3.41316327,3.413039595,3.412970301
 02/17  04:00:00,2.300858016,1.815952254,2.300824764,2.300912333,2.300854586
 02/17  05:00:00,3.598664273,2.879993987,3.599243135,3.599073554,3.599071825
 02/17  06:00:00,1.927769324,1.576302908,1.927027927,1.927568575,1.927362194
 02/17  07:00:00,2.244603105,1.933626106,2.244586947,2.244572933,2.2445682
 02/17  08:00:00,0.713533849,0.381296381,0.713040219,0.713339727,0.713403377
 02/17  09:00:00,0.935269792,0.807738269,0.935197672,0.935225311,0.935224051
 02/17  10:00:00,1.608742226,1.374336895,1.608726252,1.608772456,1.608774681
 02/17  11:00:00,1.006201376,0.91904156,1.006214637,1.006205897,1.00620693
 02/17  12:00:00,1.546076532,1.310520011,1.546118731,1.546128959,1.546129151
 02/17  13:00:00,1.25799223,1.02579395,1.258042458,1.258056829,1.258050702
 02/17  14:00:00,1.027786957,0.909001069,1.027781918,1.027782332,1.02777992
 02/17  15:00:00,1.493709103,1.308003104,1.493742232,1.493766952,1.493757629
 02/17  16:00:00,1.55016205,1.352420475,1.550196301,1.550217888,1.550206549
 02/17  17:00:00,1.064899304,0.945545429,1.064899307,1.064903328,1.064901993
 02/17  18:00:00,1.457867523,1.32008961,1.457902798,1.45794437,1.45794213
 02/17  19:00:00,0.867243685,0.829917562,0.867252355,0.867281873,0.867288577
 02/17  20:00:00,3.025998409,2.85123171,3.026088706,3.026121516,3.026148619
 02/17  21:00:00,2.923713241,2.525587904,2.923815579,2.923856936,2.923864168
 02/17  22:00:00,0.924122462,1.383876191,0.924008124,0.924002638,0.923964259
 02/17  23:00:00,3.280562307,2.793727947,3.28067605,3.280715829,3.280729334
 02/17  24:00:00,2.310795721,2.082573236,2.310831217,2.310840413,2.310833568
 02/18  01:00:00,4.870035049,3.694969005,4.870242504,4.870157012,4.870394328
 02/18  02:00:00,2.292024038,0.630374114,2.292648622,2.292936309,2.292597756
 02/18  03:00:00,2.665212863,1.217253817,2.66439496,2.664015212,2.664408771
 02/18  04:00:00,0,1.245016704,0,0,0
 02/18  05:00:00,3.694316739,2.452170346,3.694440997,3.694740855,3.694601421
 02/18  06:00:00,1.165658578,1.311044064,1.165720715,1.165587353,1.165657357
 02/18  07:00:00,2.580271946,2.374289479,2.580299779,2.580341102,2.580346764
 02/18  08:00:00,0.534129611,0.444994543,0.534124317,0.534130545,0.534125662
 02/18  09:00:00,0.850389664,0.74833827,0.850387853,0.850362228,0.850362714
 02/18  10:00:00,1.591524998,1.323060023,1.591544445,1.591556236,1.591561407
 02/18  11:00:00,0.880508709,0.806512892,0.88050375,0.880470136,0.880472036
 02/18  12:00:00,1.544229967,1.299090344,1.544270207,1.544289473,1.544292612
 02/18  13:00:00,1.211578276,0.963710553,1.211612007,1.211626769,1.211623603
 02/18  14:00:00,0.996613582,0.880092893,0.996599353,0.996584156,0.996587162
 02/18  15:00:00,1.496951183,1.300102102,1.496991913,1.497015681,1.496999905
 02/18  16:00:00,1.569390026,1.337876949,1.569408112,1.569425008,1.569417853
 02/18  17:00:00,1.065623293,0.94061485,1.065622753,1.065619185,1.065617536
 02/18  18:00:00,1.514407531,1.370857302,1.514400645,1.514509871,1.514494786
 02/18  19:00:00,0.998906591,0.944975321,0.998859957,0.998926646,0.998993303
 02/18  20:00:00,2.841656659,2.694764676,2.841634373,2.841690114,2.841801333
 02/18  21:00:00,2.373058607,1.970278148,2.373026559,2.373045883,2.373075184
 02/18  22:00:00,2.394723872,2.214530145,2.394722807,2.394776636,2.39480203
 02/18  23:00:00,0.667902038,1.150113677,0.667911685,0.667872694,0.667937629
 02/18  24:00:00,3.053846826,2.602128049,3.053878573,3.053895512,3.054002046
 02/19  01:00:00,3.023277666,3.262548252,3.023209298,3.023444495,3.023354619
 02/19  02:00:00,3.162182519,5.617005,3.162135946,3.162228084,3.16230481
 02/19  03:00:00,3.114166558,5.250998311,3.114137615,3.11427168,3.114258774
 02/19  04:00:00,2.523087189,1.010359048,2.523077166,2.523210016,2.523192292
 02/19  05:00:00,2.541766406,1.170108951,2.54176964,2.541714094,2.542164626
 02/19  06:00:00,0,1.159579456,0,0,0
 02/19  07:00:00,2.261675047,1.936862562,2.261677761,2.261684576,2.261681321
 02/19  08:00:00,0.637854258,0.530868968,0.637853401,0.637854647,0.637836732
 02/19  09:00:00,2.000871771,1.556115024,2.000873887,2.000881552,2.000880448
 02/19  10:00:00,1.011214342,0.914655393,1.011215445,1.011204324,1.011203561
 02/19  11:00:00,1.254971245,1.115388828,1.255010288,1.254982631,1.255008257
 02/19  12:00:00,1.414430711,1.212310954,1.414481544,1.414463731,1.414483091
 02/19  13:00:00,1.251625484,1.030372873,1.25169533,1.251673882,1.251675741
 02/19  14:00:00,1.113792422,0.957306872,1.113782187,1.113791678,1.113790373
 02/19  15:00:00,1.361095447,1.195608859,1.361098768,1.361120676,1.361111605
 02/19  16:00:00,1.191668455,1.075072451,1.191668053,1.191679222,1.191673603
 02/19  17:00:00,1.48393902,1.266363955,1.483916853,1.484002151,1.483972241
 02/19  18:00:00,1.323602298,1.235420114,1.323483378,1.323624453,1.32363786
 02/19  19:00:00,1.022818186,0.972063821,1.022701352,1.022812347,1.02287704
 02/19  20:00:00,2.943849917,2.782384026,2.943571148,2.943811183,2.943939477
 02/19  21:00:00,1.603067811,1.536728843,1.603148022,1.603087818,1.603054077
 02/19  22:00:00,2.429746575,2.208541254,2.429726352,2.429740884,2.429734863
 02/19  23:00:00,2.885964583,2.625811073,2.885797092,2.885943032,2.886022171
 02/19  24:00:00,3.747516608,0.617167757,3.747563585,3.747499242,3.747515511
 02/20  01:00:00,3.387170155,1.871687353,3.390587373,3.390689629,3.388018432
 02/20  02:00:00,0.861482309,1.236812675,0.861170728,0.86122143,0.861503175
 02/20  03:00:00,3.727091445,1.315361899,3.72669025,3.726901891,3.727226973
 02/20  04:00:00,3.180688167,1.186260881,3.179976003,3.180148495,3.180828393
 02/20  05:00:00,3.659373176,5.486672122,3.659419978,3.659677301,3.659524219
 02/20  06:00:00,2.6927409,2.627534325,2.692601192,2.692587771,2.692867044
 02/20  07:00:00,2.209550953,1.933859883,2.209549823,2.209571945,2.209511065
 02/20  08:00:00,2.184039937,0.461912714,2.184062159,2.183291591,2.182793456
 02/20  09:00:00,1.850536458,1.209786501,1.850539512,1.850416707,1.850382794
 02/20  10:00:00,1.071675953,0.902391665,1.071727396,1.071628048,1.071645418
 02/20  11:00:00,1.232292049,1.072520271,1.232332831,1.232277838,1.232301862
 02/20  12:00:00,1.097274059,0.964558364,1.097293657,1.097272754,1.097277163
 02/20  13:00:00,1.336119561,1.082086232,1.336155283,1.336162238,1.336146728
 02/20  14:00:00,1.077867934,0.918339201,1.077854564,1.077842789,1.077860009
 02/20  15:00:00,0.993563346,0.94748829,0.993591782,0.993545949,0.993542089
 02/20  16:00:00,1.658107881,1.414200851,1.658076432,1.658147734,1.658125376
 02/20  17:00:00,1.536295477,1.271619042,1.536274152,1.536313353,1.536303969
 02/20  18:00:00,0.662290372,0.73153811,0.662264758,0.662315021,0.662300497
 02/20  19:00:00,1.092274506,1.020317661,1.09212782,1.092281803,1.092275914
 02/20  20:00:00,2.976475621,2.76826262,2.976249339,2.976493078,2.976486701
 02/20  21:00:00,1.249186919,1.410882014,1.249301224,1.249176881,1.249167858
 02/20  22:00:00,3.258965955,2.913613775,3.258824446,3.258983358,3.258987608
 02/20  23:00:00,3.028396684,2.910738145,3.028201351,3.028404984,3.028420999
 02/20  24:00:00,1.229574584,1.357349993,1.229473539,1.229491649,1.22947501
 02/21  01:00:00,0.192810458,0.095937249,0.192790219,0.192809927,0.192799857
 02/21  02:00:00,2.11E-15,0,4.82E-15,7.01E-15,3.39E-15
 02/21  03:00:00,4.51E-15,0,0,1.64E-15,5.45E-15
 02/21  04:00:00,2.68E-15,0,3.05E-15,8.77E-15,4.58E-15
 02/21  05:00:00,0,0,7.21E-15,3.85E-15,5.59E-15
 02/21  06:00:00,0,0.027132771,0,0,0
 02/21  07:00:00,0.087433489,0.13357114,0.087441704,0.087429823,0.087429064
 02/21  08:00:00,0.087308596,0.110851687,0.087313601,0.087304256,0.087301182
 02/21  09:00:00,0.39552151,0.340047989,0.395523424,0.395514827,0.395516937
 02/21  10:00:00,0.418542474,0.347951742,0.418540824,0.418544289,0.418545867
 02/21  11:00:00,0.40626924,0.346252858,0.406271022,0.406268686,0.406268968
 02/21  12:00:00,0.419941261,0.352767551,0.419943697,0.41994627,0.419946576
 02/21  13:00:00,0.049392465,0.084990177,0.04939221,0.049393349,0.049392589
 02/21  14:00:00,0.071743331,0.110882298,0.071746683,0.071743169,0.071741716
 02/21  15:00:00,0.09417479,0.134912836,0.094175463,0.094176027,0.094174747
 02/21  16:00:00,0.09687354,0.143825502,0.096875065,0.096874827,0.09687222
 02/21  17:00:00,0.107998396,0.142779076,0.108001525,0.108002215,0.107999625
 02/21  18:00:00,0.019814619,0.091868423,0.019814019,0.019813569,0.01981491
 02/21  19:00:00,0.039192144,0.084015364,0.039190068,0.039193085,0.039192403
 02/21  20:00:00,0.000138981,0.000102588,0.000138796,0.000138977,0.000138843
 02/21  21:00:00,5.99E-15,0,7.76E-16,5.91E-15,1.21E-15
 02/21  22:00:00,3.78E-15,0,0,4.83E-15,1.81E-15
 02/21  23:00:00,5.51E-15,0.000660359,0,6.31E-15,1.28E-15
 02/21  24:00:00,4.77E-15,0,0,4.47E-15,6.25E-16
 02/22  01:00:00,7.53E-15,0,0,4.82E-15,1.80E-15
 02/22  02:00:00,5.90E-15,0,0,5.30E-15,2.36E-15
 02/22  03:00:00,4.78E-15,0,0,5.49E-15,1.14E-15
 02/22  04:00:00,6.75E-15,0,0,5.47E-15,1.77E-15
 02/22  05:00:00,5.35E-15,0,0,5.52E-15,6.09E-16
 02/22  06:00:00,0,0.048187408,0,0,0
 02/22  07:00:00,0.024971033,0.099569148,0.024969367,0.024969785,0.024967291
 02/22  08:00:00,0.037529441,0.087698702,0.037528413,0.0375287,0.037528125
 02/22  09:00:00,0.050861872,0.089794528,0.05086075,0.05086283,0.050862806
 02/22  10:00:00,0.062275258,0.102598982,0.062274809,0.062277629,0.062278439
 02/22  11:00:00,0.063327652,0.0936839,0.063326925,0.063330183,0.063330426
 02/22  12:00:00,0.068805866,0.08172217,0.068804323,0.068810113,0.068807755
 02/22  13:00:00,0.053426408,0.065460446,0.053422526,0.053429915,0.053427781
 02/22  14:00:00,0.056437857,0.062404945,0.056432934,0.056442473,0.056440208
 02/22  15:00:00,0.054307754,0.069830212,0.054301031,0.054311797,0.054309883
 02/22  16:00:00,0.060551527,0.084877677,0.060541407,0.060557624,0.06055576
 02/22  17:00:00,0.067842724,0.088148964,0.067827995,0.06784654,0.067846672
 02/22  18:00:00,0.071095348,0.086194062,0.071080553,0.071097724,0.07109988
 02/22  19:00:00,0.00115841,0.000450036,0.001158044,0.001158398,0.001158479
 02/22  20:00:00,0,0,0,1.73E-15,5.58E-16
 02/22  21:00:00,0,0,0,3.16E-15,1.59E-15
 02/22  22:00:00,0,0,8.24E-16,4.28E-15,2.50E-15
 02/22  23:00:00,0,0.000447375,0,3.76E-15,1.88E-15
 02/22  24:00:00,0,0,7.55E-16,3.02E-15,6.03E-16
 02/23  01:00:00,3.535082951,3.440253213,3.534872417,3.535169186,3.535179134
 02/23  02:00:00,2.580419603,2.070118513,2.580158313,2.580431901,2.58056869
 02/23  03:00:00,3.441447706,2.428974796,3.441366098,3.441736353,3.441697006
 02/23  04:00:00,2.773252815,1.790270316,2.773139832,2.773501927,2.773458393
 02/23  05:00:00,2.469961072,1.352839909,2.469559165,2.46938867,2.469698189
 02/23  06:00:00,0.119583388,1.165348214,0.117494157,0.117497757,0.117504073
 02/23  07:00:00,2.4106005,2.106810573,2.410545338,2.410575376,2.410617807
 02/23  08:00:00,0,0,0,0,0
 02/23  09:00:00,0.300746112,0.225623222,0.301259847,0.300672736,0.301604499
 02/23  10:00:00,1.419674359,1.147305921,1.420333876,1.419635729,1.420716983
 02/23  11:00:00,0.702918078,0.65711786,0.704090776,0.702808825,0.703838088
 02/23  12:00:00,1.589523575,1.289590563,1.590274424,1.589556547,1.589661657
 02/23  13:00:00,1.322867122,0.980960723,1.323042002,1.322938118,1.322376214
 02/23  14:00:00,0.717032742,0.677626108,0.717954283,0.716938731,0.717736769
 02/23  15:00:00,1.542241529,1.319226584,1.54188613,1.54240224,1.541809103
 02/23  16:00:00,1.553891915,1.369622683,1.553969826,1.554253987,1.553645787
 02/23  17:00:00,1.018232747,0.903011798,1.01867116,1.01872142,1.0183346
 02/23  18:00:00,1.573638448,1.423246519,1.570987911,1.573532018,1.572397022
 02/23  19:00:00,1.449018285,1.334288384,1.444771617,1.447306121,1.447475485
 02/23  20:00:00,4.530510907,4.176081605,4.516262373,4.523972636,4.525052588
 02/23  21:00:00,2.743106608,2.285885763,2.739597809,2.74134201,2.741756078
 02/23  22:00:00,2.294639996,2.152276942,2.293327,2.293975827,2.294114528
 02/23  23:00:00,0.638533357,1.124603149,0.639446463,0.639083329,0.638825854
 02/23  24:00:00,3.333333333,0.025707084,1.666666667,3.333333333,3.333333333
 02/24  01:00:00,4.109954269,2.80692104,4.107969671,4.108688242,4.109187959
 02/24  02:00:00,2.430904189,1.548610208,2.428288036,2.429337978,2.429466266
 02/24  03:00:00,3.61833054,2.497317786,3.616883074,3.617333518,3.61801619
 02/24  04:00:00,2.106551133,1.462077106,2.10060447,2.103117873,2.104944122
 02/24  05:00:00,3.710533793,6.730688036,3.70826992,3.709120208,3.709791788
 02/24  06:00:00,2.147792671,2.687261088,2.148764751,2.147549461,2.147729207
 02/24  07:00:00,2.445507596,2.257749254,2.444712487,2.445069325,2.445240942
 02/24  08:00:00,0.730594544,0.52186208,0.7309328,0.7307467,0.730710033
 02/24  09:00:00,0.464825656,0.357885405,0.466298021,0.465545251,0.465347583
 02/24  10:00:00,1.656311241,1.403007482,1.655858188,1.656094687,1.656175892
 02/24  11:00:00,0.785796635,0.724529973,0.786357007,0.786025224,0.785983155
 02/24  12:00:00,1.62942778,1.335806825,1.629319559,1.629338242,1.629418528
 02/24  13:00:00,1.447937244,1.095163154,1.447512724,1.447741222,1.44781811
 02/24  14:00:00,0.866352626,0.7808555,0.866461291,0.866404811,0.866364826
 02/24  15:00:00,1.547361103,1.371735022,1.547127964,1.547295643,1.547316678
 02/24  16:00:00,1.688154865,1.498703548,1.687799049,1.688065487,1.688090532
 02/24  17:00:00,1.000969223,0.883339869,1.000893914,1.00095563,1.000959586
 02/24  18:00:00,1.548477849,1.401044249,1.54815854,1.548357392,1.548419081
 02/24  19:00:00,1.240060337,1.152635612,1.239280449,1.239712512,1.239855643
 02/24  20:00:00,3.990625103,3.757929586,3.989414179,3.989999701,3.990351375
 02/24  21:00:00,2.843460432,2.47877764,2.843081919,2.843257548,2.843419907
 02/24  22:00:00,2.778974562,2.582844593,2.778653674,2.77881347,2.778955045
 02/24  23:00:00,2.554655174,2.36906243,2.554250331,2.554438991,2.554541996
 02/24  24:00:00,2.628273811,2.359229298,2.628063722,2.628144371,2.628278705
 02/25  01:00:00,3.463795421,2.822793052,3.464217681,3.464193716,3.464279902
 02/25  02:00:00,3.01278906,3.847824187,3.012311675,3.012572772,3.012827588
 02/25  03:00:00,3.259525304,3.822278,3.258869318,3.258927546,3.259305177
 02/25  04:00:00,2.390714497,3.446446998,2.390665952,2.390687716,2.39089844
 02/25  05:00:00,3.040762229,2.658810297,3.040703699,3.040809238,3.040972512
 02/25  06:00:00,3.436713431,1.666666667,3.437130443,3.43719105,3.437241648
 02/25  07:00:00,2.606883032,2.418534717,2.607121934,2.607029353,2.607063124
 02/25  08:00:00,0.525615978,0.434895819,0.525601769,0.52560991,0.525580073
 02/25  09:00:00,0.516814753,0.404345409,0.517123432,0.516814274,0.516963637
 02/25  10:00:00,1.482043497,1.21633632,1.482354494,1.482108032,1.482371089
 02/25  11:00:00,0.75299602,0.695505725,0.753765743,0.752986335,0.753367826
 02/25  12:00:00,1.617770785,1.337149044,1.618831457,1.617912513,1.618096611
 02/25  13:00:00,1.47853128,1.126129171,1.478957866,1.478705307,1.478249468
 02/25  14:00:00,0.971097822,0.853805735,0.970801262,0.971086653,0.971073224
 02/25  15:00:00,1.525553679,1.357308328,1.525654483,1.525956725,1.525283143
 02/25  16:00:00,1.620811739,1.436053551,1.62039913,1.621311638,1.620505033
 02/25  17:00:00,0.994707838,0.878593301,0.994427518,0.994891377,0.994703092
