Date/Time,Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 03/03  23:00:00,15889427.405195989,0.0 
 03/03  24:00:00,14899057.961957103,0.0 
 03/04  01:00:00,14899057.961957103,0.0 
 03/04  02:00:00,14899057.961957103,0.0 
 03/04  03:00:00,14899057.961957103,0.0 
 03/04  04:00:00,14899057.961957103,0.0 
 03/04  05:00:00,14899057.961957103,0.0 
 03/04  06:00:00,14899057.961957103,0.0 
 03/04  07:00:00,10977457.961957103,0.0 
 03/04  08:00:00,9016657.961957103,0.0 
 03/04  09:00:00,9016657.961957103,0.0 
 03/04  10:00:00,9016657.961957103,0.0 
 03/04  11:00:00,8116657.961957103,0.0 
 03/04  12:00:00,8116657.961957103,0.0 
 03/04  13:00:00,8116657.961957103,0.0 
 03/04  14:00:00,8116657.961957103,0.0 
 03/04  15:00:00,8116657.961957103,0.0 
 03/04  16:00:00,8416657.961957103,0.0 
 03/04  17:00:00,9016657.961957103,0.0 
 03/04  18:00:00,11957857.961957103,0.0 
 03/04  19:00:00,14899057.961957103,0.0 
 03/04  20:00:00,14899057.961957103,0.0 
 03/04  21:00:00,14899057.961957103,0.0 
 03/04  22:00:00,14899057.961957103,0.0 
 03/04  23:00:00,14899057.961957103,0.0 
 03/04  24:00:00,14899057.961957103,0.0 
 03/05  01:00:00,14899057.961957103,0.0 
 03/05  02:00:00,14899057.961957103,0.0 
 03/05  03:00:00,14899057.961957103,0.0 
 03/05  04:00:00,14899057.961957103,0.0 
 03/05  05:00:00,14899057.961957103,0.0 
 03/05  06:00:00,14899057.961957103,0.0 
 03/05  07:00:00,10977457.961957103,0.0 
 03/05  08:00:00,9016657.961957103,0.0 
 03/05  09:00:00,9016657.961957103,0.0 
 03/05  10:00:00,9016657.961957103,0.0 
 03/05  11:00:00,9016657.961957103,0.0 
 03/05  12:00:00,9016657.961957103,0.0 
 03/05  13:00:00,9016657.961957103,0.0 
 03/05  14:00:00,9016657.961957103,0.0 
 03/05  15:00:00,9016657.961957103,0.0 
 03/05  16:00:00,9016657.961957103,0.0 
 03/05  17:00:00,9016657.961957103,0.0 
 03/05  18:00:00,10977457.961957103,0.0 
 03/05  19:00:00,14899057.961957103,0.0 
 03/05  20:00:00,14899057.961957103,0.0 
 03/05  21:00:00,14899057.961957103,0.0 
 03/05  22:00:00,14899057.961957103,0.0 
 03/05  23:00:00,14899057.961957103,0.0 
 03/05  24:00:00,14899057.961957103,0.0 
 03/06  01:00:00,18642654.45740009,0.0 
 03/06  02:00:00,18642654.45740009,0.0 
 03/06  03:00:00,18642654.45740009,0.0 
 03/06  04:00:00,18642654.45740009,0.0 
 03/06  05:00:00,18642654.45740009,0.0 
 03/06  06:00:00,19633023.90063898,0.0 
 03/06  07:00:00,57979835.8101715,56360439.60874272 
 03/06  08:00:00,57160185.28377028,26950753.458711119 
 03/06  09:00:00,62713691.88598296,44421.46148478673 
 03/06  10:00:00,54624028.11703422,0.0 
 03/06  11:00:00,48277501.26700594,0.0 
 03/06  12:00:00,45540366.10116672,0.0 
 03/06  13:00:00,44854906.579134199,0.0 
 03/06  14:00:00,42786712.370500508,0.0 
 03/06  15:00:00,42066222.151830177,0.0 
 03/06  16:00:00,41844247.01672759,0.0 
 03/06  17:00:00,42425728.077164757,0.0 
 03/06  18:00:00,42740809.15964928,0.0 
 03/06  19:00:00,38464281.90606408,0.0 
 03/06  20:00:00,19652831.289526337,0.0 
 03/06  21:00:00,17672092.403048569,0.0 
 03/06  22:00:00,17672092.403048569,0.0 
 03/06  23:00:00,15889427.405195989,0.0 
 03/06  24:00:00,14899057.961957103,0.0 
 03/07  01:00:00,18642654.45740009,0.0 
 03/07  02:00:00,18642654.45740009,0.0 
 03/07  03:00:00,18642654.45740009,0.0 
 03/07  04:00:00,18642654.45740009,0.0 
 03/07  05:00:00,18642654.45740009,0.0 
 03/07  06:00:00,19633023.90063898,0.0 
 03/07  07:00:00,50443778.40152857,10071546.9848665 
 03/07  08:00:00,49459377.30790082,6145683.867667055 
 03/07  09:00:00,54883510.99424925,0.0 
 03/07  10:00:00,51661728.56261554,0.0 
 03/07  11:00:00,46618314.91051919,0.0 
 03/07  12:00:00,43433403.30303069,0.0 
 03/07  13:00:00,42461216.4506098,0.0 
 03/07  14:00:00,40574478.39481276,0.0 
 03/07  15:00:00,40299441.184501428,0.0 
 03/07  16:00:00,40182718.24682444,0.0 
 03/07  17:00:00,40460073.11090038,0.0 
 03/07  18:00:00,35387400.60176826,0.0 
 03/07  19:00:00,31399049.130460994,0.0 
 03/07  20:00:00,18752831.289526337,0.0 
 03/07  21:00:00,16772092.40304857,0.0 
 03/07  22:00:00,16772092.40304857,0.0 
 03/07  23:00:00,14989427.405195989,0.0 
 03/07  24:00:00,13999057.961957103,0.0 
 03/08  01:00:00,17742654.45740009,0.0 
 03/08  02:00:00,17742654.45740009,0.0 
 03/08  03:00:00,18192654.45740009,0.0 
 03/08  04:00:00,18642654.45740009,0.0 
 03/08  05:00:00,18642654.45740009,0.0 
 03/08  06:00:00,19633023.90063898,0.0 
 03/08  07:00:00,48990070.26887487,6456310.865036202 
 03/08  08:00:00,45773644.14994059,2386379.9153818015 
 03/08  09:00:00,45070850.076162789,0.0 
 03/08  10:00:00,42007859.7868689,0.0 
 03/08  11:00:00,40319885.16914868,0.0 
 03/08  12:00:00,40862915.64898281,0.0 
 03/08  13:00:00,37164104.03806623,0.0 
 03/08  14:00:00,42276357.22165092,0.0 
 03/08  15:00:00,42702334.36250514,0.0 
 03/08  16:00:00,42640506.724821809,0.0 
 03/08  17:00:00,41944358.08725401,0.0 
 03/08  18:00:00,30349313.444205449,0.0 
 03/08  19:00:00,26800513.47577302,0.0 
 03/08  20:00:00,18752831.289526337,0.0 
 03/08  21:00:00,17222092.403048569,0.0 
 03/08  22:00:00,17672092.403048569,0.0 
 03/08  23:00:00,15889427.405195989,0.0 
 03/08  24:00:00,14899057.961957103,0.0 
 03/09  01:00:00,18642654.45740009,0.0 
 03/09  02:00:00,18642654.45740009,0.0 
 03/09  03:00:00,18642654.45740009,0.0 
 03/09  04:00:00,18642654.45740009,0.0 
 03/09  05:00:00,18642654.45740009,0.0 
 03/09  06:00:00,19633023.90063898,0.0 
 03/09  07:00:00,46514082.76336816,6539026.934458302 
 03/09  08:00:00,42802143.65640507,1454039.4073913578 
 03/09  09:00:00,44249951.81286761,0.0 
 03/09  10:00:00,41198621.41362932,0.0 
 03/09  11:00:00,40244830.31331974,0.0 
 03/09  12:00:00,41026548.76474156,0.0 
 03/09  13:00:00,37228622.4439726,0.0 
 03/09  14:00:00,42471059.82676173,0.0 
 03/09  15:00:00,43062808.771191548,0.0 
 03/09  16:00:00,43028602.58096418,0.0 
 03/09  17:00:00,42107611.289543617,0.0 
 03/09  18:00:00,30218814.413544153,0.0 
 03/09  19:00:00,26602019.785748036,0.0 
 03/09  20:00:00,18752831.289526337,0.0 
 03/09  21:00:00,17672092.403048569,0.0 
 03/09  22:00:00,17672092.403048569,0.0 
 03/09  23:00:00,15889427.405195989,0.0 
 03/09  24:00:00,14899057.961957103,0.0 
 03/10  01:00:00,18642654.45740009,0.0 
 03/10  02:00:00,18642654.45740009,0.0 
 03/10  03:00:00,18642654.45740009,0.0 
 03/10  04:00:00,18642654.45740009,0.0 
 03/10  05:00:00,18642654.45740009,0.0 
 03/10  06:00:00,19633023.90063898,0.0 
 03/10  07:00:00,36052155.930966097,3768038.488603456 
 03/10  08:00:00,37353068.98578046,0.0 
 03/10  09:00:00,41696242.919743139,0.0 
 03/10  10:00:00,40069129.53019719,0.0 
 03/10  11:00:00,41121587.965612288,0.0 
 03/10  12:00:00,42315170.310644898,0.0 
 03/10  13:00:00,39075001.80278738,0.0 
 03/10  14:00:00,44136956.967570949,0.0 
 03/10  15:00:00,44282843.75631187,0.0 
 03/10  16:00:00,43775211.615382369,0.0 
 03/10  17:00:00,42235346.84590217,0.0 
 03/10  18:00:00,29949191.783657887,0.0 
 03/10  19:00:00,26285491.580691328,0.0 
 03/10  20:00:00,18752831.289526337,0.0 
 03/10  21:00:00,16772092.40304857,0.0 
 03/10  22:00:00,16772092.40304857,0.0 
 03/10  23:00:00,14989427.405195989,0.0 
 03/10  24:00:00,13999057.961957103,0.0 
 03/11  01:00:00,13999057.961957103,0.0 
 03/11  02:00:00,13999057.961957103,0.0 
 03/11  03:00:00,13999057.961957103,0.0 
 03/11  04:00:00,13999057.961957103,0.0 
 03/11  05:00:00,13999057.961957103,0.0 
 03/11  06:00:00,13999057.961957103,0.0 
 03/11  07:00:00,9097057.961957103,0.0 
 03/11  08:00:00,8116657.961957103,0.0 
 03/11  09:00:00,8116657.961957103,0.0 
 03/11  10:00:00,8116657.961957103,0.0 
 03/11  11:00:00,8116657.961957103,0.0 
 03/11  12:00:00,8116657.961957103,0.0 
 03/11  13:00:00,8116657.961957103,0.0 
 03/11  14:00:00,8116657.961957103,0.0 
 03/11  15:00:00,8116657.961957103,0.0 
 03/11  16:00:00,8116657.961957103,0.0 
 03/11  17:00:00,8116657.961957103,0.0 
 03/11  18:00:00,10077457.961957103,0.0 
 03/11  19:00:00,13999057.961957103,0.0 
 03/11  20:00:00,13999057.961957103,0.0 
 03/11  21:00:00,14299057.961957103,0.0 
 03/11  22:00:00,14899057.961957103,0.0 
 03/11  23:00:00,14899057.961957103,0.0 
 03/11  24:00:00,14899057.961957103,0.0 
 03/12  01:00:00,14899057.961957103,0.0 
 03/12  02:00:00,14899057.961957103,0.0 
 03/12  03:00:00,14899057.961957103,0.0 
 03/12  04:00:00,14899057.961957103,0.0 
 03/12  05:00:00,14899057.961957103,0.0 
 03/12  06:00:00,14899057.961957103,0.0 
 03/12  07:00:00,9997057.961957103,0.0 
 03/12  08:00:00,9016657.961957103,0.0 
 03/12  09:00:00,9016657.961957103,0.0 
 03/12  10:00:00,8266657.961957103,0.0 
 03/12  11:00:00,8116657.961957103,0.0 
 03/12  12:00:00,8116657.961957103,0.0 
 03/12  13:00:00,8116657.961957103,0.0 
 03/12  14:00:00,8116657.961957103,0.0 
 03/12  15:00:00,8116657.961957103,0.0 
 03/12  16:00:00,8116657.961957103,0.0 
 03/12  17:00:00,8116657.961957103,0.0 
 03/12  18:00:00,10077457.961957103,0.0 
 03/12  19:00:00,14899057.961957103,0.0 
 03/12  20:00:00,14899057.961957103,0.0 
 03/12  21:00:00,14899057.961957103,0.0 
 03/12  22:00:00,14899057.961957103,0.0 
 03/12  23:00:00,14899057.961957103,0.0 
 03/12  24:00:00,14899057.961957103,0.0 
 03/13  01:00:00,18642654.45740009,0.0 
 03/13  02:00:00,18642654.45740009,0.0 
 03/13  03:00:00,18642654.45740009,0.0 
 03/13  04:00:00,18642654.45740009,0.0 
 03/13  05:00:00,19633023.90063898,0.0 
 03/13  06:00:00,56700890.012854319,11772402.019787729 
 03/13  07:00:00,55172717.70171161,9013212.730871687 
 03/13  08:00:00,58594051.442686397,0.0 
 03/13  09:00:00,54858268.43138014,0.0 
 03/13  10:00:00,53072625.04840101,0.0 
 03/13  11:00:00,51150176.37265635,0.0 
 03/13  12:00:00,54309504.10565382,0.0 
 03/13  13:00:00,47068439.05538155,0.0 
 03/13  14:00:00,44434327.79871157,0.0 
 03/13  15:00:00,43269299.5636051,0.0 
 03/13  16:00:00,42904737.10850714,0.0 
 03/13  17:00:00,36943335.65037426,0.0 
 03/13  18:00:00,30303190.38318338,0.0 
 03/13  19:00:00,19652831.289526337,0.0 
 03/13  20:00:00,17672092.403048569,0.0 
 03/13  21:00:00,17672092.403048569,0.0 
 03/13  22:00:00,15889427.405195989,0.0 
 03/13  23:00:00,14899057.961957103,0.0 
 03/13  24:00:00,18642654.45740009,0.0 
 03/14  01:00:00,18642654.45740009,0.0 
 03/14  02:00:00,18642654.45740009,0.0 
 03/14  03:00:00,18642654.45740009,0.0 
 03/14  04:00:00,18642654.45740009,0.0 
 03/14  05:00:00,19633023.90063898,0.0 
 03/14  06:00:00,61065787.230868998,21731462.314713856 
 03/14  07:00:00,55439381.84442436,14798019.244801609 
 03/14  08:00:00,54751289.75599521,0.0 
 03/14  09:00:00,45646293.8686697,0.0 
 03/14  10:00:00,42039405.26792512,0.0 
 03/14  11:00:00,40682026.68936514,0.0 
 03/14  12:00:00,37550160.49411679,0.0 
 03/14  13:00:00,40201630.22540705,0.0 
 03/14  14:00:00,40312376.108952227,0.0 
 03/14  15:00:00,40401141.49475932,0.0 
 03/14  16:00:00,40635238.48875757,0.0 
 03/14  17:00:00,28319183.2824193,0.0 
 03/14  18:00:00,22052120.848602896,0.0 
 03/14  19:00:00,19052831.289526337,0.0 
 03/14  20:00:00,17672092.403048569,0.0 
 03/14  21:00:00,17672092.403048569,0.0 
 03/14  22:00:00,15889427.405195989,0.0 
 03/14  23:00:00,14899057.961957103,0.0 
 03/14  24:00:00,18642654.45740009,0.0 
 03/15  01:00:00,18642654.45740009,0.0 
 03/15  02:00:00,18642654.45740009,0.0 
 03/15  03:00:00,18642654.45740009,0.0 
 03/15  04:00:00,18642654.45740009,0.0 
 03/15  05:00:00,19633023.90063898,0.0 
 03/15  06:00:00,57008258.89676681,13158991.217024859 
 03/15  07:00:00,51510825.219948519,13782224.573922163 
 03/15  08:00:00,51627083.92101246,0.0 
 03/15  09:00:00,43969099.921353537,0.0 
 03/15  10:00:00,41163461.880827758,0.0 
 03/15  11:00:00,40385364.97580539,0.0 
 03/15  12:00:00,37428343.04992059,0.0 
 03/15  13:00:00,41623287.678268637,0.0 
 03/15  14:00:00,42194161.77803409,0.0 
 03/15  15:00:00,42562069.96070338,0.0 
 03/15  16:00:00,42576894.31160376,0.0 
 03/15  17:00:00,29035144.356076145,0.0 
 03/15  18:00:00,21654539.113362764,0.0 
 03/15  19:00:00,19202831.289526337,0.0 
 03/15  20:00:00,17672092.403048569,0.0 
 03/15  21:00:00,17672092.403048569,0.0 
 03/15  22:00:00,15889427.405195989,0.0 
 03/15  23:00:00,14899057.961957103,0.0 
 03/15  24:00:00,18642654.45740009,0.0 
 03/16  01:00:00,18642654.45740009,0.0 
 03/16  02:00:00,18642654.45740009,0.0 
 03/16  03:00:00,18642654.45740009,0.0 
 03/16  04:00:00,18642654.45740009,0.0 
 03/16  05:00:00,19633023.90063898,0.0 
 03/16  06:00:00,44270671.86241493,4426726.04467777 
 03/16  07:00:00,41107268.24059916,0.0 
 03/16  08:00:00,46000868.615169297,0.0 
 03/16  09:00:00,42749719.95927848,0.0 
 03/16  10:00:00,40940760.88233174,0.0 
 03/16  11:00:00,40226072.530987087,0.0 
 03/16  12:00:00,37536413.0561891,0.0 
 03/16  13:00:00,39911342.962582278,0.0 
 03/16  14:00:00,40107325.987235788,0.0 
 03/16  15:00:00,39893562.22363258,0.0 
 03/16  16:00:00,39893562.22363258,0.0 
 03/16  17:00:00,28565904.22432565,0.0 
 03/16  18:00:00,22379653.539240436,0.0 
 03/16  19:00:00,19352831.289526337,0.0 
 03/16  20:00:00,17672092.403048569,0.0 
 03/16  21:00:00,17672092.403048569,0.0 
 03/16  22:00:00,15889427.405195989,0.0 
 03/16  23:00:00,14899057.961957103,0.0 
 03/16  24:00:00,18642654.45740009,0.0 
 03/17  01:00:00,18642654.45740009,0.0 
 03/17  02:00:00,18642654.45740009,0.0 
 03/17  03:00:00,18642654.45740009,0.0 
 03/17  04:00:00,18642654.45740009,0.0 
 03/17  05:00:00,19633023.90063898,0.0 
 03/17  06:00:00,54897711.722146239,9115142.925654099 
 03/17  07:00:00,49622866.44909935,8852694.385657784 
 03/17  08:00:00,51387127.68907737,0.0 
 03/17  09:00:00,46852965.368163067,0.0 
 03/17  10:00:00,45374456.9249998,0.0 
 03/17  11:00:00,43782546.3369407,0.0 
 03/17  12:00:00,44509805.42806448,0.0 
 03/17  13:00:00,41572115.17642447,0.0 
 03/17  14:00:00,41451419.41832848,0.0 
 03/17  15:00:00,41571943.77351038,0.0 
 03/17  16:00:00,41733117.04115527,0.0 
 03/17  17:00:00,36721135.37429095,0.0 
 03/17  18:00:00,31239377.479331115,0.0 
 03/17  19:00:00,19652831.289526337,0.0 
 03/17  20:00:00,17672092.403048569,0.0 
 03/17  21:00:00,17672092.403048569,0.0 
 03/17  22:00:00,15889427.405195989,0.0 
 03/17  23:00:00,14899057.961957103,0.0 
 03/17  24:00:00,18642654.45740009,0.0 
 03/18  01:00:00,14899057.961957103,0.0 
 03/18  02:00:00,14899057.961957103,0.0 
 03/18  03:00:00,14899057.961957103,0.0 
 03/18  04:00:00,14899057.961957103,0.0 
 03/18  05:00:00,14899057.961957103,0.0 
 03/18  06:00:00,14899057.961957103,0.0 
 03/18  07:00:00,9016657.961957103,0.0 
 03/18  08:00:00,9016657.961957103,0.0 
 03/18  09:00:00,9016657.961957103,0.0 
 03/18  10:00:00,9016657.961957103,0.0 
 03/18  11:00:00,9016657.961957103,0.0 
 03/18  12:00:00,8566657.961957103,0.0 
 03/18  13:00:00,8116657.961957103,0.0 
 03/18  14:00:00,8116657.961957103,0.0 
 03/18  15:00:00,8116657.961957103,0.0 
 03/18  16:00:00,8116657.961957103,0.0 
 03/18  17:00:00,8116657.961957103,0.0 
 03/18  18:00:00,9097057.961957103,0.0 
 03/18  19:00:00,14899057.961957103,0.0 
 03/18  20:00:00,14899057.961957103,0.0 
 03/18  21:00:00,14899057.961957103,0.0 
 03/18  22:00:00,14899057.961957103,0.0 
 03/18  23:00:00,14899057.961957103,0.0 
 03/18  24:00:00,14899057.961957103,0.0 
 03/19  01:00:00,14899057.961957103,0.0 
 03/19  02:00:00,14899057.961957103,0.0 
 03/19  03:00:00,14899057.961957103,0.0 
 03/19  04:00:00,14899057.961957103,0.0 
 03/19  05:00:00,14299057.961957103,0.0 
 03/19  06:00:00,13999057.961957103,0.0 
 03/19  07:00:00,8116657.961957103,0.0 
 03/19  08:00:00,8116657.961957103,0.0 
 03/19  09:00:00,8116657.961957103,0.0 
 03/19  10:00:00,8116657.961957103,0.0 
 03/19  11:00:00,8116657.961957103,0.0 
 03/19  12:00:00,8116657.961957103,0.0 
 03/19  13:00:00,8116657.961957103,0.0 
 03/19  14:00:00,8116657.961957103,0.0 
 03/19  15:00:00,8116657.961957103,0.0 
 03/19  16:00:00,8116657.961957103,0.0 
 03/19  17:00:00,8116657.961957103,0.0 
 03/19  18:00:00,9097057.961957103,0.0 
 03/19  19:00:00,13999057.961957103,0.0 
 03/19  20:00:00,13999057.961957103,0.0 
 03/19  21:00:00,13999057.961957103,0.0 
 03/19  22:00:00,13999057.961957103,0.0 
 03/19  23:00:00,13999057.961957103,0.0 
 03/19  24:00:00,14299057.961957103,0.0 
 03/20  01:00:00,18642654.45740009,0.0 
 03/20  02:00:00,18642654.45740009,0.0 
 03/20  03:00:00,18642654.45740009,0.0 
 03/20  04:00:00,18642654.45740009,0.0 
 03/20  05:00:00,19633023.90063898,0.0 
 03/20  06:00:00,52059938.35682513,6853927.580938891 
 03/20  07:00:00,44008743.155386108,1413896.5831082129 
 03/20  08:00:00,45853381.62356606,0.0 
 03/20  09:00:00,42007115.31945237,0.0 
 03/20  10:00:00,40867944.45100171,0.0 
 03/20  11:00:00,40410348.469237539,0.0 
 03/20  12:00:00,37587858.63575836,0.0 
 03/20  13:00:00,40998171.53805694,0.0 
 03/20  14:00:00,41415403.57665309,0.0 
 03/20  15:00:00,41877234.58561084,0.0 
 03/20  16:00:00,41329498.42056878,0.0 
 03/20  17:00:00,31074434.262156425,0.0 
 03/20  18:00:00,26347589.97954626,0.0 
 03/20  19:00:00,19652831.289526337,0.0 
 03/20  20:00:00,17672092.403048569,0.0 
 03/20  21:00:00,17672092.403048569,0.0 
 03/20  22:00:00,15889427.405195989,0.0 
 03/20  23:00:00,14899057.961957103,0.0 
 03/20  24:00:00,18642654.45740009,0.0 
 03/21  01:00:00,18642654.45740009,0.0 
 03/21  02:00:00,18642654.45740009,0.0 
 03/21  03:00:00,18642654.45740009,0.0 
 03/21  04:00:00,18642654.45740009,0.0 
 03/21  05:00:00,19633023.90063898,0.0 
 03/21  06:00:00,56783276.17515661,16485561.589570672 
 03/21  07:00:00,51167229.7555221,11296896.63014913 
 03/21  08:00:00,51520964.86351423,0.0 
 03/21  09:00:00,45394008.57695894,0.0 
 03/21  10:00:00,42511463.451946269,0.0 
 03/21  11:00:00,40934181.553661208,0.0 
 03/21  12:00:00,37589578.073041487,0.0 
 03/21  13:00:00,40626626.39237586,0.0 
 03/21  14:00:00,41311167.09543018,0.0 
 03/21  15:00:00,41223886.5894757,0.0 
 03/21  16:00:00,40234095.62976251,0.0 
 03/21  17:00:00,28485958.896896896,0.0 
 03/21  18:00:00,23334748.987386526,0.0 
 03/21  19:00:00,19652831.289526337,0.0 
 03/21  20:00:00,17672092.403048569,0.0 
 03/21  21:00:00,17672092.403048569,0.0 
 03/21  22:00:00,15889427.405195989,0.0 
 03/21  23:00:00,14899057.961957103,0.0 
 03/21  24:00:00,18642654.45740009,0.0 
 03/22  01:00:00,18642654.45740009,0.0 
 03/22  02:00:00,18642654.45740009,0.0 
 03/22  03:00:00,18642654.45740009,0.0 
 03/22  04:00:00,18642654.45740009,0.0 
 03/22  05:00:00,19633023.90063898,0.0 
 03/22  06:00:00,55314589.05646667,13428154.696159868 
 03/22  07:00:00,49397160.40372145,9372630.715450028 
 03/22  08:00:00,50798726.70598491,0.0 
 03/22  09:00:00,43986009.82401071,0.0 
 03/22  10:00:00,40774793.60811065,0.0 
 03/22  11:00:00,40086650.10466732,0.0 
 03/22  12:00:00,37312189.5421087,0.0 
 03/22  13:00:00,39893562.22363258,0.0 
 03/22  14:00:00,39893562.22363258,0.0 
 03/22  15:00:00,39893562.22363258,0.0 
 03/22  16:00:00,39893562.22363258,0.0 
 03/22  17:00:00,29716290.30631489,0.0 
 03/22  18:00:00,22091254.133150475,0.0 
 03/22  19:00:00,18752831.289526337,0.0 
 03/22  20:00:00,16772092.40304857,0.0 
 03/22  21:00:00,16772092.40304857,0.0 
 03/22  22:00:00,14989427.405195989,0.0 
 03/22  23:00:00,13999057.961957103,0.0 
 03/22  24:00:00,17742654.45740009,0.0 
 03/23  01:00:00,17742654.45740009,0.0 
 03/23  02:00:00,17742654.45740009,0.0 
 03/23  03:00:00,17742654.45740009,0.0 
 03/23  04:00:00,17742654.45740009,0.0 
 03/23  05:00:00,19633023.90063898,0.0 
 03/23  06:00:00,38247124.00339071,2900930.9857840577 
 03/23  07:00:00,38920690.644393768,0.0 
 03/23  08:00:00,46140562.79827973,0.0 
 03/23  09:00:00,43966512.01478661,0.0 
 03/23  10:00:00,41489346.3604307,0.0 
 03/23  11:00:00,40778603.14332335,0.0 
 03/23  12:00:00,41169764.11535244,0.0 
 03/23  13:00:00,40122531.89209967,0.0 
 03/23  14:00:00,39955825.194225538,0.0 
 03/23  15:00:00,39908094.61802948,0.0 
 03/23  16:00:00,39893562.22363258,0.0 
 03/23  17:00:00,31329288.195619715,0.0 
 03/23  18:00:00,23266913.079438665,0.0 
 03/23  19:00:00,18752831.289526337,0.0 
 03/23  20:00:00,16772092.40304857,0.0 
 03/23  21:00:00,16772092.40304857,0.0 
 03/23  22:00:00,14989427.405195989,0.0 
 03/23  23:00:00,13999057.961957103,0.0 
 03/23  24:00:00,17742654.45740009,0.0 
 03/24  01:00:00,17742654.45740009,0.0 
 03/24  02:00:00,17742654.45740009,0.0 
 03/24  03:00:00,17742654.45740009,0.0 
 03/24  04:00:00,18642654.45740009,0.0 
 03/24  05:00:00,19633023.90063898,0.0 
 03/24  06:00:00,38790109.60530034,2892751.3580348498 
 03/24  07:00:00,38417737.28916116,0.0 
 03/24  08:00:00,46310000.597579199,0.0 
 03/24  09:00:00,44487840.54445371,0.0 
 03/24  10:00:00,41912534.807318817,0.0 
 03/24  11:00:00,41308345.402987498,0.0 
 03/24  12:00:00,41763938.492158878,0.0 
 03/24  13:00:00,40759302.759158808,0.0 
 03/24  14:00:00,41444636.75989191,0.0 
 03/24  15:00:00,41694198.07976606,0.0 
 03/24  16:00:00,41828545.399649228,0.0 
 03/24  17:00:00,35998810.76405159,0.0 
 03/24  18:00:00,27878430.551225004,0.0 
 03/24  19:00:00,19652831.289526337,0.0 
 03/24  20:00:00,17672092.403048569,0.0 
 03/24  21:00:00,17672092.403048569,0.0 
 03/24  22:00:00,15889427.405195989,0.0 
 03/24  23:00:00,14899057.961957103,0.0 
 03/24  24:00:00,18642654.45740009,0.0 
 03/25  01:00:00,14899057.961957103,0.0 
 03/25  02:00:00,14899057.961957103,0.0 
 03/25  03:00:00,14899057.961957103,0.0 
 03/25  04:00:00,14899057.961957103,0.0 
 03/25  05:00:00,14899057.961957103,0.0 
 03/25  06:00:00,13918657.961957103,0.0 
 03/25  07:00:00,9016657.961957103,0.0 
 03/25  08:00:00,9016657.961957103,0.0 
 03/25  09:00:00,9016657.961957103,0.0 
 03/25  10:00:00,9016657.961957103,0.0 
 03/25  11:00:00,8416657.961957103,0.0 
 03/25  12:00:00,8116657.961957103,0.0 
 03/25  13:00:00,8116657.961957103,0.0 
 03/25  14:00:00,8116657.961957103,0.0 
 03/25  15:00:00,8116657.961957103,0.0 
 03/25  16:00:00,8116657.961957103,0.0 
 03/25  17:00:00,8116657.961957103,0.0 
 03/25  18:00:00,8116657.961957103,0.0 
 03/25  19:00:00,14299057.961957103,0.0 
 03/25  20:00:00,14899057.961957103,0.0 
 03/25  21:00:00,14899057.961957103,0.0 
 03/25  22:00:00,14899057.961957103,0.0 
 03/25  23:00:00,14899057.961957103,0.0 
 03/25  24:00:00,14899057.961957103,0.0 
 03/26  01:00:00,14899057.961957103,0.0 
 03/26  02:00:00,14899057.961957103,0.0 
 03/26  03:00:00,14899057.961957103,0.0 
 03/26  04:00:00,14899057.961957103,0.0 
 03/26  05:00:00,14899057.961957103,0.0 
 03/26  06:00:00,13918657.961957103,0.0 
 03/26  07:00:00,9016657.961957103,0.0 
 03/26  08:00:00,8566657.961957103,0.0 
 03/26  09:00:00,8116657.961957103,0.0 
 03/26  10:00:00,8116657.961957103,0.0 
 03/26  11:00:00,8116657.961957103,0.0 
 03/26  12:00:00,8116657.961957103,0.0 
 03/26  13:00:00,8116657.961957103,0.0 
 03/26  14:00:00,8116657.961957103,0.0 
 03/26  15:00:00,8116657.961957103,0.0 
 03/26  16:00:00,8116657.961957103,0.0 
 03/26  17:00:00,8116657.961957103,0.0 
 03/26  18:00:00,8116657.961957103,0.0 
 03/26  19:00:00,13999057.961957103,0.0 
 03/26  20:00:00,13999057.961957103,0.0 
 03/26  21:00:00,13999057.961957103,0.0 
 03/26  22:00:00,13999057.961957103,0.0 
 03/26  23:00:00,13999057.961957103,0.0 
 03/26  24:00:00,13999057.961957103,0.0 
 03/27  01:00:00,17742654.45740009,0.0 
 03/27  02:00:00,17742654.45740009,0.0 
 03/27  03:00:00,17742654.45740009,0.0 
 03/27  04:00:00,17742654.45740009,0.0 
 03/27  05:00:00,18733023.90063898,0.0 
 03/27  06:00:00,27602716.30634442,0.0 
 03/27  07:00:00,27638822.23498886,0.0 
 03/27  08:00:00,39923666.98599236,0.0 
 03/27  09:00:00,39893562.22363258,0.0 
 03/27  10:00:00,39893562.22363258,0.0 
 03/27  11:00:00,39893562.22363258,0.0 
 03/27  12:00:00,37164104.03806623,0.0 
 03/27  13:00:00,43188766.99288321,0.0 
 03/27  14:00:00,45464351.926024008,0.0 
 03/27  15:00:00,46781731.54938553,0.0 
 03/27  16:00:00,46722209.22164137,0.0 
 03/27  17:00:00,29751696.099653968,0.0 
 03/27  18:00:00,20403091.58069133,0.0 
 03/27  19:00:00,18752831.289526337,0.0 
 03/27  20:00:00,16772092.40304857,0.0 
 03/27  21:00:00,16772092.40304857,0.0 
 03/27  22:00:00,14989427.405195989,0.0 
 03/27  23:00:00,13999057.961957103,0.0 
