Date/Time,S1 OFFICE BACK:Zone Hybrid Model People Count [](Hourly),S1 OFFICE CORE:Zone Hybrid Model People Count [](Hourly),S1 OFFICE FRONT:Zone Hybrid Model People Count [](Hourly),S1 OFFICE LEFT:Zone Hybrid Model People Count [](Hourly),S1 OFFICE RIGHT:Zone Hybrid Model People Count [](Hourly),OFFICE_BACK_Zone Ground Truth,OFFICE_CORE_Zone Ground Truth,OFFICE_FRONT_Zone Ground Truth,OFFICE_LEFT_Zone Ground Truth,OFFICE_RIGHT_Zone Ground Truth
 01/01  01:00:00,0.911768691,4.946735982,0.887606205,0.543054063,0.549038417,0,0,0,0,0
 01/01  02:00:00,0.466427432,5.936828909,0.389394256,0.231571982,0.247253474,0,0,0,0,0
 01/01  03:00:00,0.190456585,5.937881523,0.086605481,0.044427271,0.062332318,0,0,0,0,0
 01/01  04:00:00,0.209977412,5.939093707,0.093071049,0.050889386,0.069448346,0,0,0,0,0
 01/01  05:00:00,0.602961897,5.940007445,0.4933442,0.30592537,0.323458706,0,0,0,0,0
 01/01  06:00:00,1.373907558,5.762914461,1.350008232,0.849718667,0.852435376,0,0,0,0,0
 01/01  07:00:00,2.119802641,7.810824209,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/01  08:00:00,2.119802641,7.788801423,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/01  09:00:00,2.119802641,7.788203079,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/01  10:00:00,2.119802641,7.78639521,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/01  11:00:00,2.119802641,7.783743037,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/01  12:00:00,2.119802641,7.848619229,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/01  13:00:00,2.119802641,7.85806431,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/01  14:00:00,2.119802641,6.951722698,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/01  15:00:00,1.970718112,4.015169542,2.119802641,1.325274665,1.274658571,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/01  16:00:00,0.701599441,0.758892198,0.984771862,0.688982735,0.508122611,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/01  17:00:00,0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/01  18:00:00,0.198021527,0.869896111,0.1775621,0.124056159,0.124525123,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/01  19:00:00,0.290406318,3.625633302,0.291054792,0.167377778,0.167377778,0,0,0,0,0
 01/01  20:00:00,0.137294861,5.497885633,0.099621124,0.050607375,0.056005597,0,0,0,0,0
 01/01  21:00:00,0.302762549,5.818598131,0.249357235,0.14736443,0.157103159,0,0,0,0,0
 01/01  22:00:00,0.444729359,6.038790198,0.368000811,0.231787266,0.240188582,0,0,0,0,0
 01/01  23:00:00,0.479196701,5.955650424,0.37561688,0.246295263,0.257417959,0,0,0,0,0
 01/01  24:00:00,0.430037681,5.935254362,0.340287456,0.223905551,0.225822174,0,0,0,0,0
 01/02  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/02  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/02  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/02  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/02  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/02  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/02  07:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/02  08:00:00,3.62855211,14.22725112,3.571520113,2.219422956,2.214277367,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 01/02  09:00:00,0.315938674,1.387157891,0.350756197,0.197617282,0.258789429,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917
 01/02  10:00:00,0,0,0,0,0,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811
 01/02  11:00:00,0,0,0,0,0,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811
 01/02  12:00:00,0,0,0,0,0,16.27992993,58.4946518,16.27992993,10.18695026,10.18695026
 01/02  13:00:00,0,0,0,0,0,7.513809766,26.99751706,7.513809766,4.701666818,4.701666818
 01/02  14:00:00,0,0,0,0,0,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 01/02  15:00:00,0,0,0,0,0,17.53222279,62.99420648,17.53222279,10.97055591,10.97055591
 01/02  16:00:00,0,0,0,0,0,11.27070588,40.49624409,11.27070588,7.052494742,7.052494742
 01/02  17:00:00,0,0,0,0,0,12.52301628,44.99586177,12.52301628,7.836111364,7.836111364
 01/02  18:00:00,0,0,0,0,0,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917
 01/02  19:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/02  20:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/02  21:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/02  22:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/02  23:00:00,0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/02  24:00:00,0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/03  01:00:00,1.531931739,5.852563326,1.507840001,0.952798266,0.952374642,0,0,0,0,0
 01/03  02:00:00,1.471207637,5.985479856,1.386441324,0.906811376,0.907115505,0,0,0,0,0
 01/03  03:00:00,1.222620777,5.984368794,1.137897018,0.756065797,0.757821369,0,0,0,0,0
 01/03  04:00:00,0.993937168,5.983997231,0.875667193,0.599471487,0.601751665,0,0,0,0,0
 01/03  05:00:00,0.750693786,5.984042347,0.611948237,0.431716549,0.429868536,0,0,0,0,0
 01/03  06:00:00,1.337445665,5.593584678,1.337445665,0.836888889,0.836888889,0,0,0,0,0
 01/03  07:00:00,4.218491853,15.54354651,4.183786092,2.635988836,2.635387412,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/03  08:00:00,4.239605281,15.67925239,4.239605281,2.652876782,2.652876782,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/03  09:00:00,8.556591968,31.01653351,8.808811584,5.336884079,5.599855576,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 01/03  10:00:00,9.621232248,33.11002011,10.45692548,6.025558077,6.382812046,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 01/03  11:00:00,10.09292251,33.54514523,11.28415568,6.34071694,6.598509167,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 01/03  12:00:00,7.550320123,23.51169777,8.858048562,4.781422346,4.869430729,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 01/03  13:00:00,4.001551497,12.14770599,4.736672991,2.567492432,2.524382957,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/03  14:00:00,2.936847749,7.192816647,3.891950201,2.179252756,1.914535623,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/03  15:00:00,2.1585854,5.157985789,3.521786645,2.177285363,1.429054308,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/03  16:00:00,0.975308877,2.094322954,1.757440241,1.239570407,0.65612205,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/03  17:00:00,0,0,0.009219002,0.119504252,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/03  18:00:00,0.346813966,1.317324716,0.336820582,0.221073065,0.216545496,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/03  19:00:00,1.652334416,7.206612062,1.512795622,1.026904388,1.006353471,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/03  20:00:00,0.267489133,3.786441262,0.287865376,0.167377778,0.167377778,0,0,0,0,0
 01/03  21:00:00,0,4.45678001,0,0,0,0,0,0,0,0
 01/03  22:00:00,0,4.43844638,0,0,0,0,0,0,0,0
 01/03  23:00:00,0,4.759051859,0,0,0,0,0,0,0,0
 01/03  24:00:00,0,4.388651671,0,0,0,0,0,0,0,0
 01/04  01:00:00,0,1.421240245,0,0,0,0,0,0,0,0
 01/04  02:00:00,0,0.646050559,0,0,0,0,0,0,0,0
 01/04  03:00:00,0,1.643129006,0,0,0,0,0,0,0,0
 01/04  04:00:00,0,1.747183928,0,0,0,0,0,0,0,0
 01/04  05:00:00,0,2.1750721,0,0,0,0,0,0,0,0
 01/04  06:00:00,1.446687583,6.068903145,1.434030343,0.888038271,0.887028423,0,0,0,0,0
 01/04  07:00:00,2.119802641,7.825478142,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/04  08:00:00,2.119802641,7.802174796,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/04  09:00:00,2.119802641,7.802097627,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/04  10:00:00,2.119802641,7.798973298,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/04  11:00:00,2.119802641,7.79254548,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/04  12:00:00,2.119802641,7.85642278,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/04  13:00:00,2.119802641,7.863126403,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/04  14:00:00,2.119802641,7.957642412,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/04  15:00:00,2.119802641,6.082083491,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/04  16:00:00,1.155145612,1.436506527,1.727811409,1.326438391,0.766167014,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/04  17:00:00,0,0,0,0.651964765,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/04  18:00:00,0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/04  19:00:00,0,0.538254285,0.034299109,0,0,0,0,0,0,0
 01/04  20:00:00,0,0.855800965,0.0878292,0,0,0,0,0,0,0
 01/04  21:00:00,0,1.960442368,0.035885052,0,0,0,0,0,0,0
 01/04  22:00:00,0.048457993,5.89321813,0.713508417,0.243629138,0.06063116,0,0,0,0,0
 01/04  23:00:00,0.098495536,5.965990439,0.783384714,0.331542832,0.095236948,0,0,0,0,0
 01/04  24:00:00,0,4.967673268,0.198796731,0.049273254,0,0,0,0,0,0
 01/05  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/05  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/05  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/05  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/05  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/05  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/05  07:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/05  08:00:00,3.896360053,14.23506347,3.844465516,2.438095632,2.438095632,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 01/05  09:00:00,0.983826749,3.827968798,1.173724251,0.513758081,1.113095622,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 01/05  10:00:00,0,0,0.28444169,0,0,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/05  11:00:00,4.750984465,10.22453937,10.48404237,2.651789654,5.424761749,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 01/05  12:00:00,0,0,3.403760194,0,0.11379831,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/05  13:00:00,0,0,0,0,0,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 01/05  14:00:00,0,0,0,0,0,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 01/05  15:00:00,0,0,0,0,0,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 01/05  16:00:00,0,0,0,0,0,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/05  17:00:00,0,0,0,0,0,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 01/05  18:00:00,0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 01/05  19:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/05  20:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/05  21:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/05  22:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/05  23:00:00,0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/05  24:00:00,0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/06  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/06  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/06  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/06  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/06  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/06  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/06  07:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/06  08:00:00,4.637304219,18.24080066,4.31468899,2.813437098,2.840453476,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 01/06  09:00:00,7.004008187,22.10879934,7.916410499,3.945583982,5.777141587,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 01/06  10:00:00,4.030609414,6.793134894,5.827071438,2.089122725,3.709299708,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/06  11:00:00,11.80286539,32.9677773,15.36829189,6.936374146,9.002102781,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 01/06  12:00:00,4.81176512,5.031039095,9.545315912,2.650991193,3.439406535,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/06  13:00:00,1.884944517,0,2.85682279,0.799354312,0.930582847,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 01/06  14:00:00,7.99594266,13.21910224,7.936352032,5.872796509,5.016640982,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 01/06  15:00:00,0.606248741,0,0.525734604,1.113820058,0.39998287,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 01/06  16:00:00,0,0,0,0,0,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/06  17:00:00,0,0,0,0,0,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 01/06  18:00:00,0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 01/06  19:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/06  20:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/06  21:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/06  22:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/06  23:00:00,0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/06  24:00:00,0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/07  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/07  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/07  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/07  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/07  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/07  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/07  07:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/07  08:00:00,3.190354778,12.08144079,2.834726887,1.952810204,1.956644286,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 01/07  09:00:00,2.80991569,9.845164804,2.253970574,1.660353157,1.676810851,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 01/07  10:00:00,0,0,0,0,0,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/07  11:00:00,0,0,0,0,0,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 01/07  12:00:00,0,0,0,0,0,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/07  13:00:00,0,0,0,0,0,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 01/07  14:00:00,0,0,0,0,0,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 01/07  15:00:00,0,0,0,0,0,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 01/07  16:00:00,0,0,0,0,0,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/07  17:00:00,0,0,0,0,0,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 01/07  18:00:00,0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 01/07  19:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/07  20:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/07  21:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/07  22:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/07  23:00:00,0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/07  24:00:00,0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/08  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/08  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/08  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/08  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/08  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/08  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/08  07:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/08  08:00:00,3.384059716,13.32654261,3.258843642,2.078078367,2.072177302,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 01/08  09:00:00,0,0.141008871,0,0,0.025994117,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266
 01/08  10:00:00,0.473460061,0.608908244,0.469712774,0.269059592,0.378308387,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554
 01/08  11:00:00,0,0,0,0,0,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 01/08  12:00:00,0,0,0,0,0,13.77530914,49.49541645,13.77530914,8.619717015,8.619717015
 01/08  13:00:00,0,0,0,0,0,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644
 01/08  14:00:00,0,0,0,0,0,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 01/08  15:00:00,0,0,0,0,0,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986
 01/08  16:00:00,0,0,0,0,0,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854
 01/08  17:00:00,0,0,0,0,0,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516
 01/08  18:00:00,0,0,0,0,0,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644
 01/08  19:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/08  20:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/08  21:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/08  22:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/08  23:00:00,0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/08  24:00:00,0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/09  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/09  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/09  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/09  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/09  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/09  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/09  07:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/09  08:00:00,3.618302235,14.04058896,3.56709799,2.195762988,2.189521749,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 01/09  09:00:00,0.190563081,1.061636959,0.198200738,0.111805677,0.158519958,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917
 01/09  10:00:00,0,0,0,0,0,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811
 01/09  11:00:00,0,0,0,0,0,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811
 01/09  12:00:00,0,0,0,0,0,16.27992993,58.4946518,16.27992993,10.18695026,10.18695026
 01/09  13:00:00,0,0,0,0,0,7.513809766,26.99751706,7.513809766,4.701666818,4.701666818
 01/09  14:00:00,0,0,0,0,0,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 01/09  15:00:00,0,0,0,0,0,17.53222279,62.99420648,17.53222279,10.97055591,10.97055591
 01/09  16:00:00,0,0,0,0,0,11.27070588,40.49624409,11.27070588,7.052494742,7.052494742
 01/09  17:00:00,0,0,0,0,0,12.52301628,44.99586177,12.52301628,7.836111364,7.836111364
 01/09  18:00:00,0,0,0,0,0,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917
 01/09  19:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/09  20:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/09  21:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/09  22:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/09  23:00:00,0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/09  24:00:00,0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/10  01:00:00,1.598307799,5.992545712,1.57965958,0.993531163,0.993046698,0,0,0,0,0
 01/10  02:00:00,1.604934799,5.985400982,1.604934799,1.004266667,1.004266667,0,0,0,0,0
 01/10  03:00:00,1.604934799,5.983158701,1.604934799,1.004266667,1.004266667,0,0,0,0,0
 01/10  04:00:00,1.604934799,5.982003575,1.604934799,1.004266667,1.004266667,0,0,0,0,0
 01/10  05:00:00,1.604934799,5.981355108,1.604934799,1.004266667,1.004266667,0,0,0,0,0
 01/10  06:00:00,1.441204881,5.872379544,1.415635575,0.898187918,0.898029678,0,0,0,0,0
 01/10  07:00:00,4.163176678,15.24151933,4.123704957,2.601592665,2.602188267,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/10  08:00:00,4.239605281,15.66870986,4.239605281,2.652876782,2.652876782,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/10  09:00:00,7.693361955,26.93136997,7.703964559,4.814798163,4.912139041,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 01/10  10:00:00,7.530039591,25.10839488,7.677849885,4.739094351,4.8290605,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 01/10  11:00:00,9.244452281,29.96036429,10.06797449,5.816851275,6.020887904,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 01/10  12:00:00,8.538005085,26.1027587,9.634956535,5.412322592,5.473422038,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 01/10  13:00:00,2.872801852,6.185901203,4.237848502,1.883375904,1.821372889,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/10  14:00:00,1.33795407,0.679151513,1.923455411,1.039795198,0.919123336,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/10  15:00:00,0.094853501,0,0.154287567,0.160925157,0.089466644,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/10  16:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/10  17:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/10  18:00:00,0.316607078,1.852609695,0.262441528,0.202982125,0.195654855,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/10  19:00:00,0.963114076,4.724778873,0.790048079,0.594915882,0.579789245,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/10  20:00:00,0.526567541,4.535328496,0.522652254,0.316338492,0.308221756,0,0,0,0,0
 01/10  21:00:00,0.691271598,6.055641282,0.665584211,0.404597253,0.388214556,0,0,0,0,0
 01/10  22:00:00,0.533297056,6.125577032,0.467999545,0.302969029,0.285991862,0,0,0,0,0
 01/10  23:00:00,0.46305203,6.002294294,0.396062683,0.259242583,0.240490886,0,0,0,0,0
 01/10  24:00:00,0.334878374,5.949943831,0.234006876,0.169055639,0.151038913,0,0,0,0,0
 01/11  01:00:00,0.089257362,5.579320842,0,0.00951121,0,0,0,0,0,0
 01/11  02:00:00,0.176529843,5.914263019,0.054462133,0.064799617,0.032368051,0,0,0,0,0
 01/11  03:00:00,0.270666422,5.936280566,0.130757021,0.123653383,0.10424428,0,0,0,0,0
 01/11  04:00:00,0.295651259,5.936786884,0.136278254,0.133654885,0.117311438,0,0,0,0,0
 01/11  05:00:00,0.310466113,5.93721052,0.139566171,0.137826246,0.119951424,0,0,0,0,0
 01/11  06:00:00,1.337445665,5.126657631,1.337445665,0.836888889,0.836888889,0,0,0,0,0
 01/11  07:00:00,2.119802641,7.808695263,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  08:00:00,2.119802641,7.787515257,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  09:00:00,2.119802641,7.787417771,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  10:00:00,2.119802641,7.785945496,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  11:00:00,2.119802641,7.783688125,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  12:00:00,2.119802641,7.85002141,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  13:00:00,2.119802641,7.861239094,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  14:00:00,2.119802641,7.303922571,2.119802641,1.326438391,1.326438391,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  15:00:00,1.874044109,4.810507165,2.095299819,1.305490237,1.224620632,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  16:00:00,0.405432311,0.834024672,0.451141359,0.459302631,0.311610499,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  17:00:00,0.606090623,2.603803529,0.56034753,0.435278501,0.392319481,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
