Target_Electricity_J,Target_Gas_J,Uncalibrated_Electricity_J,Uncalibrated_Gas_J
2648237.901,0,2648237.901,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
8094012.775,5466810.33,8585870.501,6146040.73
8206696.666,1421019.983,8839062.538,3272357.074
8640277.739,0,9172492.118,0
8034769.014,0,8602104.483,0
6811107.225,0,7344048.707,0
6644321.838,0,7170146.244,0
7556977.687,0,7585249.037,0
7500058.586,0,7528313.953,0
7362264.995,0,7391177.381,0
7253343.166,0,7261536.263,0
7222595.222,0,7165580.316,0
7033958.165,0,7078424.382,0
8479336.096,0,8409121.414,0
8326297.961,0,8256950.81,0
8204706.751,0,8133340.325,0
8094353.534,0,8021658.301,0
7992938.16,0,7919458.519,0
7898780.133,0,7824948.524,0
7830657.264,0,7753067.201,0
7765462.258,0,7684446.293,0
7704121.362,0,7619952.66,0
7634666.106,0,7547499.907,0
7565761.378,0,7475740.408,0
7363833.723,0,7268941.788,0
7282652.606,0,7185165.846,0
7209880.405,0,7109385.231,0
7135071.893,0,7031736.185,0
7070448.882,0,6968788.909,0
7020378.456,0,6909722.558,0
6961894.144,0,6852807.316,0
6926588.786,0,6812584.591,0
6891349.989,0,6785137.732,0
6857631.304,0,6760981.557,0
6828647.32,0,6739964.689,0
6802483.375,0,6721256.908,0
6782979.864,0,6702755.045,0
6734847.535,0,6719667.771,0
6708380.275,0,6692658.017,0
6681185.741,0,6665332.583,0
6660256.495,0,6644344.569,0
6641849.392,0,6625632.17,0
6625134.943,0,6608610.626,0
6652376.341,0,6648927.037,0
6660812.211,0,6652806.589,0
6671127.04,0,6664960.022,0
6678486.527,0,6672021.954,0
6685990.476,0,6679508.517,0
6693701.04,0,6687201.088,0
6699815.512,0,6693228.072,0
6715323.844,0,6699573.914,0
6726925.858,0,6710804.599,0
6732662.76,0,6717627.432,0
6738627.272,0,6723186.506,0
6743733.476,0,6728986.641,0
6743295.055,0,6728419.867,0
6742578.691,0,6727578.307,0
6741256.461,0,6726104.203,0
6753442.507,0,6738088.934,0
6768585.902,0,6753013.755,0
6785511.532,0,6769714.171,0
6952344.888,0,6936599.674,0
6973512.172,0,6957453.227,0
6996101.201,0,6979776.379,0
7014891.707,0,6997177.916,0
7041596.542,0,7014691.257,0
7064951.928,0,7040995.871,0
6041500.082,0,6056368.89,0
6221514.048,0,6250460.294,0
7111288.633,0,7157702.027,0
7314936.051,0,7365294.912,0
7537985.227,0,7582350.412,0
7669520.717,156760.2406,7713320.361,186329.2029
5792119.439,0,5925824.324,0
5819599.843,0,5954026.027,0
5832192.965,0,5966810.022,0
5834761.967,0,5968877.08,0
5831388.65,0,5964783.178,0
5824561.901,0,5957626.42,0
2295071.882,0,2295071.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
1502776.327,0,1502776.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
10095803.6,9018336.215,10350406.32,9707632.962
10320997.62,8257751.037,10411559.81,9354581.256
11054225.06,3273690.389,11171912.77,3924524.525
9693493.081,2126203.081,9901580.487,2672829.658
9393895.15,1392847.087,9603479.877,1913281.179
9173696.379,954995.4251,9380756.541,1472893.582
9635088.39,2714807.51,9715394.168,2793615.848
9454136.699,2341605.517,9529556.862,2407659.559
9306926.951,2094561.609,9390043.972,2121674.39
9173784.587,1948273.976,9249233.909,1970500.481
9065269.791,1820450.193,9135710.546,1838369.406
8969894.916,1706116.015,9035685.033,1720199.928
10347726.47,0,10258436.74,0
10103059.36,0,10006442.98,0
9904359.397,0,9803443.43,0
9708243.461,0,9604063.356,0
9527619.452,0,9421009.814,0
9361000.445,0,9252491.731,0
9177617.765,0,9066656.671,0
9004200.5,0,8891435.637,0
8842216.141,0,8728191.552,0
8188604.967,0,8104297.262,0
8108424.41,0,8022258.603,0
8031712.525,0,7943863.785,0
7966430.734,0,7882783.325,0
7903268.693,0,7823911.02,0
7841939.961,0,7766946.361,0
7783985.497,0,7713450.805,0
7727896.14,0,7661830.678,0
7673437.84,0,7611890.658,0
7638176.169,0,7564247.565,0
7604072.612,0,7518167.459,0
7571126.43,0,7473962.961,0
7538691.203,0,7421557.498,0
7507196.013,0,7387828.033,0
7476447.275,0,7346622.884,0
7687726.996,0,7645024.955,0
7664621.19,0,7620742.995,0
7636924.749,0,7592110.858,0
7616470.839,0,7570897.818,0
7597484.479,0,7551206.03,0
7579624.998,0,7464733.513,0
7201618.089,0,7213013.145,0
7161562.473,0,7118093.358,0
7126549.382,0,7104376.632,0
7056276.024,0,7032668.426,0
6999583.28,0,6975185.775,0
6791040.277,0,6772351.952,0
6909860.627,0,6894525.656,0
6863181.136,0,6849380.874,0
6850210.507,0,6841862.368,0
6847997.167,0,6839532.391,0
6846613.189,0,6838003.452,0
6844755.795,0,6836011.111,0
6836704.219,0,6827879.91,0
6829086.606,0,6820183.74,0
6822038.266,0,6813049.259,0
6815254.234,0,6806273.168,0
6807801.387,0,6798927.037,0
6800637.466,0,6798927.037,0
6800441.863,0,6798927.037,0
6800586.473,0,6798927.037,0
6801166.699,0,6798927.037,0
6802721.139,0,6798927.037,0
6804934.584,0,6800798.225,0
6811568.356,0,6809693.539,0
5507068.925,0,5504052.932,0
5580535.74,0,5586715.874,0
5633582.37,0,5646451.564,0
5725091.141,0,5747950.893,0
5764681.34,0,5788470.01,0
5796387.451,0,5821506.735,0
4167498.019,0,4238883.857,0
4237998.485,0,4301030.879,0
4288979.01,0,4357872.093,0
4339161.032,0,4409118.832,0
4388434.453,0,4459594.358,0
4438724.519,0,4510752.537,0
2295071.882,0,2295071.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
8605646.662,6094794.603,9024406.792,6468029.294
8650945.001,2666265.826,8887176.018,3525814.096
9389992.828,864924.2747,9638768.035,1475481.238
8062256.46,10408.46003,8313370.119,560454.7776
7778885.802,0,8167695.491,90406.38339
7566632.362,0,7968445.082,0
8178701.006,1725264.82,8273586.36,1773197.923
8006461.867,1581607.118,8092825.339,1622276.715
7878994.193,1453617.628,7957619.965,1488070.27
7778853.523,1338274.78,7850809.392,1367111.084
7691274.112,1232722.112,7757585.86,1256552.005
7611847.915,1133936.282,7673047.175,1153280.001
8935969.805,0,8867095.848,0
8752718.01,0,8678594.152,0
8615664.727,0,8539063.563,0
8449623.329,0,8370976.339,0
8297962.49,0,8217659.443,0
8153959.817,0,8072578.543,0
7965129.305,0,7904750.753,0
7828736.425,0,7771314.323,0
7700957.965,0,7646178.94,0
7589824.625,0,7537442.886,0
7494371.432,0,7443888.349,0
7399600.109,0,7353325.36,0
7340971.841,0,7290429.384,0
7290144.573,0,7233121.269,0
7232550.943,0,7169223.99,0
7208708.61,0,7141136.131,0
7190215.431,0,7116876.34,0
7177414.829,0,7098152.702,0
7149749.649,0,7076695.944,0
7140469.705,0,7071111.276,0
7134515.041,0,7068815.756,0
7078629.052,0,7022940.635,0
7058785.185,0,7006687.861,0
7040214.982,0,6992190.191,0
7323168.334,0,7288172.03,0
7347838.513,0,7304726.445,0
7370590.403,0,7336113.607,0
7381871.999,0,7343127.776,0
7389423.767,0,7349564.914,0
7397710.609,0,7357988.678,0
7063888.018,0,7044862.439,0
7066688.445,0,7047385.362,0
7071795.951,0,7052213.762,0
7077570.334,0,7057689.063,0
7083600.153,0,7063409.517,0
7089815.188,0,7069309.788,0
7085374.222,0,7064601.47,0
7081125.641,0,7060087.793,0
7077006.905,0,7055708.86,0
7075977.849,0,7054428.033,0
7075509.506,0,7053719.785,0
7075500.123,0,7053479.711,0
7173856.981,0,7144754.946,0
7188130.217,0,7158440.581,0
7206650.875,0,7176385.774,0
7230672.101,0,7193777.721,0
7256183.7,0,7211932.931,0
7280118.039,0,7234773.699,0
7301506.5,0,7259498.752,0
7323248.411,0,7279980.016,0
7372150.273,0,7302348.412,0
7464127.222,0,7322061.497,0
7378833.315,0,7341801.686,0
7414584.094,0,7387486.681,0
7035258.4,0,7103481.814,0
7217873.795,0,7185255.829,0
7135131.329,0,7260981.857,0
7329045.77,0,7339781.279,0
7374914.982,0,7420035.434,0
7426016.752,0,7469682.701,24565.91698
5544534.005,0,5667017.984,0
5622686.018,0,5749670.064,0
5688309.918,0,5818358.867,0
5751088.323,0,5883744.285,0
5813045.503,0,5947984.347,0
5873736.09,0,6010665.142,0
2295071.882,0,2295071.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2648237.901,0,2648237.901,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
2483176.327,0,2483176.327,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3107109.076,0,3107109.076,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
3272170.65,0,3272170.65,0
9758117.336,7546827.322,9929438.47,8227357.262
9726473.829,4494325.767,10028430.42,6433069.46
10484541.47,2634865.248,10597449.74,2981454.138
9115451.06,1655458.024,9279908.332,1985431.089
8915055.982,1162855.893,9049306.995,1406215.487
8745362.01,833998.8774,8865131.548,1039118.574
9114324.251,3032060.276,9242207.397,3243531.582
9083876.351,2692836.278,9201285.355,2855025.72
8831414.127,2496438.405,8980218.936,2581203.315
8653339.387,2309735.991,8785895.111,2384964.864
8486071.551,2141737.883,8607780.513,2208234.945
8323977.493,1968781.58,8434910.138,2026952.747
9627968.942,0,9597239.267,0
9304302.41,0,9259745.398,0
9027962.637,0,8973179.117,0
8779058.096,0,8715552.802,0
8551766.062,0,8480868.69,0
8343898.307,0,8267696.635,0
8170431.796,0,8096586.172,0
8017099.289,0,7951991.648,0
7875548.793,0,7808380.936,0
7749347.146,0,7680234.946,0
7630879.311,0,7560388.589,0
7395433.82,0,7336031.587,0
7334531.961,0,7267014.152,0
7265484.883,0,7198268.073,0
7207132.297,0,7125685.579,0
7159973.011,0,7073961.193,0
7127084.477,0,7038625.307,0
7099694.351,0,7005765.874,0
7087651.954,0,6992992.614,0
7080244.019,0,6984516.241,0
7073658.661,0,6977002.886,0
7064550.06,0,6966779.284,0
7056520.429,0,6957929.825,0
7059351.26,0,6959680.885,0
7223434.154,0,7197400.914,0
7236812.401,0,7185996.921,0
7213934.561,0,7174475.174,0
7188816.501,0,7148371.468,0
7172279.996,0,7129404.531,0
7150402.718,0,7107927.675,0
6887959.023,0,6871404.487,0
6867875.985,0,6851555.335,0
6843761.641,0,6827316.83,0
6839966.402,0,6823462.117,0
6836739.794,0,6820150.97,0
6685652.009,0,6668605.206,0
6689994.921,0,6672815.276,0
6696019.114,0,6678714.223,0
6703527.883,0,6686107.261,0
6704192.508,0,6686667.245,0
6704968.109,0,6687336.011,0
6706102.507,0,6688369.19,0
6716401.564,0,6698489.964,0
6727140.466,0,6709056.778,0
6738340.235,0,6720089.723,0
6740258.177,0,6721847.075,0
6740968.887,0,6722399.784,0
6740968.912,0,6722241.049,0
6726276.047,0,6707473.521,0
6711182.76,0,6692315.935,0
6695560.935,0,6680584.485,0
6690338.31,0,6678409.673,0
6686700.226,0,6677130.568,0
6685842.267,0,6676227.096,0
5417786.6,0,5415566.869,0
5611272.296,0,5622453.084,0
5662779.156,0,5674196.99,0
5768358.929,0,5810723.476,0
5861164.838,0,5893696.622,0
5938098.136,0,5966823.793,0
4330023.045,0,4404447.02,0
4362062.646,0,4439111.184,0
4380642.821,0,4459424.85,0
4413291.42,0,4493441.014,0
4448232.6,0,4529796.648,0
4493510.262,0,4576322.506,0
2295071.882,0,2295071.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
3275471.882,0,3275471.882,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
2945348.734,0,2945348.734,0
