Date/Time,Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 03/21  08:00:00,46952155.82346503,122418373.1721429 
 03/21  09:00:00,46952155.82346503,106826669.46246636 
 03/21  10:00:00,46952155.82346503,78546717.39748213 
 03/21  11:00:00,46952155.82346503,43974626.77332608 
 03/21  12:00:00,31293781.50455009,5154348.659910434 
 03/21  13:00:00,35235964.207918878,3459629.706096123 
 03/21  14:00:00,37521724.34113017,5152963.927166856 
 03/21  15:00:00,38419197.41038303,1765689.234902911 
 03/21  16:00:00,37401740.275536719,5153301.134997724 
 03/21  17:00:00,21863488.810293795,1765453.010811189 
 03/21  18:00:00,18680512.40260382,3458919.462588132 
 03/21  19:00:00,25348501.57450944,1765440.5359312024 
 03/21  20:00:00,34580257.57450944,3458738.644922797 
 03/21  21:00:00,34580257.57450944,1765311.3676605125 
 03/21  22:00:00,34580257.57450944,3458489.2285967797 
 03/21  23:00:00,34580257.57450944,1765191.8493384619 
 03/21  24:00:00,34580257.57450944,3458309.25035653 
 03/22  01:00:00,34580257.57450944,1765244.580936012 
 03/22  02:00:00,34580257.57450944,3458374.0035221858 
 03/22  03:00:00,34580257.57450944,1765126.2216728903 
 03/22  04:00:00,34580257.57450944,1765251.5286539985 
 03/22  05:00:00,40222475.95091783,73093321.85396464 
 03/22  06:00:00,40222475.95091783,75196783.08454545 
 03/22  07:00:00,21758963.950917834,77194076.477513 
 03/22  08:00:00,12527207.95091783,65535290.53263898 
 03/22  09:00:00,12527207.95091783,40048156.972602348 
 03/22  10:00:00,12889819.379399963,7794472.59759593 
 03/22  11:00:00,17509231.450334718,1765397.194393793 
 03/22  12:00:00,22499466.446631474,3458703.8823337166 
 03/22  13:00:00,26402387.97275236,1765426.091076553 
 03/22  14:00:00,29565710.345144638,3458380.1717234856 
 03/22  15:00:00,31204760.74430257,1765176.0989298779 
 03/22  16:00:00,31154533.76121248,1765208.1461259283 
 03/22  17:00:00,29326431.154835985,1765236.0047425442 
 03/22  18:00:00,6884989.57450944,1765233.5083181416 
 03/22  19:00:00,25348501.57450944,3458462.183557244 
 03/22  20:00:00,34580257.57450944,1765194.6756064883 
 03/22  21:00:00,34580257.57450944,1765241.7297987226 
 03/22  22:00:00,34580257.57450944,3458241.180495779 
 03/22  23:00:00,34580257.57450944,1765171.1830847588 
 03/22  24:00:00,34580257.57450944,1765096.5869854268 
 03/23  01:00:00,34580257.57450944,3458346.715380227 
 03/23  02:00:00,34580257.57450944,1765214.7703987247 
 03/23  03:00:00,34580257.57450944,1765157.7556737257 
 03/23  04:00:00,34580257.57450944,3458438.1881764505 
 03/23  05:00:00,47107465.52542727,114420087.11934082 
 03/23  06:00:00,47107465.52542727,123411451.9821932 
 03/23  07:00:00,56183911.82346502,81256873.433404 
 03/23  08:00:00,105272079.3175783,102537546.55589788 
 03/23  09:00:00,105292981.20851684,25677156.693696608 
 03/23  10:00:00,106250007.12286908,11986689.065279177 
 03/23  11:00:00,115211336.5038463,8546978.002902218 
 03/23  12:00:00,120251601.16753945,8548369.625822194 
 03/23  13:00:00,116238170.20153174,6852737.700876809 
 03/23  14:00:00,123329861.50720096,6850405.503923414 
 03/23  15:00:00,126102484.65034504,5155717.5100489859 
 03/23  16:00:00,123347153.0384762,6851594.861607421 
 03/23  17:00:00,79338846.54515629,5154196.450134378 
 03/23  18:00:00,65348985.21056774,3459820.9842717817 
 03/23  19:00:00,74311457.16077233,3459323.182686296 
 03/23  20:00:00,68293934.83889646,3459461.64712217 
 03/23  21:00:00,64416630.622506309,3458527.005326272 
 03/23  22:00:00,47625861.14351298,3287318.738008401 
 03/23  23:00:00,40222475.95091783,16411911.10304228 
 03/23  24:00:00,34580257.57450944,1765063.0316219764 
 03/24  01:00:00,34580257.57450944,3458232.716483037 
 03/24  02:00:00,34580257.57450944,1765134.637057899 
 03/24  03:00:00,34580257.57450944,1765154.9837791627 
 03/24  04:00:00,34580257.57450944,1765084.1739837882 
 03/24  05:00:00,47107465.52542727,57805228.534457217 
 03/24  06:00:00,47107465.52542727,74455222.18190348 
 03/24  07:00:00,56183911.82346502,49609831.00374819 
 03/24  08:00:00,105272079.3175783,97341632.23835509 
 03/24  09:00:00,105272079.3175783,63497226.8828852 
 03/24  10:00:00,105272079.3175783,94032738.05821845 
 03/24  11:00:00,105272079.3175783,21437622.635822547 
 03/24  12:00:00,114834538.85964507,8551050.8013978 
 03/24  13:00:00,108346321.49009443,8807773.529190928 
 03/24  14:00:00,119852202.61246124,5155876.677957585 
 03/24  15:00:00,124569059.1202226,5154938.726996598 
 03/24  16:00:00,120601782.97259145,6852289.922076358 
 03/24  17:00:00,82708708.95165152,5155244.759767224 
 03/24  18:00:00,68720138.32850115,5154013.235661765 
 03/24  19:00:00,73804631.083162,3459465.237137977 
 03/24  20:00:00,67034060.787312339,3459496.2620523578 
 03/24  21:00:00,63146266.746560048,1765287.4590930483 
 03/24  22:00:00,47107465.52542727,10369661.747483975 
 03/24  23:00:00,40222475.95091783,32172682.917851338 
 03/24  24:00:00,34580257.57450944,1765159.192660234 
 03/25  01:00:00,34580257.57450944,1765077.7852489404 
 03/25  02:00:00,34580257.57450944,3458373.997202612 
 03/25  03:00:00,34580257.57450944,1765155.6820726575 
 03/25  04:00:00,34580257.57450944,1765197.7819880215 
 03/25  05:00:00,47107465.52542727,76914822.64786119 
 03/25  06:00:00,47107465.52542727,79899446.6641973 
 03/25  07:00:00,56183911.82346502,50340423.49228957 
 03/25  08:00:00,105272079.3175783,64529093.95031145 
 03/25  09:00:00,110554675.25712472,8112346.1320244469 
 03/25  10:00:00,123119142.69142804,6851406.701788124 
 03/25  11:00:00,137397458.32013379,6852823.108265777 
 03/25  12:00:00,146956384.18913175,8547861.65105286 
 03/25  13:00:00,155624020.45547766,6852360.985899338 
 03/25  14:00:00,160458768.35184414,5154883.747068952 
 03/25  15:00:00,163427031.7368234,5154721.492284751 
 03/25  16:00:00,166476127.7341031,6851428.915050141 
 03/25  17:00:00,111494633.92522335,5154194.917527923 
 03/25  18:00:00,90000080.90437898,3459661.0264546007 
 03/25  19:00:00,98802388.98303075,3459201.120797756 
 03/25  20:00:00,90787293.80049993,3459309.1789865514 
 03/25  21:00:00,87363397.01826862,1765162.2802613206 
 03/25  22:00:00,68607320.240513,1765031.262528572 
 03/25  23:00:00,56889873.7004651,1765006.7480392084 
 03/25  24:00:00,34580257.57450944,1765065.6079288258 
 03/26  01:00:00,34580257.57450944,1765042.0141868776 
 03/26  02:00:00,34580257.57450944,1765008.6480292376 
 03/26  03:00:00,34580257.57450944,3458112.69185935 
 03/26  04:00:00,34580257.57450944,1765036.203851765 
 03/26  05:00:00,58186127.32017015,1765200.918898772 
 03/26  06:00:00,57677528.16124322,1765085.6850041534 
 03/26  07:00:00,70417710.6823338,5153174.318132659 
 03/26  08:00:00,127992166.38791937,5155809.307748739 
 03/26  09:00:00,135832203.39626924,5156345.18447938 
 03/26  10:00:00,144621964.7181722,6850795.934613909 
 03/26  11:00:00,152139406.81682018,6852219.358264742 
 03/26  12:00:00,156667329.27447195,8549021.722666288 
 03/26  13:00:00,161652398.3288375,6851937.9548997119 
 03/26  14:00:00,161691563.66413684,6848344.33370258 
 03/26  15:00:00,161550765.55799479,5153988.760941776 
 03/26  16:00:00,160634574.48718209,6851052.844264404 
 03/26  17:00:00,109593981.3714584,3460088.52681522 
 03/26  18:00:00,90043281.59554157,3459539.732699477 
 03/26  19:00:00,100132764.75015345,3459012.570002908 
 03/26  20:00:00,92878976.93577227,3459320.3287135965 
 03/26  21:00:00,87123819.09554944,1765250.687943692 
 03/26  22:00:00,68434386.03526999,1765071.0908616572 
 03/26  23:00:00,58381977.64864779,3458118.195726848 
 03/26  24:00:00,34580257.57450944,1765044.1574318542 
 03/27  01:00:00,34580257.57450944,1765039.6226177363 
 03/27  02:00:00,34580257.57450944,1765037.9481600198 
 03/27  03:00:00,34580257.57450944,1765037.356857781 
 03/27  04:00:00,34580257.57450944,3458081.8877813976 
 03/27  05:00:00,56615535.65016192,1765259.2578753604 
 03/27  06:00:00,52906499.85645579,1765175.2795452339 
 03/27  07:00:00,60396309.43808935,5153223.324986968 
 03/27  08:00:00,109816961.98453772,5155389.077118884 
 03/27  09:00:00,106092976.78847865,7136115.528285385 
 03/27  10:00:00,106279123.92864084,6849904.980008654 
 03/27  11:00:00,105272079.3175783,16644386.608808928 
 03/27  12:00:00,118665235.05921218,8550423.367444016 
 03/27  13:00:00,112942350.91136962,8549479.378379573 
 03/27  14:00:00,113609136.31775648,5154870.724683062 
 03/27  15:00:00,122753971.6653647,6849640.429899952 
 03/27  16:00:00,121016112.0708619,6852415.428244676 
 03/27  17:00:00,72338069.83330462,3460344.9533260299 
 03/27  18:00:00,63386705.33754386,5154011.657117389 
 03/27  19:00:00,68328539.44593883,3459414.61583387 
 03/27  20:00:00,62636809.41355082,3459551.2956123074 
 03/27  21:00:00,60877444.67444614,10158658.884136547 
 03/27  22:00:00,47107465.52542727,24181601.576757224 
 03/27  23:00:00,40222475.95091783,40281560.86795636 
 03/27  24:00:00,34580257.57450944,1765134.5268557296 
 03/28  01:00:00,34580257.57450944,3458531.2678148488 
 03/28  02:00:00,34580257.57450944,1765110.0617965742 
 03/28  03:00:00,34580257.57450944,3458391.1694765647 
 03/28  04:00:00,34580257.57450944,1765118.794899123 
 03/28  05:00:00,40222475.95091783,29749922.02904018 
 03/28  06:00:00,47107465.52542727,37497249.99166689 
 03/28  07:00:00,24028075.52542727,40021829.89989908 
 03/28  08:00:00,46952155.82346503,42413410.39336232 
 03/28  09:00:00,47728798.27794229,11697488.401748952 
 03/28  10:00:00,54865079.53859276,3459906.5833387358 
 03/28  11:00:00,61402193.564798619,3460199.831945521 
 03/28  12:00:00,46003415.37692922,5153721.913477719 
 03/28  13:00:00,49982319.02206986,3459557.593085682 
 03/28  14:00:00,53156313.02809757,3459059.178937858 
 03/28  15:00:00,55607383.65349002,1765221.6509157227 
 03/28  16:00:00,56277300.44058512,3459090.650085095 
 03/28  17:00:00,39575655.047268647,1765250.2864260297 
 03/28  18:00:00,36197710.82410991,3458482.1028379716 
 03/28  19:00:00,20732623.57450944,1765246.1778264372 
 03/28  20:00:00,34580257.57450944,1765214.248499807 
 03/28  21:00:00,34580257.57450944,1765282.648855769 
 03/28  22:00:00,34580257.57450944,3458157.9154176816 
 03/28  23:00:00,34580257.57450944,1765044.6675880964 
 03/28  24:00:00,34580257.57450944,1765020.2729689812 
 03/29  01:00:00,34580257.57450944,1765039.351196432 
 03/29  02:00:00,34580257.57450944,1765005.9274936985 
 03/29  03:00:00,34580257.57450944,1765041.7990589017 
 03/29  04:00:00,34580257.57450944,1765009.0029111484 
 03/29  05:00:00,51661800.75363347,3458504.1785639945 
 03/29  06:00:00,48497223.49556261,1765059.1135110846 
 03/29  07:00:00,24510229.78745314,1765137.0519689047 
 03/29  08:00:00,21473428.086626579,1765139.2636473594 
 03/29  09:00:00,25504921.876477139,1765138.8935280615 
 03/29  10:00:00,31199987.98964847,1765107.0493977315 
 03/29  11:00:00,37264925.80572499,1765136.534987988 
 03/29  12:00:00,43088368.02619075,1765120.3659647543 
 03/29  13:00:00,48240018.25320118,1765211.3769671873 
 03/29  14:00:00,52048582.832898687,1764973.68773319 
 03/29  15:00:00,54001275.34081823,1764979.5833661718 
 03/29  16:00:00,54243093.09686317,1764748.988116527 
 03/29  17:00:00,52791815.58849684,1764981.016640343 
 03/29  18:00:00,6884989.57450944,1764992.2197320066 
 03/29  19:00:00,20732623.57450944,1765033.0505753025 
 03/29  20:00:00,34580257.57450944,1764974.2481397354 
 03/29  21:00:00,34580257.57450944,1765049.1496866705 
 03/29  22:00:00,34580257.57450944,1764956.976545414 
 03/29  23:00:00,34580257.57450944,1765052.0427935988 
 03/29  24:00:00,34580257.57450944,1764967.1168782509 
 03/30  01:00:00,34580257.57450944,1765042.6751168033 
 03/30  02:00:00,34580257.57450944,1765008.374834894 
 03/30  03:00:00,34580257.57450944,1765062.9129635457 
 03/30  04:00:00,34580257.57450944,1765040.273028631 
 03/30  05:00:00,63528823.26939595,1765144.9623466766 
 03/30  06:00:00,62233806.220598269,3458219.4008158205 
 03/30  07:00:00,69338851.88863822,3459520.8998486634 
 03/30  08:00:00,130688551.59562877,5155771.425197488 
 03/30  09:00:00,143039320.59174038,6850852.511677644 
 03/30  10:00:00,156739964.78714697,5156185.339369386 
 03/30  11:00:00,163024118.9025118,6852156.808530923 
 03/30  12:00:00,168151126.9977562,8549310.72718266 
 03/30  13:00:00,179933220.4385648,6851770.633960328 
 03/30  14:00:00,182279382.5147715,5154762.990888355 
 03/30  15:00:00,184614794.24001808,5154539.014069032 
 03/30  16:00:00,188433259.79930873,6850984.485579127 
 03/30  17:00:00,128467040.82849205,3459967.7710097536 
 03/30  18:00:00,105864012.08171715,5153356.927304076 
 03/30  19:00:00,117204452.5582284,1765505.851492169 
 03/30  20:00:00,110150644.6650349,3458775.6440729496 
 03/30  21:00:00,105128687.17416865,1765176.0914764386 
 03/30  22:00:00,87177065.69216082,1764966.470746056 
 03/30  23:00:00,78235282.45220861,1764961.0964834367 
 03/30  24:00:00,34580257.57450944,1765051.5770093587 
 03/31  01:00:00,34580257.57450944,1764980.7973376234 
 03/31  02:00:00,34580257.57450944,1765018.7013463232 
 03/31  03:00:00,34580257.57450944,1764985.1387123555 
 03/31  04:00:00,34580257.57450944,3458060.677056714 
 03/31  05:00:00,65220739.13682334,1765217.9758708594 
 03/31  06:00:00,59910615.593603368,1765117.8693671406 
 03/31  07:00:00,66475969.754920277,3459513.395298874 
 03/31  08:00:00,117892497.96321489,6850237.441959508 
 03/31  09:00:00,127814855.98525569,5156372.967196964 
 03/31  10:00:00,135868224.955058,6851294.51958112 
 03/31  11:00:00,147550795.6882132,6852629.895773455 
 03/31  12:00:00,157164226.6864422,8550421.271292814 
 03/31  13:00:00,166056624.0664142,6853380.993362675 
 03/31  14:00:00,172500842.22248519,6848636.766262945 
 03/31  15:00:00,177302690.32407508,5154794.420870576 
 03/31  16:00:00,181696965.3873579,5156393.307135599 
 03/31  17:00:00,127603804.71411512,5154345.465795575 
 03/31  18:00:00,107597142.48534197,3459696.564491094 
 03/31  19:00:00,116961483.99769783,3459142.1639744669 
 03/31  20:00:00,105709818.98731935,3459215.6096070467 
 03/31  21:00:00,98800815.22719366,1765195.5236321348 
 03/31  22:00:00,80208248.36377484,1764995.0291062189 
 03/31  23:00:00,70623615.91995856,1764998.6897480887 
 03/31  24:00:00,34580257.57450944,1765001.0910732116 
 04/01  01:00:00,34580257.57450944,1764954.3490043092 
 04/01  02:00:00,34580257.57450944,1764968.5360736068 
 04/01  03:00:00,34580257.57450944,1764981.7267480435 
 04/01  04:00:00,34580257.57450944,1764994.3730798567 
 04/01  05:00:00,82055690.25662813,1765084.5659878054 
 04/01  06:00:00,79283830.7478743,1765063.636803739 
 04/01  07:00:00,85175155.45436625,3459169.298127274 
 04/01  08:00:00,149634775.15946079,6849643.350090405 
 04/01  09:00:00,155687473.0647056,5155961.1252067559 
 04/01  10:00:00,162171360.70484487,5155866.033157015 
 04/01  11:00:00,163975993.46920023,8545800.589959601 
 04/01  12:00:00,162215121.83124597,6852887.466456973 
 04/01  13:00:00,170835728.42648537,8548885.772732407 
 04/01  14:00:00,176470409.41166229,5154849.730034051 
 04/01  15:00:00,176990109.35356046,5154819.6399145009 
 04/01  16:00:00,178535056.39303617,6851352.382086502 
 04/01  17:00:00,122781403.03654209,3459897.3445815958 
 04/01  18:00:00,100276447.5299136,3459491.469962982 
 04/01  19:00:00,108806497.96844499,3459023.1510987544 
 04/01  20:00:00,97106951.04529156,3459374.6762477888 
 04/01  21:00:00,86850728.19977707,1765258.4004929909 
 04/01  22:00:00,64371257.9165466,1765154.952475526 
 04/01  23:00:00,51625708.56753527,3458281.858895094 
 04/01  24:00:00,34580257.57450944,1765125.092536872 
 04/02  01:00:00,34580257.57450944,1765147.0949039758 
 04/02  02:00:00,34580257.57450944,1765064.5565440916 
 04/02  03:00:00,34580257.57450944,3458289.0014763677 
 04/02  04:00:00,34580257.57450944,1765099.3188621784 
 04/02  05:00:00,47107465.52542727,39812847.04127599 
 04/02  06:00:00,47107465.52542727,56413461.77312678 
 04/02  07:00:00,46952155.82346503,28105899.414128297 
 04/02  08:00:00,105272079.3175783,38256079.61396438 
 04/02  09:00:00,105272079.3175783,73329034.21167122 
 04/02  10:00:00,105272079.3175783,41002357.756501849 
 04/02  11:00:00,105272079.3175783,20568966.374159568 
 04/02  12:00:00,114947010.1280142,8550754.18040186 
 04/02  13:00:00,111396798.63565818,8548083.803886572 
 04/02  14:00:00,116426217.2972465,5155583.472726077 
 04/02  15:00:00,115029943.591773,5154481.125483603 
 04/02  16:00:00,117944573.87142062,6850245.26437808 
 04/02  17:00:00,72175335.30788715,5154543.901961732 
 04/02  18:00:00,60772904.78115477,3459914.960879175 
 04/02  19:00:00,61887722.72199395,3459568.262986744 
 04/02  20:00:00,61550732.18580014,5673511.021371513 
 04/02  21:00:00,60877444.67444614,11297103.125983224 
 04/02  22:00:00,47107465.52542727,22027974.00322464 
 04/02  23:00:00,40222475.95091783,31731297.508725458 
 04/02  24:00:00,34580257.57450944,1765069.4195112442 
 04/03  01:00:00,34580257.57450944,1765098.590455227 
 04/03  02:00:00,34580257.57450944,1765126.213773646 
 04/03  03:00:00,34580257.57450944,3458235.349759044 
 04/03  04:00:00,34580257.57450944,1765113.9747125253 
 04/03  05:00:00,47107465.52542727,42700524.602523338 
 04/03  06:00:00,47107465.52542727,48856083.94348541 
 04/03  07:00:00,46952155.82346503,18493033.3642464 
 04/03  08:00:00,105272079.3175783,21487627.00169139 
 04/03  09:00:00,105272079.3175783,25287332.89535206 
 04/03  10:00:00,105272079.3175783,15022453.0879241 
 04/03  11:00:00,105272079.3175783,13374582.810792059 
 04/03  12:00:00,117904687.49229032,8548698.633592744 
 04/03  13:00:00,111284353.14316103,8548043.65863388 
 04/03  14:00:00,112434609.81403508,5154980.208281172 
 04/03  15:00:00,123638149.66471683,6849753.985458392 
 04/03  16:00:00,129410985.78133977,6851171.0147298169 
 04/03  17:00:00,86440334.92895578,3459863.5276127245 
 04/03  18:00:00,73586689.17285308,5153736.861615861 
 04/03  19:00:00,79016819.77266446,1765573.7021106177 
 04/03  20:00:00,79582362.5791757,5152757.3400507 
 04/03  21:00:00,76983334.37006429,1765198.212760724 
 04/03  22:00:00,59495893.502003569,1765080.4939872376 
 04/03  23:00:00,49977495.51994695,1765068.0879906016 
 04/03  24:00:00,34580257.57450944,1765047.8110199453 
 04/04  01:00:00,34580257.57450944,1765187.0272604707 
 04/04  02:00:00,34580257.57450944,3458170.860705949 
 04/04  03:00:00,34580257.57450944,1765065.6448870104 
 04/04  04:00:00,34580257.57450944,1765041.899930843 
 04/04  05:00:00,57002708.552602548,1765183.1797957402 
 04/04  06:00:00,61333680.83006636,3458204.400355325 
 04/04  07:00:00,33388952.011614168,1765286.244602293 
 04/04  08:00:00,67453721.22347921,3459177.3913745947 
 04/04  09:00:00,75507146.31756686,3459749.5083451389 
 04/04  10:00:00,84141923.33690992,3459483.0517688107 
 04/04  11:00:00,91608274.35917899,3459749.6420530418 
 04/04  12:00:00,67424252.99257389,3459270.955112639 
 04/04  13:00:00,64239038.319868598,3459365.38260418 
 04/04  14:00:00,58837223.74678997,3459089.2033767218 
 04/04  15:00:00,55521757.326055709,3458712.2800068 
 04/04  16:00:00,54078325.62176482,1765285.3259937987 
 04/04  17:00:00,37746482.45169074,3458198.0991125528 
 04/04  18:00:00,36319168.84785351,1765157.2115880079 
 04/04  19:00:00,16116745.57450944,1765083.1820604122 
 04/04  20:00:00,34580257.57450944,1765089.2290745676 
 04/04  21:00:00,34580257.57450944,3458358.423467963 
 04/04  22:00:00,34580257.57450944,1765030.7850721437 
 04/04  23:00:00,34580257.57450944,1764997.843776003 
 04/04  24:00:00,34580257.57450944,1765029.8001442217 
 04/05  01:00:00,34580257.57450944,1765005.1950220599 
 04/05  02:00:00,34580257.57450944,1764977.9348748355 
 04/05  03:00:00,34580257.57450944,1765034.796519431 
 04/05  04:00:00,34580257.57450944,1765013.3894941996 
 04/05  05:00:00,57837842.28262015,1765135.3925658798 
 04/05  06:00:00,53374197.45263434,3458194.155895786 
 04/05  07:00:00,23960885.06207731,1765090.2926461662 
 04/05  08:00:00,23336966.930415758,1765091.5649162254 
 04/05  09:00:00,23724919.76367251,1765178.3689064002 
 04/05  10:00:00,24895163.507611045,1765176.3467366808 
 04/05  11:00:00,26105361.531575968,3458384.9349693169 
 04/05  12:00:00,27755951.600138546,1765300.2402051197 
 04/05  13:00:00,31246216.577229278,3458909.908115291 
 04/05  14:00:00,35925092.50848185,1765078.4539903443 
 04/05  15:00:00,38576817.15731694,1765090.4419157226 
 04/05  16:00:00,38266942.26016296,1765117.8031415372 
 04/05  17:00:00,37278030.010852258,1765046.8065312727 
 04/05  18:00:00,6884989.57450944,1765132.4002461218 
 04/05  19:00:00,16116745.57450944,1765164.3231010149 
 04/05  20:00:00,34580257.57450944,1765091.8763316356 
 04/05  21:00:00,34580257.57450944,1765253.648115952 
 04/05  22:00:00,34580257.57450944,3458120.8565609988 
 04/05  23:00:00,34580257.57450944,1765032.1231531774 
 04/05  24:00:00,34580257.57450944,1765089.051352353 
 04/06  01:00:00,34580257.57450944,1765141.5798741703 
 04/06  02:00:00,34580257.57450944,1765054.4322629024 
 04/06  03:00:00,34580257.57450944,3458157.080431775 
 04/06  04:00:00,34580257.57450944,1765100.6416629309 
 04/06  05:00:00,47266625.21432636,3290947.6826433537 
 04/06  06:00:00,47107465.52542727,9731530.381992365 
 04/06  07:00:00,51409118.12153584,3658975.311299672 
 04/06  08:00:00,107246540.72387249,5632468.596718356 
 04/06  09:00:00,112449635.22033692,6849940.989199331 
 04/06  10:00:00,105272079.3175783,6849854.110250322 
 04/06  11:00:00,113496672.03584677,6851276.1423779879 
 04/06  12:00:00,119773023.92545942,8548793.364361842 
 04/06  13:00:00,112048595.54513224,8548389.646507437 
 04/06  14:00:00,122415859.97080098,5155338.031912484 
 04/06  15:00:00,126911029.9066103,5155325.603805845 
 04/06  16:00:00,124970776.91487678,6850579.191603871 
 04/06  17:00:00,84332622.328202,5154051.973085053 
 04/06  18:00:00,71049606.32528934,3459440.234862834 
 04/06  19:00:00,76841817.18997425,3459154.539522276 
 04/06  20:00:00,76753747.11651096,3459040.857564765 
 04/06  21:00:00,75152992.64636544,1765143.3793151139 
 04/06  22:00:00,60030475.34942263,1765074.2012843178 
 04/06  23:00:00,51512662.04035632,3458085.4190894674 
 04/06  24:00:00,34580257.57450944,1765009.3681493276 
 04/07  01:00:00,34580257.57450944,1765054.4221249843 
 04/07  02:00:00,34580257.57450944,1765017.29562872 
 04/07  03:00:00,34580257.57450944,1765054.3671868407 
 04/07  04:00:00,34580257.57450944,1765040.8630590856 
 04/07  05:00:00,61463755.76203959,3458291.983999817 
 04/07  06:00:00,56345677.97031079,1765152.781297129 
 04/07  07:00:00,60100417.57643084,3459104.2909921829 
 04/07  08:00:00,118171843.07926032,5155708.8143579 
 04/07  09:00:00,126266111.51124379,6850874.742853738 
 04/07  10:00:00,129437842.08176884,5156379.46940613 
 04/07  11:00:00,140759858.93588794,8545991.02503955 
 04/07  12:00:00,148010788.44343377,6854263.462212585 
 04/07  13:00:00,154344671.05014605,8547663.322511618 
 04/07  14:00:00,159258241.01073555,5154225.964696681 
 04/07  15:00:00,161734476.5595957,5154055.078788621 
 04/07  16:00:00,163343747.3518402,6850997.407732295 
 04/07  17:00:00,111821499.74209532,3460060.7864720218 
 04/07  18:00:00,91542719.11308205,5153440.431801746 
 04/07  19:00:00,95915898.88705257,1765555.905367372 
 04/07  20:00:00,94533715.88995633,3459230.0204929348 
 04/07  21:00:00,90912104.95879883,1765112.5931371768 
 04/07  22:00:00,72824927.42342136,3458010.114620407 
 04/07  23:00:00,62234197.941939849,1765029.8333956733 
 04/07  24:00:00,34580257.57450944,1765008.6049211084 
 04/08  01:00:00,34580257.57450944,1765094.2755582552 
 04/08  02:00:00,34580257.57450944,1765100.1888316016 
 04/08  03:00:00,34580257.57450944,1765107.1316344352 
 04/08  04:00:00,34580257.57450944,1765117.18776348 
 04/08  05:00:00,51468057.325867269,3458504.0593405526 
 04/08  06:00:00,43941581.38675264,1765164.1045416715 
 04/08  07:00:00,53288164.0469057,5153128.297855552 
 04/08  08:00:00,106312289.72783144,6624638.080071434 
 04/08  09:00:00,112997287.40950153,5156325.639098961 
 04/08  10:00:00,110112359.56281898,6851176.212623687 
 04/08  11:00:00,119956089.78822768,6852646.640049766 
 04/08  12:00:00,127640754.61982847,8550210.059461445 
 04/08  13:00:00,124534542.24111185,8548606.05376135 
 04/08  14:00:00,130873002.20346128,5154137.168853377 
 04/08  15:00:00,132715623.39467538,5154686.3072051969 
 04/08  16:00:00,128927256.68399233,6851641.6615361389 
 04/08  17:00:00,85629750.60749717,5154541.029714026 
 04/08  18:00:00,70698038.58292875,3459875.280963911 
 04/08  19:00:00,71529107.5779158,3459383.7732539467 
 04/08  20:00:00,68693085.50474723,3459553.587113999 
 04/08  21:00:00,63808402.983921218,3458567.825048363 
 04/08  22:00:00,47107465.52542727,8578004.662455554 
 04/08  23:00:00,40222475.95091783,28067529.125321386 
 04/08  24:00:00,34580257.57450944,3458340.575321431 
 04/09  01:00:00,34580257.57450944,1765174.940367717 
 04/09  02:00:00,34580257.57450944,1765105.2818248107 
 04/09  03:00:00,34580257.57450944,3458314.4200794866 
 04/09  04:00:00,34580257.57450944,1765208.973936496 
 04/09  05:00:00,47107465.52542727,95079373.93919616 
 04/09  06:00:00,42491587.52542727,105182819.67663244 
 04/09  07:00:00,46952155.82346503,70979174.73362237 
 04/09  08:00:00,105272079.3175783,59470349.58086276 
 04/09  09:00:00,105272079.3175783,81972088.43937083 
 04/09  10:00:00,105272079.3175783,25307789.51479129 
 04/09  11:00:00,112073221.60028105,8548003.478307018 
 04/09  12:00:00,124970148.39735785,8550041.985407759 
 04/09  13:00:00,123601254.92029944,6852046.204699125 
 04/09  14:00:00,131665531.46905011,6849629.6662502889 
 04/09  15:00:00,133134920.69970961,5155454.534698805 
 04/09  16:00:00,132922539.13396108,6851867.01620895 
 04/09  17:00:00,85800577.3214014,3460111.1491057088 
 04/09  18:00:00,71779385.52107826,3459810.8156730246 
 04/09  19:00:00,75042840.50453958,3459332.7357790397 
 04/09  20:00:00,73728632.056824,3459368.3369859589 
 04/09  21:00:00,70532318.1534413,3458411.156793687 
 04/09  22:00:00,53748127.91582406,1765044.8772474647 
 04/09  23:00:00,44102314.721125829,1765041.8640153695 
 04/09  24:00:00,34580257.57450944,1765032.4274214744 
 04/10  01:00:00,34580257.57450944,1765101.1202912082 
 04/10  02:00:00,34580257.57450944,3458184.7702118915 
 04/10  03:00:00,34580257.57450944,1765084.392052007 
 04/10  04:00:00,34580257.57450944,1765081.3261797464 
 04/10  05:00:00,48729081.81388985,1765255.6051833628 
 04/10  06:00:00,42491587.52542727,7158489.5069799539 
 04/10  07:00:00,50971258.00853837,3654656.147489443 
 04/10  08:00:00,114486596.77186133,5155757.344677859 
 04/10  09:00:00,118216062.723118,6851046.2400371269 
 04/10  10:00:00,126199907.95688722,5156393.314346235 
 04/10  11:00:00,141936616.6642238,6852577.847312143 
 04/10  12:00:00,159064102.04379324,8549153.409761398 
 04/10  13:00:00,176301360.37792296,6852182.4612363069 
 04/10  14:00:00,187902352.89373524,5155092.569205729 
 04/10  15:00:00,187594627.5273306,5154818.617066822 
 04/10  16:00:00,188653519.74394358,6850439.684957741 
 04/10  17:00:00,137597214.2364648,3459841.8876315739 
 04/10  18:00:00,110549891.64853277,3459413.700899352 
