Date/Time,S1 OFFICE BACK:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Air Change Rate [ach](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 03/27  20:00:00,2.77986134244926,4.062154791823814,2.783466263694075,2.7823971345462796,2.782206170539624,61555313.98770614,6568924.199006127 
 03/27  21:00:00,2.95786213474222,3.8177088480467367,2.961202436182738,2.960377216320771,2.959983429435193,60677817.37849018,22327556.285025084 
 03/27  22:00:00,1.7186281447559367,3.423655197909458,1.7204100208222722,1.7199275797212058,1.7196474786844259,46801447.71193018,25430933.44472741 
 03/27  23:00:00,1.2067415157749684,1.2004121782171394,1.2062028179568132,1.2062833186788,1.2063258147485448,39863262.87865018,19300611.980021337 
 03/27  24:00:00,3.4322616232403129,3.428876009626133,3.436192292389055,3.435537549416973,3.4348367696453336,34633452.83331995,1849074.7721425514 
 03/28  01:00:00,0.0,0.0,8.902332128333696e-14,7.086149463050072e-14,2.583709027427036e-14,34633452.83331995,1849100.1755213412 
 03/28  02:00:00,5.560771500246661e-14,0.0,3.7366503198042966e-14,4.541000427785833e-14,3.138108255086257e-14,34633452.83331995,1849080.3037152845 
 03/28  03:00:00,0.0,0.04716911640823166,0.0,0.0,0.0,34633452.83331995,1849076.8962950945 
 03/28  04:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,3626135.783043492 
 03/28  05:00:00,0.07247322647060159,0.07856189654027367,0.07264220469110032,0.07259469752507901,0.07249310759207127,39863262.87865018,28862093.239141656 
 03/28  06:00:00,0.0,0.0,0.0,0.0,0.0,46801447.71193018,37079166.63440516 
 03/28  07:00:00,0.0,0.0,0.0,0.0,0.0,23722057.71193018,39334888.78729399 
 03/28  08:00:00,0.004457626490847524,0.014336054100429869,0.00456584942065814,0.004539981294015804,0.0048447438196340809,46858919.04505018,44233708.16591033 
 03/28  09:00:00,0.3227915010475714,0.2167375347134012,0.32384651272894418,0.32316448904681069,0.32512316842516938,46858919.04505018,20333764.391155766 
 03/28  10:00:00,0.46897029532891829,0.38302956542827268,0.46969615884665019,0.4691423837649115,0.4703376108240922,50459536.134809438,1849443.5052489422 
 03/28  11:00:00,0.081185878493457,0.13323818926615098,0.0817327371863847,0.08127986185655471,0.0819178571021365,57804171.85962691,3626985.880871468 
 03/28  12:00:00,0.07992298645366243,0.16123686586476655,0.08040734410012962,0.0799624333710011,0.0803779156138345,42467598.73396847,3626783.1342386074 
 03/28  13:00:00,0.10108787781779312,0.16098551715909649,0.1014941019800436,0.10109119695050539,0.101340774359029,46421869.189796548,1849317.6775261947 
 03/28  14:00:00,0.0992150854312958,0.13197264457617106,0.09967776544997249,0.09927814232797881,0.09946817182654792,49649654.304557468,1848991.4591895247 
 03/28  15:00:00,0.10749978553096916,0.1996814479680887,0.10798064740032233,0.10767362622546172,0.10776516329550522,52155166.70781021,3626065.995212555 
 03/28  16:00:00,0.08223325553065246,0.15370521555989317,0.08254829813974506,0.08244494743255986,0.08240799526621531,53152181.45738149,1849164.884312439 
 03/28  17:00:00,0.07110438272589982,0.008143481753688729,0.07126339140493819,0.07122919868603679,0.07119432985772467,37027630.412261378,1848999.5735478975 
 03/28  18:00:00,3.080510454198292e-15,0.0,3.0802160477575176e-15,7.413571007300742e-15,8.159216665787999e-16,34294890.50935764,1848989.5134643163 
 03/28  19:00:00,3.7983809761153919e-15,0.0,4.864865728010658e-15,6.921722175561227e-15,1.5107749952487987e-15,20785818.833319948,1849011.6476106619 
 03/28  20:00:00,4.911876879589845e-15,0.0011133784715475644,9.453468806437258e-16,6.3140934882079018e-15,2.3301470059122846e-15,34633452.83331995,1848988.100944582 
 03/28  21:00:00,4.1347250764214868e-15,0.0,6.220430658469305e-15,9.930534959486818e-15,8.238287253479722e-16,34633452.83331995,1848899.368690319 
 03/28  22:00:00,1.9600175089359064e-15,0.0,2.9683130294551498e-15,5.5411554247843158e-15,0.0,34633452.83331995,1848956.9579335759 
 03/28  23:00:00,1.6861366406973629,1.7173812461688163,1.6921940349703535,1.6904247391381076,1.689428169162252,34633452.83331995,1848921.5557178164 
 03/28  24:00:00,1.6834383423229607,1.6848539920191115,1.6889654623003703,1.687405321384041,1.686445013519774,34633452.83331995,1848886.1303351082 
 03/29  01:00:00,2.655980412079702e-15,0.0,4.537628377003795e-15,6.514817300596514e-15,7.1300251724806379e-16,34633452.83331995,1848817.1351650265 
 03/29  02:00:00,5.230185112517413e-15,0.0,2.6193300825202817e-15,6.9744742353769819e-15,1.3837663016899843e-15,34633452.83331995,72000.0 
 03/29  03:00:00,0.0,0.10600796088317367,0.0,0.0,0.0,34633452.83331995,1848896.0866149439 
 03/29  04:00:00,0.005389040540784085,0.10266076594813695,0.0054365289904718,0.005416709266612613,0.005418942432607275,34633452.83331995,1848840.0771867315 
 03/29  05:00:00,0.0692436920610202,0.12328365861824052,0.06936293840273178,0.06932873938987878,0.06932659227833392,49304585.227068278,1849064.4211336354 
 03/29  06:00:00,0.09028165736235988,0.13219065893580854,0.09039496737887405,0.09035763513291684,0.09041622984635517,46553520.200828548,1848905.2308687987 
 03/29  07:00:00,0.12838301369053674,0.1781255495066416,0.12851784661670855,0.1284491185974472,0.1285921679260709,22597091.30536138,1848897.4730356059 
 03/29  08:00:00,0.13867233327743309,0.17715465760887295,0.13884502981117223,0.13871122300383466,0.13881428893624277,19416437.873191984,1848960.863324725 
 03/29  09:00:00,0.08291020964496383,0.09596679880591569,0.08293982939784595,0.0829075616676528,0.08288083361750587,23244152.68801756,1848954.9251227924 
 03/29  10:00:00,0.012422940630565685,0.033328999655862747,0.012337756756048877,0.01240790645691592,0.012322219788563191,28502362.470846096,1848918.7698541156 
 03/29  11:00:00,0.0014208787134229325,0.004381481173798513,0.0014327430481665838,0.0014236613200557275,0.0014135300849962268,34316837.36694561,1848908.42297724 
 03/29  12:00:00,0.02356561892586898,0.06534104705936418,0.023791459166342733,0.02359328936329683,0.023656855560496297,40084872.01093377,1848894.4023837904 
 03/29  13:00:00,0.04432554439082199,0.08613124008057367,0.044596891426875989,0.044349871012199119,0.04445110147514634,45264280.29891593,1848838.151233615 
 03/29  14:00:00,0.02669580452516547,0.0584197619376035,0.026993396080526648,0.02673729330173869,0.026836427532576324,49131901.18197111,72000.0 
 03/29  15:00:00,0.04479064251763792,0.0674577435548168,0.045113288195388717,0.044903502870283589,0.04494947948324751,51347004.67650926,1848789.1181475123 
 03/29  16:00:00,0.09136060086245342,0.029401949795400063,0.09162002529302282,0.09151142726484145,0.09150597814978244,51890048.14349988,1848752.215475317 
 03/29  17:00:00,0.0,0.0,3.1615840895503258e-15,1.3401210589086536e-15,2.5995400521757235e-15,50718288.08631713,72000.0 
 03/29  18:00:00,0.0,0.0,0.0,1.3157943965842537e-15,1.2939327470698949e-15,6938184.833319949,1848835.448080598 
 03/29  19:00:00,0.0,0.0,0.0,1.0930983544704847e-15,3.3945943570200668e-15,20785818.833319948,1848838.2194843346 
 03/29  20:00:00,0.0,0.0,0.0,2.337126296133133e-15,4.5101020353966949e-15,34633452.83331995,1848843.9457732568 
 03/29  21:00:00,0.0,0.0011811400497734662,1.4883885373095692e-15,2.380538882169813e-15,4.765528370708873e-15,34633452.83331995,1848810.3403540152 
 03/29  22:00:00,0.0,0.0,0.0,2.289457153100678e-15,2.2360333233412757e-15,34633452.83331995,72000.0 
 03/29  23:00:00,0.23426869740870713,0.0,0.23467359556635523,0.23470909342333824,0.23432503609549153,34633452.83331995,1848839.4836710664 
 03/29  24:00:00,1.5403987117121139,1.3559457919666323,1.5398816846352415,1.5409782625600775,1.5403251715321947,34633452.83331995,1848837.4507346079 
 03/30  01:00:00,0.09038115677634244,0.3367862920624283,0.09136349019273414,0.09094326211302867,0.09078212208633869,34633452.83331995,1848882.7295651215 
 03/30  02:00:00,0.0,3.8882596011349137,0.0,0.0,0.0,34633452.83331995,1848812.3009954924 
 03/30  03:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848883.5339765542 
 03/30  04:00:00,2.9852924661533568,1.7715060699970409,2.9916074839694599,2.9909182361537369,2.9890295048270238,34633452.83331995,1848817.6370195409 
 03/30  05:00:00,0.17358306907432156,0.10001074203156645,0.17428114395680695,0.17419709791816663,0.17393193169029523,64894891.1350137,1848874.5710246105 
 03/30  06:00:00,0.002342831716008777,0.0,0.002603822373027376,0.0025640602078872704,0.0024902896437991909,63197559.34557766,1848847.3300646407 
 03/30  07:00:00,1.2059305716013376,0.9889978962114823,1.2085956921986337,1.2081976670207333,1.208389560248823,69021293.32050173,1849179.145019331 
 03/30  08:00:00,0.7518647629379142,0.6929591591594178,0.7541988209296272,0.7535517998752838,0.7548932964470151,132556474.17659056,3627315.7993854165 
 03/30  09:00:00,1.8085378951967924,1.458516155050872,1.8126129575813382,1.8103108198338778,1.813483929334086,145871646.95374859,3627578.457031427 
 03/30  10:00:00,1.7708422766401187,1.3327858855951736,1.774425225491863,1.7722339959232237,1.7745575231838029,158712464.98415689,3627469.2777143928 
 03/30  11:00:00,0.0,0.027139509805137239,0.0,0.0,0.0,165914807.897691,3627795.8127883246 
 03/30  12:00:00,1.319825410726493,1.2562106043548925,1.3246179303479207,1.3211943600778069,1.3225240236836669,170103181.86358894,5406267.296641581 
 03/30  13:00:00,1.7470348959170295,1.5049537597179613,1.7531831243129599,1.7491842466722052,1.7500116800394333,181714855.016086,5405328.369286517 
 03/30  14:00:00,1.182954565302034,1.0064425180291286,1.1874520557170372,1.184538601255447,1.1854696526955196,186829571.34263749,1849400.1948162807 
 03/30  15:00:00,2.5764407675777325,2.242490632910536,2.5839296520469365,2.582446960378142,2.580067743288796,191335093.93793274,3626831.313608937 
 03/30  16:00:00,2.3294376124770514,1.9367069753794609,2.3347720011735517,2.3342487421334798,2.332363559665552,191932936.15745098,3627424.6229628596 
 03/30  17:00:00,2.100318791129561,2.188216173673154,2.1001674948474817,2.1000897445577917,2.1003290045405178,132150139.82707821,3626569.3153897256 
 03/30  18:00:00,0.05329626047152491,0.16784413876878249,0.05420650698717055,0.05394858910060285,0.05385724879820169,103953409.14335163,1849232.5700002607 
 03/30  19:00:00,0.005394486376705594,0.5432690080756486,0.006137645628243857,0.005917471275948056,0.005857696622434524,112012196.7415383,1849075.1996008885 
 03/30  20:00:00,3.455462909225298,3.0246841831065636,3.4638506292523387,3.461613677146213,3.46064489462139,109106420.89810735,1849133.4991853038 
 03/30  21:00:00,8.325026021590178,4.295851661093718,8.343849382458164,8.33936746040008,8.336681600709915,106737408.1467859,1848914.837244779 
 03/30  22:00:00,1.6493394129684156,4.729825165792033,1.6532961079601026,1.6526642078862979,1.6518481168054305,87744512.0830456,1848833.2152149983 
 03/30  23:00:00,0.0,0.17541074905691524,0.0,0.0,0.0,74723071.32571493,1848789.2983189736 
 03/30  24:00:00,1.880804637571477,1.9737916487204548,1.8828909494405418,1.8827793985868775,1.8820229116619592,34633452.83331995,72000.0 
 03/31  01:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848767.2253296644 
 03/31  02:00:00,0.01023057540186259,0.20556201924847737,0.011130901497835184,0.011004059212699987,0.010887162535747884,34633452.83331995,1848896.5144869697 
 03/31  03:00:00,1.687619867741453,1.9240949619483808,1.6921117960776078,1.691682318520372,1.6905079192962876,34633452.83331995,1848835.3012143477 
 03/31  04:00:00,0.10339303028176929,0.08181953224692573,0.10362326212838606,0.10360002295601628,0.1035418287030614,34633452.83331995,1848900.0706853243 
 03/31  05:00:00,1.9639520842246968,1.9479917885192733,1.9670306891759817,1.9669291997038887,1.966121799216446,67443049.00829306,1848988.644915455 
 03/31  06:00:00,0.010904820336791179,0.0010534725571837252,0.011102566901650242,0.011086015347667837,0.01107398646137573,64521084.09769213,1848869.8581994444 
 03/31  07:00:00,1.2140157176727476,1.0066173588542209,1.2162002472515996,1.2159803409330817,1.2170041280656288,67131112.49500868,3626395.7692102559 
 03/31  08:00:00,1.2274531205908328,1.0555330628470803,1.230428160276582,1.2292770368783435,1.2325836791715788,117620306.56284213,3627506.630405518 
 03/31  09:00:00,2.198763676772807,1.7325730482219449,2.2042168578104266,2.200818411827155,2.2065110477664606,124588895.11514288,3627686.4707874518 
 03/31  10:00:00,2.0006801654001449,1.4893010512550718,2.005195357526854,2.0021663652023866,2.0058028577479809,136314783.7171135,3627653.5901956225 
 03/31  11:00:00,0.3458911736982142,0.3924899829844848,0.34769535277554866,0.3462955290963063,0.34717693121947298,146611007.6402686,3627979.981545137 
 03/31  12:00:00,1.993661647768171,1.7739273874921258,2.0016482853534596,1.9954926045226158,1.9977605901037253,157431530.30894874,5406704.44438121 
 03/31  13:00:00,1.1840973814642058,1.10427205074844,1.188234113972723,1.1849369026956674,1.1866025234285705,166037504.17830906,5406038.085451478 
 03/31  14:00:00,0.7611792323138928,0.6602214908506868,0.765618048608669,0.7625643825865153,0.7639981625321354,172129333.37762756,1849541.8115337394 
 03/31  15:00:00,3.044295050078739,2.5573740675398026,3.0546648244900327,3.0539759499588778,3.0496960577662359,177688989.78407834,3626936.076388577 
 03/31  16:00:00,2.060450880271875,1.780436320958918,2.0651579331991707,2.065963896345448,2.0632538957868808,182412277.59616635,3627641.1968838337 
 03/31  17:00:00,4.462052132179342,4.181214585872746,4.462846393897439,4.462693380371874,4.46265231791714,130050475.77765744,3626742.685329047 
 03/31  18:00:00,2.1908823136937149,1.9284222976601973,2.19239325590463,2.19207137817243,2.1920610082612899,108587233.84807699,1849248.6350750335 
 03/31  19:00:00,4.90340064280285,7.3616865695727509,4.916182945635115,4.915315370612732,4.911720506432197,119377875.23329912,1849128.2478094688 
 03/31  20:00:00,0.0,1.653272672747196,0.0,0.0,0.0,104810443.02813463,1849188.7946337497 
 03/31  21:00:00,0.0,0.0,0.0,0.0,0.0,97389196.38954765,1848980.4916763504 
 03/31  22:00:00,0.0,0.0,0.0,0.0,0.0,78598200.93882263,1848872.3917370116 
 03/31  23:00:00,1.5154715822148,1.3354834731818615,1.5129360536601098,1.5132057932300276,1.5137159904633606,69561897.34520042,1848851.5648685594 
 03/31  24:00:00,3.3290449594103057,3.329826198806862,3.339195537761325,3.3387708975584688,3.3352721963959626,34633452.83331995,1848832.4396253117 
 04/01  01:00:00,0.0,1.6665277868870608,0.0,0.0,0.0,34633452.83331995,1848811.8259928665 
 04/01  02:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848792.5232089398 
 04/01  03:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,72000.0 
 04/01  04:00:00,0.3710833674872765,0.5666186997604,0.37186894293362879,0.37184548834889949,0.3715583216788161,34633452.83331995,1848774.0522947447 
 04/01  05:00:00,2.05099572507052,1.0667916897905255,2.059276398358319,2.0587672476757308,2.0567984803048477,80316814.69972755,1848840.6365375804 
 04/01  06:00:00,0.00755055670961807,0.002652819215444491,0.00784866616897738,0.007843191340957205,0.007735101930048505,76359307.67974428,1848897.1614710799 
 04/01  07:00:00,1.5545660394660262,1.240058762705576,1.5581159714715407,1.5579046563122779,1.5575803269502338,83595447.53717613,1849029.832979488 
 04/01  08:00:00,0.762053956096267,0.6948620172872125,0.7647047569323403,0.7644828915703651,0.7647696348417745,151772668.64293725,3627046.065744334 
 04/01  09:00:00,2.0821670184545755,1.6102981226004208,2.0860441152811526,2.0851361200407498,2.087002956561427,158741321.13730593,3627443.8279373457 
 04/01  10:00:00,1.8664530730954967,1.384101313165192,1.8699399532466544,1.8688930734542238,1.8701836894209508,163827449.3187072,3627440.8742871584 
 04/01  11:00:00,0.1987463476649314,0.30892018768337956,0.19979741446368008,0.19961945401952944,0.1998496633821921,166559126.0696829,5405202.905785965 
 04/01  12:00:00,1.2897020733029808,1.2581386559492145,1.2933998289556384,1.29185577535028,1.2924219803931608,164643939.974457,3628259.4766555328 
 04/01  13:00:00,2.3440857447255327,1.8201536643444485,2.350489548416659,2.347522791874192,2.3477054412865514,172840290.77297444,5406160.725546442 
 04/01  14:00:00,2.0678957857773105,1.5154997033600005,2.074439783426308,2.071434577229153,2.071303117500681,180457937.69672833,3626814.721998863 
 04/01  15:00:00,4.447736198494321,3.3547612867099114,4.459884710311006,4.457163289254692,4.454300933706452,182480366.4584224,1849521.980638916 
 04/01  16:00:00,4.2393456545678929,5.5469087593620689,4.25354067914573,4.252293797310389,4.2478713748272549,182430921.79125796,3627369.832063462 
 04/01  17:00:00,0.0,0.0,0.0,0.0,0.0,122415702.85523612,3626951.523596389 
 04/01  18:00:00,0.0,0.0,0.0,0.0,0.0,97034448.20759183,1849202.8808224886 
 04/01  19:00:00,0.0,0.0,0.0,0.0,0.0,104433853.66321728,1849061.2803701768 
 04/01  20:00:00,0.0,0.0,0.0,0.0,0.0,95788311.05612767,3626429.5475958988 
 04/01  21:00:00,0.0,0.0,0.0,0.0,0.0,89495848.20127297,1849026.8018913186 
 04/01  22:00:00,0.0,1.6962128803134753,0.0,0.0,0.0,68699222.59816082,1848983.5951704088 
 04/01  23:00:00,0.7867471735503991,0.7784474286134252,0.7863321864983157,0.7863037264549463,0.7863766451167682,57002147.62979409,1848969.786190133 
 04/01  24:00:00,1.6528527531602023,1.6459627460670799,1.6514590662949605,1.6516580716396492,1.6523284840104369,34633452.83331995,1849004.5935395412 
 04/02  01:00:00,0.328883298809077,0.25758403986350505,0.3292925299271257,0.32908874159685927,0.3291250806358777,34633452.83331995,1848901.5405774788 
 04/02  02:00:00,0.0,1.7230028331938184,0.0,0.0,0.0,34633452.83331995,1848976.8491012606 
 04/02  03:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848902.160642621 
 04/02  04:00:00,0.14689576812209308,1.8725574432398534,0.14719793429104287,0.14720333836836645,0.14714149695528548,34633452.83331995,1849016.1595657187 
 04/02  05:00:00,0.460303074311911,0.2093388694008839,0.46096464918507859,0.4610548699487131,0.46087738293067756,54591744.47770514,1849056.9240193943 
 04/02  06:00:00,0.09188839220629913,0.08269279216999423,0.09213364378067594,0.0921641372653416,0.09210807132335215,51480295.93402727,3626176.23449792 
 04/02  07:00:00,0.4376928925115395,0.3964977360737376,0.43853689510056279,0.4387015700572004,0.4383410276250281,48842074.248415958,1849437.3485548953 
 04/02  08:00:00,1.0870383984658865,0.9679034477047604,1.0882161019026649,1.0881464010596876,1.0887177046727217,108921308.46841015,91549490.13310415 
 04/02  09:00:00,1.4138097546149269,1.1962588184019485,1.4150003832162679,1.4147703475690712,1.4159718991139592,108921308.46841015,72152659.75363314 
 04/02  10:00:00,2.3153778018534476,1.693223769246556,2.3178476246481698,2.316829774392737,2.317774566858328,108921308.46841015,65128320.692347299 
 04/02  11:00:00,0.32165358555126885,0.40163279908061008,0.32196927855169019,0.32179742598661678,0.3219399715339798,108921308.46841015,41784917.319427359 
 04/02  12:00:00,1.4020497334345586,1.3360649455736538,1.4035294997583492,1.4027618938522853,1.4032564650866899,115207724.25410627,5407165.533465533 
 04/02  13:00:00,1.223690031088467,1.1468753301913662,1.2251990152123929,1.2242793168485518,1.2247059213940792,110550654.32299878,6398259.328473961 
 04/02  14:00:00,1.5669891404880863,1.3096987337497166,1.5684823375306679,1.5677648603684896,1.5681954095299345,113301204.91635387,3627401.0759066876 
 04/02  15:00:00,2.0207966312909817,1.7698769112726769,2.0226224314692495,2.021869901957223,2.0224410308048648,112946312.21529162,3626969.3902143028 
 04/02  16:00:00,0.6432680343399181,0.7535831544346086,0.6432433727898609,0.6431798310194042,0.6432432149415354,115397063.28590264,3627645.9691854596 
 04/02  17:00:00,0.0,0.03224314165052263,0.0,0.0,0.0,78214500.26503328,3627115.3206381497 
 04/02  18:00:00,2.597861737431048,3.347272800957246,2.600398639844824,2.5995155523138768,2.600550617689091,55162128.91988079,1849355.829803429 
 04/02  19:00:00,4.7250239822611459,7.383384549919647,4.728042765344483,4.727091652325772,4.728481147110625,56313527.54980908,16754487.108449374 
 04/02  20:00:00,5.024761843180536,4.205402420485021,5.027599903656507,5.026951644975202,5.028191199892241,60677817.37849018,27479973.171931246 
 04/02  21:00:00,0.08453522788088301,0.29937857497149747,0.08458885436575277,0.08451053542740889,0.08457831997887196,64876502.924612138,5119165.012300416 
 04/02  22:00:00,2.736700180998662,2.5614956101828776,2.7380318329929596,2.737593246284243,2.738196378739976,47074959.80229203,15973338.877686307 
 04/02  23:00:00,2.1141213803597136,2.1286363752689416,2.1151059026561636,2.1148140797205494,2.1151682254792294,39863262.87865018,21160388.56225077 
 04/02  24:00:00,1.7080450412327624,1.7080858293068089,1.709152805408676,1.708675445723653,1.7092689547019824,34633452.83331995,1849037.8897084953 
 04/03  01:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848936.4128729844 
 04/03  02:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1849000.1721357799 
 04/03  03:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848911.616820111 
 04/03  04:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848985.8490848665 
 04/03  05:00:00,0.07688833686983956,0.03912145143809917,0.07703106464050619,0.07696520920209986,0.07704614553503453,51144829.54024052,1848978.7482835516 
 04/03  06:00:00,0.08884524137107071,0.09406741526550577,0.08890007266693996,0.088869671940004,0.08890137329192467,48655557.49513872,1848947.6276005 
 04/03  07:00:00,0.740835943460406,0.6530429637126574,0.7411536173770664,0.7409247688748145,0.7411538939549134,47090953.6470389,3626541.48105272 
 04/03  08:00:00,0.6715594179836838,0.6343170735857354,0.6719315164578834,0.6716506493593695,0.6718899687478839,108921308.46841015,49569648.41947052 
 04/03  09:00:00,0.997250088656053,0.8750267103582209,0.997559921262852,0.9973305063313095,0.9975174042168402,108921308.46841015,39772647.30655332 
 04/03  10:00:00,1.9842393803492476,1.5044487448983744,1.984692563060439,1.9844429863489362,1.984649965063045,108921308.46841015,39336304.2677994 
 04/03  11:00:00,0.1881099022648777,0.26199096117946049,0.18819107497799737,0.1881088290922098,0.18816373221445835,108921308.46841015,15998355.429607628 
 04/03  12:00:00,0.8211171256571023,0.8624592381882272,0.8213673102250332,0.821127531274224,0.8212698650772591,119290025.2608519,5406256.400253408 
 04/03  13:00:00,1.2260010581671795,1.1341850710375286,1.2263773043941447,1.2260990816380176,1.226199753162679,110119122.57593166,5405476.7809054669 
 04/03  14:00:00,0.48165443670625826,0.44245053249104196,0.48184876719388977,0.4814456376219512,0.4817122553370836,114910301.6722624,3627195.897434109 
 04/03  15:00:00,0.8048239886276134,0.8899620172247423,0.8054335169013638,0.8051254114390342,0.804923215648676,118815831.62079437,3627271.3362461517 
 04/03  16:00:00,2.797095252099813,3.0186298472464534,2.7990596296598055,2.7989013354743075,2.7979669885619846,124948671.33947638,3627899.4302811429 
 04/03  17:00:00,0.0,3.3545768747897459,0.0,0.0,0.0,87554956.00516962,3626761.516506916 
 04/03  18:00:00,0.0,0.0,0.0,0.0,0.0,72107947.93579644,3626539.442715871 
 04/03  19:00:00,0.0,0.0,0.0,0.0,0.0,78115779.7172552,1849214.6144125304 
 04/03  20:00:00,0.0,0.0,0.0,0.0,0.0,78999125.79760573,1849135.6573018013 
 04/03  21:00:00,1.597135786425851,1.6784087839240692,1.5975665987699266,1.5974994214836063,1.5974030867544829,76407651.41248317,1849009.3806447252 
 04/03  22:00:00,0.0,0.09887236624796164,0.0,0.0,0.0,61755020.15443625,1848846.2384052945 
 04/03  23:00:00,1.1422152267513879,1.1470319635984748,1.1421785267691698,1.142147047006497,1.1422032426625453,51492676.007413517,1848946.7863639945 
 04/03  24:00:00,2.28346151966148,2.221743160342999,2.2832022345285876,2.283567432409724,2.2826983201121817,34633452.83331995,1848915.7602418408 
 04/04  01:00:00,9.22975433712843e-15,0.0,4.647090392047343e-15,3.69555672165727e-15,1.8421089783922544e-14,34633452.83331995,1848878.2500989163 
 04/04  02:00:00,0.0,0.0,0.0,1.1166110895765806e-14,2.2324364658621757e-14,34633452.83331995,1848847.5640213446 
 04/04  03:00:00,0.9083003015707298,0.6468427037145668,0.9085815981814934,0.9085795389478788,0.9084773988040359,34633452.83331995,1848949.207783613 
 04/04  04:00:00,0.37618466284023857,0.3179276738577928,0.37634981729274266,0.3763441299162055,0.37627067285915569,34633452.83331995,1848917.39674769 
 04/04  05:00:00,2.6570910535610667,1.6632680835962817,2.658378016518111,2.65844810443507,2.657736278484337,52141017.5762305,1848979.478099399 
 04/04  06:00:00,2.904423337820315,0.0,2.9042063621863685,2.9042430973038995,2.9047765217012317,58836318.87405096,1848991.3724752668 
 04/04  07:00:00,0.32008571868580906,0.3739787571869218,0.3163997851573784,0.3204056481702063,0.3059487648830479,32574829.91626922,1848967.111268746 
 04/04  08:00:00,0.0,2.4237327952428435,0.0,0.0,0.0,67536977.19046083,3626351.082778896 
 04/04  09:00:00,0.0,0.0,0.0,0.0,0.0,75103228.15095178,1849319.1365286406 
 04/04  10:00:00,0.0,0.0,0.0,0.0,0.0,82629062.40965668,1849241.045582707 
 04/04  11:00:00,0.0,0.0,0.0,0.0,0.0,89564026.45620096,3626515.0281873627 
 04/04  12:00:00,0.0,0.0,0.0,0.0,0.0,65054056.12434062,1849019.7545230217 
 04/04  13:00:00,0.0,0.0,0.0,0.0,0.0,62367361.402554977,1849197.33538643 
 04/04  14:00:00,0.0,0.0,0.0,0.0,0.0,57405636.9371427,1849084.8125600168 
 04/04  15:00:00,0.0,0.0,0.0,0.0,0.0,54315489.10354393,3625946.582340695 
 04/04  16:00:00,0.0,0.0,0.0,0.0,0.0,52944022.42037497,1849123.1347937827 
 04/04  17:00:00,0.0,0.006272210420182296,0.0,0.0,0.0,36690471.778340499,1848908.2770518496 
 04/04  18:00:00,5.098092988134746e-16,0.028769151730809698,0.0,0.0,1.6183518806927016e-15,35480842.636000599,1848948.8050310317 
 04/04  19:00:00,0.0,0.029259651743050328,0.0,0.0,2.663889048038507e-15,16169940.833319948,72000.0 
 04/04  20:00:00,6.792667568801661e-16,0.009647088767353398,1.2977100207278242e-15,0.0,5.151351792944189e-15,34633452.83331995,1848932.8552683658 
 04/04  21:00:00,0.0,0.015034319585671002,0.0,0.0,2.053901419138241e-15,34633452.83331995,1848943.5071010497 
 04/04  22:00:00,0.0,0.01655995533540311,1.1809621117492135e-15,0.0,9.459000450750302e-16,34633452.83331995,1848892.1104492336 
 04/04  23:00:00,0.9674983114413079,0.08976062696568428,0.9678817857654746,0.9676263250892149,0.9677276814335745,34633452.83331995,1848894.972934271 
 04/04  24:00:00,0.0,0.0,1.4981996514563598e-14,3.638400762131633e-15,3.308547165170279e-14,34633452.83331995,1848813.4046161134 
 04/05  01:00:00,0.0,0.16682392755247259,0.0,0.0,1.0601344327667556e-14,34633452.83331995,1848819.136267129 
 04/05  02:00:00,2.328715206042655e-14,0.0,3.276124604025777e-14,8.268914068140346e-15,9.219475070086987e-15,34633452.83331995,1848865.967371895 
 04/05  03:00:00,0.2424822736784391,0.3203592779139483,0.24248823945830692,0.24250931891394712,0.24253922270733464,34633452.83331995,1848824.2123221432 
 04/05  04:00:00,0.11207518807638332,0.2001502972486803,0.11205459722608495,0.1120757068220354,0.11207730937252526,34633452.83331995,1848949.1569876977 
 04/05  05:00:00,0.1400828572387907,0.18407571946530447,0.14008656109498775,0.14009821233654075,0.1401100309844892,58699408.60907094,1848922.692838922 
 04/05  06:00:00,0.13268463758721553,0.16139637096600766,0.13269198159514937,0.13269481003321893,0.13270218637616985,52895988.81633476,1848920.7120750612 
 04/05  07:00:00,0.16073560153347703,0.18248628384845248,0.16075235377701828,0.16074812398468084,0.16076773059505104,22893650.298992315,1848949.1918933639 
